product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,net_income_clean,revenue_clean,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
SUCTION SET POOLE ABDOMINAL DRAIN - SIMPLEX,1400.0,257500.0,97000.0,8,6,0,75000.0,212000.0,152,0.353774,0.001443,0.627349,A,ABC/Pareto using total_trade_price revenue,draft
CIXTOR-Z 500MG,1213.0,254730.0,252365.0,133,38,0,1625.0,3780.0,153,0.429894,0.001427,0.628777,A,ABC/Pareto using total_trade_price revenue,draft
FERGLOBIN 250MG,828.1,252696.25,185926.26,148,40,0,116466.26,194611.25,154,0.598456,0.001416,0.630193,A,ABC/Pareto using total_trade_price revenue,draft
PHYTOMEN 10MG/ML,1560.7,250168.5,260087.0,115,39,0,0.0,0.0,155,0.0,0.001402,0.631595,A,ABC/Pareto using total_trade_price revenue,draft
ATOVAS 20MG,1328.5,240251.47,243044.52,54,28,0,186.51,1083.46,156,0.172143,0.001346,0.632941,A,ABC/Pareto using total_trade_price revenue,draft
AFENAX 100MG,401.46,238868.7,197770.0,96,41,0,9750.0,30345.0,157,0.321305,0.001339,0.63428,A,ABC/Pareto using total_trade_price revenue,draft
ANMUM PLAIN,1200.0,235800.0,63000.0,1,1,0,63000.0,235800.0,158,0.267176,0.001321,0.635601,A,ABC/Pareto using total_trade_price revenue,draft
SANOMAX-FA,416.1529,234966.46,154345.82,67,28,1,126905.81999999996,207526.46,159,0.611516,0.001317,0.636918,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA FORTE CAP,446.4,234360.0,247415.0,54,24,0,5390.0,5775.0,160,0.933333,0.001313,0.638231,A,ABC/Pareto using total_trade_price revenue,draft
LUNCHEONMEAT - LIBERTY,166.67,233324.6664,136675.3336,1,1,0,136675.3336,233324.6664,161,0.585773,0.001308,0.639539,A,ABC/Pareto using total_trade_price revenue,draft
LYSOL 340G,624.0,232758.0,196906.0,3,3,0,193866.0,229718.0,162,0.84393,0.001304,0.640843,A,ABC/Pareto using total_trade_price revenue,draft
OLXARIN 4000IU/0.4ML (40MG/0.4ML),375.0,232500.0,232290.0,3,2,0,232290.0,232500.0,163,0.999097,0.001303,0.642146,A,ABC/Pareto using total_trade_price revenue,draft
CORBAL 100MG,1188.5,232444.15,215364.7,57,31,0,0.0,0.0,164,0.0,0.001303,0.643448,A,ABC/Pareto using total_trade_price revenue,draft
OPTRYL EYE OINTMENT 0.5% 5G,2162.0,231334.0,228884.0,7,5,0,5040.0,7276.0,165,0.692688,0.001296,0.644745,A,ABC/Pareto using total_trade_price revenue,draft
EPICARE 1MG/ML IV,137.8771,230880.38,178079.19,16,8,6,156589.33,195012.73,166,0.80297,0.001294,0.646039,A,ABC/Pareto using total_trade_price revenue,draft
CLOVAS 75MG,626.63,223171.35,219371.64,41,25,0,21907.079999999998,25061.55,167,0.874131,0.001251,0.647289,A,ABC/Pareto using total_trade_price revenue,draft
PHIZOLIN 1G,1272.0,222732.5,130564.5,15,9,0,19422.0,32760.0,168,0.592857,0.001248,0.648537,A,ABC/Pareto using total_trade_price revenue,draft
NINGBO DAVID STAND ALONE PHOTOTHERAPY,2.0,220000.0,110000.0,2,2,0,0.0,0.0,169,0.0,0.001233,0.64977,A,ABC/Pareto using total_trade_price revenue,draft
EMLOR PLUS 5MG/50MG,1017.0,219672.0,219672.0,132,30,0,0.0,0.0,170,0.0,0.001231,0.651001,A,ABC/Pareto using total_trade_price revenue,draft
URINE BAG 2000ML ADULT PIECE,11130.0,211600.0,1170.0,3,2,0,1170.0,107100.0,171,0.010924,0.001186,0.652187,A,ABC/Pareto using total_trade_price revenue,draft
EROXIME 750MG IV,242.1101,210307.45,136809.16,47,25,5,69442.76,142941.05,172,0.485814,0.001179,0.653366,A,ABC/Pareto using total_trade_price revenue,draft
TRIDEN 160MG TAB,292.0,210240.0,208854.0,88,31,0,5094.0,6480.0,173,0.786111,0.001178,0.654544,A,ABC/Pareto using total_trade_price revenue,draft
IM 70 PATIENT MONITOR TOUCH SCREEN,1.0,210000.0,130000.0,1,1,0,130000.0,210000.0,174,0.619048,0.001177,0.655721,A,ABC/Pareto using total_trade_price revenue,draft
JAGA 300MG/100MG/100MCG CAP,339.0635,209132.82,192769.84,130,27,3,19459.84,35822.82000000001,175,0.543225,0.001172,0.656892,A,ABC/Pareto using total_trade_price revenue,draft
ISOLYTE 30MG TAB,76.4488,208887.27,91213.17,12,6,3,76033.17,163391.84,176,0.465343,0.001171,0.658063,A,ABC/Pareto using total_trade_price revenue,draft
FERGLOBIN 250MG CAP,567.1493,208733.07,130686.77,88,30,1,127111.77,205158.07,177,0.61958,0.00117,0.659233,A,ABC/Pareto using total_trade_price revenue,draft
SITIXON 1G 10ML,3253.395,207889.47,148669.99,28,17,2,109533.99,168753.47,178,0.649077,0.001165,0.660398,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA PLUS 500MG/50MG/100MG/100MCG,328.3038,207266.85,196861.21,84,27,2,62636.21000000001,73041.85,179,0.857539,0.001161,0.661559,A,ABC/Pareto using total_trade_price revenue,draft
LUPINSULIN R,440.0,204010.0,55015.5,6,6,0,55015.5,113610.0,180,0.484249,0.001143,0.662702,A,ABC/Pareto using total_trade_price revenue,draft
DESKTOP PCX LFH,5.0,201475.0,198500.0,1,1,0,198500.0,201475.0,181,0.985234,0.001129,0.663832,A,ABC/Pareto using total_trade_price revenue,draft
ENDOPROST 125MCG/ML,123.4802,199509.7,179814.7,24,11,2,27305.0,47000.0,182,0.580957,0.001118,0.66495,A,ABC/Pareto using total_trade_price revenue,draft
BCG VACCINE 500MG/ML+1ML DILUENT IN AMPULE,6.68,197060.0,176926.0,2,1,0,176926.0,197060.0,183,0.897828,0.001104,0.666054,A,ABC/Pareto using total_trade_price revenue,draft
ANMUM MATERNA PLAIN 180G,1000.0,196750.0,82250.0,1,1,0,82250.0,196750.0,184,0.418043,0.001103,0.667156,A,ABC/Pareto using total_trade_price revenue,draft
GLOVES MEDIUM LATEX NONSTERILE (SURGITECH),600.1209,196340.6,88878.55,5,3,1,88878.55,196340.6,185,0.452675,0.0011,0.668257,A,ABC/Pareto using total_trade_price revenue,draft
NAXCIL-600 600MG,1060.0,196100.0,126710.8,4,4,0,910.8,33300.0,186,0.027351,0.001099,0.669356,A,ABC/Pareto using total_trade_price revenue,draft
SPEEDA,241.0,194630.0,76030.0,5,5,0,68000.0,82000.0,187,0.829268,0.001091,0.670446,A,ABC/Pareto using total_trade_price revenue,draft
DIUFED 10MG/ML (20MG/2ML) 2ML,4053.0,194544.0,136872.1,10,6,0,135912.1,193584.0,188,0.702083,0.00109,0.671536,A,ABC/Pareto using total_trade_price revenue,draft
APCEE 500MG,786.0,192570.0,189017.5,18,7,0,3307.5,5145.0,189,0.642857,0.001079,0.672616,A,ABC/Pareto using total_trade_price revenue,draft
SOLVAPRINE 10MG,1293.0,191713.2,190863.42,152,48,0,4419.22,7215.8,190,0.612437,0.001074,0.67369,A,ABC/Pareto using total_trade_price revenue,draft
BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),85.2359,188869.55,12827.96,6,5,2,8069.96,25711.55,191,0.313865,0.001058,0.674748,A,ABC/Pareto using total_trade_price revenue,draft
AFENAX 100MG TAB,280.118,185934.77,177190.12,84,30,1,10590.12,19334.77,192,0.547724,0.001042,0.67579,A,ABC/Pareto using total_trade_price revenue,draft
GREEN CROSS ALCOHOL 500ML,2457.0,182105.37,85597.29,10,7,0,71973.95999999999,168482.03999999998,193,0.427191,0.00102,0.676811,A,ABC/Pareto using total_trade_price revenue,draft
"EPOKINE 10,000IU/1ML",100.0,182000.0,182000.0,1,1,0,0.0,0.0,194,0.0,0.00102,0.677831,A,ABC/Pareto using total_trade_price revenue,draft
CIUMADE TAB,402.0,180900.0,127978.27,86,26,0,54628.26999999999,107550.0,195,0.507934,0.001014,0.678844,A,ABC/Pareto using total_trade_price revenue,draft
ELECTAB 600MG,493.33,180066.67,13900.83,5,3,0,10250.83,176416.66999999998,196,0.058106,0.001009,0.679854,A,ABC/Pareto using total_trade_price revenue,draft
SHARJVAX 3000 I.U. / 0.95ML,150.0,180000.0,180000.0,1,1,0,0.0,0.0,197,0.0,0.001009,0.680862,A,ABC/Pareto using total_trade_price revenue,draft
SYVIR 200MG,25.0,180000.0,180000.0,1,1,0,0.0,0.0,198,0.0,0.001009,0.681871,A,ABC/Pareto using total_trade_price revenue,draft
DALINC 150MG/ML (600MG/4ML) 4ML,720.0,180000.0,180000.0,4,2,0,0.0,0.0,199,0.0,0.001009,0.68288,A,ABC/Pareto using total_trade_price revenue,draft
ZELEX 200MG CAP,193.0,178525.0,178525.0,70,31,0,0.0,0.0,200,0.0,0.001,0.68388,A,ABC/Pareto using total_trade_price revenue,draft
AMTRIX WITH DILUENT 1G,6850.0,178100.0,169195.0,3,2,0,169195.0,178100.0,201,0.95,0.000998,0.684878,A,ABC/Pareto using total_trade_price revenue,draft
CEPROTRON 500MG,324.86,176542.02,177491.36,104,30,0,0.0,0.0,202,0.0,0.000989,0.685867,A,ABC/Pareto using total_trade_price revenue,draft
BAAMCILLIN-250 250MG,250.124,173663.48,56327.65,5,3,1,30077.65,147413.48,203,0.204036,0.000973,0.686841,A,ABC/Pareto using total_trade_price revenue,draft
EPIX 1MG/ML IV,616.7371,172620.6,157831.86,49,23,5,36336.38,51125.12,204,0.710734,0.000967,0.687808,A,ABC/Pareto using total_trade_price revenue,draft
BLOOD GLUCOSE TEST STRIPS (EASYTOUCH),217.0,172450.0,22289.0,2,2,0,22289.0,172450.0,205,0.129249,0.000966,0.688774,A,ABC/Pareto using total_trade_price revenue,draft
DULXATIVE 10MG,472.0,171336.0,12219.0,10,7,0,12219.0,24321.0,206,0.502405,0.00096,0.689734,A,ABC/Pareto using total_trade_price revenue,draft
MUCOLIFAR 500MG TAB,125.5667,170670.48,151187.87,55,26,4,17792.6,37275.21,207,0.477331,0.000956,0.690691,A,ABC/Pareto using total_trade_price revenue,draft
GITOR-40 40MG,195.0,170625.0,170625.0,9,9,0,0.0,0.0,208,0.0,0.000956,0.691647,A,ABC/Pareto using total_trade_price revenue,draft
EQUIRAB 200IU/ML (1000IU/5ML) 5ML,100.0,170000.0,49500.0,1,1,0,49500.0,170000.0,209,0.291176,0.000953,0.6926,A,ABC/Pareto using total_trade_price revenue,draft
LINDELL 50MG/ML (5%),600.0,169800.0,3500.0,2,1,0,3500.0,141500.0,210,0.024735,0.000952,0.693551,A,ABC/Pareto using total_trade_price revenue,draft
SOLUTION FOR IV INFUSION LACTATED RINGERS SOLUTION,240.0,168000.0,0.0,1,1,0,0.0,0.0,211,0.0,0.000941,0.694493,A,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 10% 120ML (ZETADONE),2400.0,168000.0,28800.0,1,1,0,28800.0,168000.0,212,0.171429,0.000941,0.695434,A,ABC/Pareto using total_trade_price revenue,draft
RAXIDINE 25MG/ML 2ML,811.0323,166313.13,134572.88,54,29,4,29096.64,60836.89,213,0.478273,0.000932,0.696366,A,ABC/Pareto using total_trade_price revenue,draft
ECG MACHINE 3 CHANNEL (MEDX),3.0,165000.0,131100.0,2,2,0,131100.0,165000.0,214,0.794545,0.000925,0.697291,A,ABC/Pareto using total_trade_price revenue,draft
CLINDATEC 150MG/ML (300MG/2ML) 2ML,3000.0,165000.0,96960.0,1,1,0,96960.0,165000.0,215,0.587636,0.000925,0.698215,A,ABC/Pareto using total_trade_price revenue,draft
RECORMON 5000IU/0.3ML,20.0,164500.0,75500.0,1,1,0,75500.0,164500.0,216,0.458967,0.000922,0.699137,A,ABC/Pareto using total_trade_price revenue,draft
COVER ALL SUIT,180.0,163800.0,163800.0,1,1,0,0.0,0.0,217,0.0,0.000918,0.700055,A,ABC/Pareto using total_trade_price revenue,draft
ABDOMINAL BINDER,1215.0,161650.0,125150.0,7,5,0,103150.0,139650.0,218,0.738632,0.000906,0.700961,A,ABC/Pareto using total_trade_price revenue,draft
TOSYLAM 750MG TAB,117.0,160585.0,142785.0,37,23,0,2500.0,14500.0,219,0.172414,0.0009,0.701861,A,ABC/Pareto using total_trade_price revenue,draft
PHOTOCOPIER (TASKALFA 32121),1.0,160020.0,88980.0,1,1,0,88980.0,160020.0,220,0.556055,0.000897,0.702758,A,ABC/Pareto using total_trade_price revenue,draft
PPE - ALCOLUXX,1000.0,160000.0,160000.0,1,1,0,0.0,0.0,221,0.0,0.000897,0.703654,A,ABC/Pareto using total_trade_price revenue,draft
F6 FETAL MONITOR SINGLE,1.0,160000.0,160000.0,1,1,0,0.0,0.0,222,0.0,0.000897,0.704551,A,ABC/Pareto using total_trade_price revenue,draft
EMZART-80 80MG,605.0,159720.0,158070.0,65,29,0,990.0,2640.0,223,0.375,0.000895,0.705446,A,ABC/Pareto using total_trade_price revenue,draft
SPASMOCIN 20MG/1ML AMP,1083.0,159306.0,159306.0,6,5,0,0.0,0.0,224,0.0,0.000893,0.706339,A,ABC/Pareto using total_trade_price revenue,draft
APCELAC 500MG HERBAL FOOD SUPPLEMENT,397.6,159040.0,100855.0,46,29,0,100215.0,157200.0,225,0.6375,0.000891,0.70723,A,ABC/Pareto using total_trade_price revenue,draft
SHARJVAX,292.0,158681.15,156999.43,7,4,0,3209.14,4890.86,226,0.65615,0.000889,0.708119,A,ABC/Pareto using total_trade_price revenue,draft
DALAMYCIN 150 MG,147.6,157427.5,171076.34,15,11,0,8966.67,10833.33,227,0.827693,0.000882,0.709001,A,ABC/Pareto using total_trade_price revenue,draft
IMATET 40IU/0.5ML,283.6,157104.0,153704.0,10,9,0,16100.0,22750.0,228,0.707692,0.00088,0.709882,A,ABC/Pareto using total_trade_price revenue,draft
ANEROCIN 300MG,163.3,157064.23,133233.0,70,37,0,0.0,0.0,229,0.0,0.00088,0.710762,A,ABC/Pareto using total_trade_price revenue,draft
IRBIN 150MG,711.0,155992.65,154728.29,49,23,0,331.64,912.0,230,0.36364,0.000874,0.711636,A,ABC/Pareto using total_trade_price revenue,draft
MINOR SURGERY SET 37'S (OLTEN),10.0,155070.0,154930.0,1,1,0,154930.0,155070.0,231,0.999097,0.000869,0.712505,A,ABC/Pareto using total_trade_price revenue,draft
PLAZIMIDE 5MG/ML (10MG/2ML),1122.9465,154701.29,69493.05,24,10,5,24673.05,87981.70999999999,232,0.280434,0.000867,0.713372,A,ABC/Pareto using total_trade_price revenue,draft
AHBAY-TOX 40IU/0.5ML IM,264.0,153120.0,76552.5,7,4,0,67852.5,144420.0,233,0.469828,0.000858,0.71423,A,ABC/Pareto using total_trade_price revenue,draft
CORBAL 250MG,294.2,152054.67,151941.67,17,11,0,0.0,0.0,234,0.0,0.000852,0.715082,A,ABC/Pareto using total_trade_price revenue,draft
BIO TT 40IU,223.5,151460.0,108932.8,10,7,0,103272.8,145800.0,235,0.708318,0.000849,0.715931,A,ABC/Pareto using total_trade_price revenue,draft
VICRYL 1-0 ROUND NEEDLE ETHICON,32.0,150528.0,9408.0,2,2,0,0.0,0.0,236,0.0,0.000844,0.716774,A,ABC/Pareto using total_trade_price revenue,draft
COVID-19 AG STANDARD Q BIOSENSOR TEST KIT,10.0,150000.0,12500.0,1,1,0,12500.0,150000.0,237,0.083333,0.000841,0.717615,A,ABC/Pareto using total_trade_price revenue,draft
BLOOD PRESSURE W/WHEELS / ROLL BY - BAXTEL SPHYGMOMANOMETER,20.0,150000.0,0.0,1,1,0,0.0,0.0,238,0.0,0.000841,0.718456,A,ABC/Pareto using total_trade_price revenue,draft
CETHERGO 200MCG/ML IV,55.9498,149027.8,89476.59,39,25,2,35980.59,93281.8,239,0.385719,0.000835,0.719291,A,ABC/Pareto using total_trade_price revenue,draft
BLESOFOXITIN 1G IV,1150.0,148450.0,85472.0,6,6,0,66546.0,129524.0,240,0.513774,0.000832,0.720123,A,ABC/Pareto using total_trade_price revenue,draft
BIOLAC 3.33G/5ML,1400.0,147000.0,22582.0,7,4,0,22582.0,147000.0,241,0.153619,0.000824,0.720946,A,ABC/Pareto using total_trade_price revenue,draft
ZELEX 200MG,190.0,146000.0,142625.0,71,28,0,3900.0,4500.0,242,0.866667,0.000818,0.721765,A,ABC/Pareto using total_trade_price revenue,draft
HAIXONNE 1G POWDER,4080.0,145880.0,135380.0,3,3,0,43500.0,54000.0,243,0.805556,0.000817,0.722582,A,ABC/Pareto using total_trade_price revenue,draft
ALCOHOL - VELVETCARE ISOPROPYL 70%,480.0,144000.0,144000.0,1,1,0,0.0,0.0,244,0.0,0.000807,0.723389,A,ABC/Pareto using total_trade_price revenue,draft
HIVENT PLUS 500MCG+2.5MG/2.5ML,242.8318,143818.62,107531.04,23,16,2,30616.04,66903.62,245,0.457614,0.000806,0.724195,A,ABC/Pareto using total_trade_price revenue,draft
AGYNAPIN 1MG/ML,239.0,143400.0,61150.0,2,1,0,58750.0,141000.0,246,0.416667,0.000804,0.724999,A,ABC/Pareto using total_trade_price revenue,draft
CENDALEX 500MG,498.0,143175.0,143175.0,107,31,0,0.0,0.0,247,0.0,0.000802,0.725801,A,ABC/Pareto using total_trade_price revenue,draft
CLINDASAPH 600 150MG/ML (600MG/4ML) 4ML,220.0,142780.0,120604.0,2,1,0,120604.0,142780.0,248,0.844684,0.0008,0.726601,A,ABC/Pareto using total_trade_price revenue,draft
ENCLOXIL 500MG,178.95,142160.0,100625.26,36,25,0,82295.26000000002,127405.0,249,0.645934,0.000797,0.727398,A,ABC/Pareto using total_trade_price revenue,draft
IMATET,213.0,141695.0,42845.0,7,6,0,36175.0,75175.0,250,0.481211,0.000794,0.728192,A,ABC/Pareto using total_trade_price revenue,draft
TRIZINE SYRUP,718.0,141300.0,82080.0,20,13,0,82080.0,141300.0,251,0.580892,0.000792,0.728984,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA PLUS TAB,254.0,139700.0,129620.0,50,30,0,20720.0,30800.0,252,0.672727,0.000783,0.729766,A,ABC/Pareto using total_trade_price revenue,draft
FENTIN 10MG/ML,155.0,137970.0,26370.0,8,5,0,0.0,0.0,253,0.0,0.000773,0.73054,A,ABC/Pareto using total_trade_price revenue,draft
AZCORE 500MG,401.53,135712.67,69567.67,21,12,0,395.0,455.0,254,0.868132,0.000761,0.7313,A,ABC/Pareto using total_trade_price revenue,draft
VICRYL 4-0 CUTTING,30.0,135000.0,0.0,1,1,0,0.0,0.0,255,0.0,0.000757,0.732057,A,ABC/Pareto using total_trade_price revenue,draft
GEMICEF 750MG VIAL W/ DILUENT,3540.0,134520.0,99200.0,3,3,0,99200.0,134520.0,256,0.737437,0.000754,0.73281,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA FORTE 300MG/100MG/100MCG,256.0,134400.0,129311.0,47,17,0,4886.0,9975.0,257,0.489825,0.000753,0.733564,A,ABC/Pareto using total_trade_price revenue,draft
DOPABAS 40MG/ML,313.0,132540.0,132540.0,6,6,0,0.0,0.0,258,0.0,0.000743,0.734306,A,ABC/Pareto using total_trade_price revenue,draft
CIPROGYL 2MG/ML (200MG/100ML),5080.0,132080.0,55347.2,10,5,0,52227.2,128960.0,259,0.404988,0.00074,0.735047,A,ABC/Pareto using total_trade_price revenue,draft
ACIFOX 1G,107.0,131870.0,62248.0,7,7,0,38828.0,39200.0,260,0.99051,0.000739,0.735785,A,ABC/Pareto using total_trade_price revenue,draft
RESPOSAL-1,486.4,131724.02,131724.02,9,8,0,0.0,0.0,261,0.0,0.000738,0.736524,A,ABC/Pareto using total_trade_price revenue,draft
FOLACID 5MG,607.46,130835.29,116862.02,137,43,0,39454.09,48234.58,262,0.817963,0.000733,0.737257,A,ABC/Pareto using total_trade_price revenue,draft
MUCOLIFAR 500MG,148.0,130800.0,130480.0,62,25,0,0.0,0.0,263,0.0,0.000733,0.73799,A,ABC/Pareto using total_trade_price revenue,draft
IVERMECTIN15MG DR ZENS,50.8,130599.0,8530.0,19,10,0,8530.0,84429.0,264,0.101032,0.000732,0.738722,A,ABC/Pareto using total_trade_price revenue,draft
LIFERZIN 250MG,901.7,130364.0,102370.0,27,19,0,19220.0,49030.0,265,0.392005,0.000731,0.739452,A,ABC/Pareto using total_trade_price revenue,draft
GLOVES STERILE LATEX (6.5) SURE-GUARD,170.0,129000.0,46225.0,5,4,0,22225.0,26250.0,266,0.846667,0.000723,0.740175,A,ABC/Pareto using total_trade_price revenue,draft
CARDOWIN 1MG/ML 10ML,1410.0,126900.0,92303.4,5,3,0,89603.4,124200.0,267,0.721444,0.000711,0.740886,A,ABC/Pareto using total_trade_price revenue,draft
UV LIGHT,5.0,126666.25,126666.25,2,1,0,0.0,0.0,268,0.0,0.00071,0.741596,A,ABC/Pareto using total_trade_price revenue,draft
PULSE OXIMTER ADULT (CHOICEMMED),108.0,126480.0,116130.0,4,4,0,22050.0,32400.0,269,0.680556,0.000709,0.742305,A,ABC/Pareto using total_trade_price revenue,draft
DEXAMAK 4MG/ML (8MG/2ML),361.0,126020.0,106174.36,11,8,0,1054.3600000000001,1900.0,270,0.554926,0.000706,0.743011,A,ABC/Pareto using total_trade_price revenue,draft
CATAMED 75MCG TAB,291.0,125679.0,120962.5,54,29,0,7640.5,13127.0,271,0.582045,0.000704,0.743715,A,ABC/Pareto using total_trade_price revenue,draft
AIDEX 5LITRES,93.0,124020.0,114500.0,10,4,0,41640.0,51160.0,272,0.813917,0.000695,0.74441,A,ABC/Pareto using total_trade_price revenue,draft
CELEKOP 200MG CAP,340.4326,123439.44,72587.09,20,8,3,52583.09,103435.44,273,0.508366,0.000692,0.745102,A,ABC/Pareto using total_trade_price revenue,draft
ZILTEM 25MG,78.114,123287.18,117218.56,24,13,1,6818.650000000001,12887.27,274,0.5291,0.000691,0.745793,A,ABC/Pareto using total_trade_price revenue,draft
AMINOSTERIL INFANT 6% 100ML,250.0,123200.0,34447.5,2,1,0,34447.5,123200.0,275,0.279606,0.00069,0.746483,A,ABC/Pareto using total_trade_price revenue,draft
DIGITAL THERMOMETER - ADVAN,1996.0,122848.0,114628.0,14,12,0,40040.0,50360.0,276,0.795075,0.000688,0.747172,A,ABC/Pareto using total_trade_price revenue,draft
SOLVAPRINE 10MG TAB,774.6836,122539.97,115389.86,85,28,1,3864.86,11014.970000000001,277,0.350873,0.000687,0.747858,A,ABC/Pareto using total_trade_price revenue,draft
TRAXAN 100MG,611.0,122200.0,120185.0,20,8,0,1985.0,4000.0,278,0.49625,0.000685,0.748543,A,ABC/Pareto using total_trade_price revenue,draft
ALCOHOL 70% ISOPROPYL 500ML,1355.0,121950.0,20550.0,8,5,0,20550.0,99450.0,279,0.206637,0.000683,0.749227,A,ABC/Pareto using total_trade_price revenue,draft
INSULIN SYRINGE WITH NEEDLE 1/2CC 29GX1/2 (TERUMO),162.0,121500.0,72414.0,7,4,0,72414.0,121500.0,280,0.596,0.000681,0.749908,A,ABC/Pareto using total_trade_price revenue,draft
APCELAC 500MG,302.6,121040.0,77155.0,41,25,0,76755.0,120400.0,281,0.6375,0.000678,0.750586,A,ABC/Pareto using total_trade_price revenue,draft
MATTRESS 2X36X75,200.0,120000.0,120000.0,1,1,0,0.0,0.0,282,0.0,0.000672,0.751258,A,ABC/Pareto using total_trade_price revenue,draft
STEEL FILING CABINET - PO G2680,15.0,119985.0,101140.0,2,2,0,101140.0,119985.0,283,0.842939,0.000672,0.751931,A,ABC/Pareto using total_trade_price revenue,draft
ANMUM MATERNA PLAIN 180G X 24,624.0,119184.0,55224.0,1,1,0,55224.0,119184.0,284,0.463351,0.000668,0.752599,A,ABC/Pareto using total_trade_price revenue,draft
TRIZEF 200MG TAB,74.0,118400.0,118400.0,38,21,0,0.0,0.0,285,0.0,0.000663,0.753262,A,ABC/Pareto using total_trade_price revenue,draft
AIRCON SPLIT TYPE 2.5HP INVERTER (CARRIER),2.0,117996.0,117996.0,1,1,0,0.0,0.0,286,0.0,0.000661,0.753923,A,ABC/Pareto using total_trade_price revenue,draft
OMEFREE,2510.0,117970.0,117970.0,3,3,0,0.0,0.0,287,0.0,0.000661,0.754584,A,ABC/Pareto using total_trade_price revenue,draft
BACTIV 625MG,441.67,117630.8396,75197.6796,16,14,0,18369.72,34814.88,288,0.52764,0.000659,0.755244,A,ABC/Pareto using total_trade_price revenue,draft
GLOVES STERILE LATEX (7.5) SURE-GUARD,147.0,117600.0,31312.0,7,4,0,912.0,3200.0,289,0.285,0.000659,0.755903,A,ABC/Pareto using total_trade_price revenue,draft
TRANSPORE 1 ICNH 3M CLEAR,150.0,115500.0,6450.0,4,4,0,6450.0,107800.0,290,0.059833,0.000647,0.75655,A,ABC/Pareto using total_trade_price revenue,draft
