product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,net_income_clean,revenue_clean,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
LAXIN 5MG/ML (500MG/100ML),22.0,1900.0,1900.0,2,2,0,0.0,0.0,2198,0.0,1.2e-05,0.99549,C,ABC/Pareto using total_trade_price revenue,draft
CASTOR OIL WITH CINNAMON OIL 30ML,50.0,1896.0,1896.0,1,1,0,0.0,0.0,2199,0.0,1.2e-05,0.995502,C,ABC/Pareto using total_trade_price revenue,draft
KALIMEX 2MEQ,63.0,1890.0,1890.0,3,3,0,0.0,0.0,2200,0.0,1.2e-05,0.995514,C,ABC/Pareto using total_trade_price revenue,draft
FENOCARE 200MG CAP,7.2,1877.4,1873.4,4,4,0,268.0,272.0,2201,0.985294,1.2e-05,0.995525,C,ABC/Pareto using total_trade_price revenue,draft
LAID CANON LONG 85GSM,50.0,1875.0,575.0,2,2,0,575.0,1875.0,2202,0.306667,1.2e-05,0.995537,C,ABC/Pareto using total_trade_price revenue,draft
FELOSTAL-10MG,3.0,1872.0,1872.0,1,1,0,0.0,0.0,2203,0.0,1.2e-05,0.995548,C,ABC/Pareto using total_trade_price revenue,draft
SITIFIX 100MG/5ML,24.0,1872.0,595.68,1,1,0,595.68,1872.0,2204,0.318205,1.2e-05,0.99556,C,ABC/Pareto using total_trade_price revenue,draft
GASTROCIN 225MG/200MG/5ML 120ML,45.0,1863.75,836.25,2,2,0,836.25,843.75,2205,0.991111,1.1e-05,0.995571,C,ABC/Pareto using total_trade_price revenue,draft
LODIPEX - 5MG,49.0,1862.0,1862.0,7,5,0,114.0,114.0,2206,1.0,1.1e-05,0.995583,C,ABC/Pareto using total_trade_price revenue,draft
MYCLOSIL 5MG/5ML,130.0,1860.0,1660.0,5,4,0,600.0,800.0,2207,0.75,1.1e-05,0.995594,C,ABC/Pareto using total_trade_price revenue,draft
MULTIVITAMINS+MINERAL+IRON CAPSULE (REOROGEN-OB),20.0,1860.0,0.0,1,1,0,0.0,0.0,2208,0.0,1.1e-05,0.995605,C,ABC/Pareto using total_trade_price revenue,draft
ATORVASTATIN 40MG TABLET FREDTOR,10.0,1850.0,0.0,1,1,0,0.0,0.0,2209,0.0,1.1e-05,0.995617,C,ABC/Pareto using total_trade_price revenue,draft
CEEPRAZOL 20MG,3.0,1830.0,1830.0,1,1,0,0.0,0.0,2210,0.0,1.1e-05,0.995628,C,ABC/Pareto using total_trade_price revenue,draft
"EURYTHMIC INJ.50MG/3ML,AMP",1.0,1820.0,1759.05,1,1,0,1759.05,1820.0,2211,0.966511,1.1e-05,0.995639,C,ABC/Pareto using total_trade_price revenue,draft
FACEMASK BLACK,26.0,1820.0,1820.0,1,1,0,0.0,0.0,2212,0.0,1.1e-05,0.99565,C,ABC/Pareto using total_trade_price revenue,draft
ZITHROBBAS 50MG,15.0,1815.0,1815.0,2,2,0,0.0,0.0,2213,0.0,1.1e-05,0.995662,C,ABC/Pareto using total_trade_price revenue,draft
INTRAPLEM 100MG/5ML,59.0,1814.84,2122.44,4,4,0,0.0,0.0,2214,0.0,1.1e-05,0.995673,C,ABC/Pareto using total_trade_price revenue,draft
AZITHRIX 500MG,1.0,1814.0,1814.0,1,1,0,0.0,0.0,2215,0.0,1.1e-05,0.995684,C,ABC/Pareto using total_trade_price revenue,draft
CERTIFICATE FRAME A4,11.0,1801.91,68.09,1,1,0,68.09,1801.91,2216,0.037788,1.1e-05,0.995695,C,ABC/Pareto using total_trade_price revenue,draft
IMMERSION OIL 30CC,1.0,1800.0,865.0,1,1,0,865.0,1800.0,2217,0.480556,1.1e-05,0.995706,C,ABC/Pareto using total_trade_price revenue,draft
KATHREX 800/160MG,15.0,1800.0,1800.0,2,2,0,0.0,0.0,2218,0.0,1.1e-05,0.995717,C,ABC/Pareto using total_trade_price revenue,draft
URINE BAG 2000ML - SURE-GUARD,100.0,1800.0,1800.0,1,1,0,1800.0,1800.0,2219,1.0,1.1e-05,0.995728,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR- CHROMIC 1/0 ROUND,6.0,1800.0,960.0,1,1,0,960.0,1800.0,2220,0.533333,1.1e-05,0.995739,C,ABC/Pareto using total_trade_price revenue,draft
4EVER 100MG/ML,144.0,1800.0,1800.0,1,1,0,0.0,0.0,2221,0.0,1.1e-05,0.99575,C,ABC/Pareto using total_trade_price revenue,draft
STERILE GAUZE 8PLY 3X3 24X20 MESH,10.0,1800.0,1800.0,1,1,0,0.0,0.0,2222,0.0,1.1e-05,0.995761,C,ABC/Pareto using total_trade_price revenue,draft
WALIS TINGTING,60.0,1800.0,300.0,2,2,0,300.0,1800.0,2223,0.166667,1.1e-05,0.995772,C,ABC/Pareto using total_trade_price revenue,draft
FETAL DOPPLER POCKET (SURRLIFE),1.0,1800.0,0.0,1,1,0,0.0,1800.0,2224,0.0,1.1e-05,0.995784,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE G.18 100'S-SIMPLEX,10.0,1800.0,1260.0,1,1,0,1260.0,1800.0,2225,0.7,1.1e-05,0.995795,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 2X5 (SURE-GUARD),100.0,1800.0,100.0,1,1,0,100.0,1800.0,2226,0.055556,1.1e-05,0.995806,C,ABC/Pareto using total_trade_price revenue,draft
MEASURING CUP 210CC,100.0,1800.0,1800.0,1,1,0,0.0,0.0,2227,0.0,1.1e-05,0.995817,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE G20 (INDOPLAS),12.0,1800.0,732.0,1,1,0,732.0,1800.0,2228,0.406667,1.1e-05,0.995828,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES MEDIUM NITRILE NONSTERILE (GLOMED),9.0,1800.0,1800.0,3,3,0,0.0,0.0,2229,0.0,1.1e-05,0.995839,C,ABC/Pareto using total_trade_price revenue,draft
CAPILLARY NA-HEPARINIZED MICRO HAEMATOCRIT : RED TIN TUBE (HIRSCHMAN),10.0,1800.0,570.0,1,1,0,570.0,1800.0,2230,0.316667,1.1e-05,0.99585,C,ABC/Pareto using total_trade_price revenue,draft
LEVIZINE 5MG,10.0,1790.0,0.0,1,1,0,0.0,0.0,2231,0.0,1.1e-05,0.995861,C,ABC/Pareto using total_trade_price revenue,draft
SAFEGUARD SOAP 60G,100.0,1778.0,1462.0,3,3,0,1462.0,1778.0,2232,0.822272,1.1e-05,0.995872,C,ABC/Pareto using total_trade_price revenue,draft
MULTICAPS,26.0,1777.0,1777.0,7,6,0,0.0,0.0,2233,0.0,1.1e-05,0.995883,C,ABC/Pareto using total_trade_price revenue,draft
KOVENT SF 25MCG,6.0,1774.08,0.0,1,1,0,0.0,0.0,2234,0.0,1.1e-05,0.995894,C,ABC/Pareto using total_trade_price revenue,draft
SPUTUM CUP,7.0,1750.0,1750.0,1,1,0,0.0,0.0,2235,0.0,1.1e-05,0.995904,C,ABC/Pareto using total_trade_price revenue,draft
GLICAMED,10.0,1750.0,1750.0,1,1,0,0.0,0.0,2236,0.0,1.1e-05,0.995915,C,ABC/Pareto using total_trade_price revenue,draft
METSIL 10MG,50.0,1750.0,1750.0,1,1,0,0.0,0.0,2237,0.0,1.1e-05,0.995926,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE/TUBERCULIN 1CC 26GX1/2 (SITICARE),7.0,1750.0,1058.5,2,2,0,1058.5,1750.0,2238,0.604857,1.1e-05,0.995937,C,ABC/Pareto using total_trade_price revenue,draft
URINALYSIS REAGENT STRIPS 4PARA (INSIGHT),5.0,1750.0,1260.0,1,1,0,1260.0,1750.0,2239,0.72,1.1e-05,0.995947,C,ABC/Pareto using total_trade_price revenue,draft
CHLORAMPHENICOL 125MG SUSP CHLOROLEM,50.0,1750.0,800.0,1,1,0,800.0,1750.0,2240,0.457143,1.1e-05,0.995958,C,ABC/Pareto using total_trade_price revenue,draft
LAMPIN FABRIC CLOTH GAUZE SIZE 38X16'',5.0,1750.0,525.0,1,1,0,525.0,1750.0,2241,0.3,1.1e-05,0.995969,C,ABC/Pareto using total_trade_price revenue,draft
INSULIN SYRINGE WITH NEEDLE 1CC 29GX5/8 (INDOPLAS),5.0,1750.0,860.0,1,1,0,860.0,1750.0,2242,0.491429,1.1e-05,0.99598,C,ABC/Pareto using total_trade_price revenue,draft
ISOPROPYL ALCOHOL TOP BRIGHT,6.0,1740.0,60.0,1,1,0,60.0,1740.0,2243,0.034483,1.1e-05,0.99599,C,ABC/Pareto using total_trade_price revenue,draft
BLOOD TYPING SERA : ANTI A 1X10ML (EPICLONE),3.0,1740.0,411.0,1,1,0,411.0,1740.0,2244,0.236207,1.1e-05,0.996001,C,ABC/Pareto using total_trade_price revenue,draft
BLOOD TYPING SERA : ANTI B 1X10ML (EPICLONE),3.0,1740.0,411.0,1,1,0,411.0,1740.0,2245,0.236207,1.1e-05,0.996012,C,ABC/Pareto using total_trade_price revenue,draft
DM FUROSEMIDE 20MG,45.0,1726.0,1268.0,11,7,0,242.0,880.0,2246,0.275,1.1e-05,0.996022,C,ABC/Pareto using total_trade_price revenue,draft
AZISAPH 500 MG,50.0,1725.0,1725.0,3,2,0,0.0,0.0,2247,0.0,1.1e-05,0.996033,C,ABC/Pareto using total_trade_price revenue,draft
APCEE 500MG,7.0,1715.0,0.0,1,1,0,0.0,0.0,2248,0.0,1.1e-05,0.996044,C,ABC/Pareto using total_trade_price revenue,draft
ALCOHOL - ALCOPLUS ETHYL ALCOHOL,18.0,1710.0,1045.0,5,2,0,0.0,665.0,2249,0.0,1.1e-05,0.996054,C,ABC/Pareto using total_trade_price revenue,draft
METHYLCORT 16MG,2.0,1700.0,1700.0,1,1,0,0.0,0.0,2250,0.0,1e-05,0.996065,C,ABC/Pareto using total_trade_price revenue,draft
COTTON ROLL 400G GINGERMED,8.0,1680.0,0.0,1,1,0,0.0,0.0,2251,0.0,1e-05,0.996075,C,ABC/Pareto using total_trade_price revenue,draft
SILK CUTTING 2-0 - TUDOR,6.0,1680.0,1080.0,1,1,0,1080.0,1680.0,2252,0.642857,1e-05,0.996085,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE PARTNERS 3.0,28.0,1680.0,1520.0,4,4,0,1460.0,1620.0,2253,0.901235,1e-05,0.996096,C,ABC/Pareto using total_trade_price revenue,draft
SODIUM BICARBONATE (SOBINATE) 84MG/ML,12.0,1680.0,1680.0,1,1,0,1680.0,1680.0,2254,1.0,1e-05,0.996106,C,ABC/Pareto using total_trade_price revenue,draft
BABY WIPES,56.0,1680.0,448.0,3,2,0,448.0,1680.0,2255,0.266667,1e-05,0.996116,C,ABC/Pareto using total_trade_price revenue,draft
XAFLOQUIN 500MG,10.0,1680.0,1680.0,1,1,0,0.0,0.0,2256,0.0,1e-05,0.996126,C,ABC/Pareto using total_trade_price revenue,draft
METRAM 500MG,20.0,1660.0,840.0,1,1,0,840.0,1660.0,2257,0.506024,1e-05,0.996137,C,ABC/Pareto using total_trade_price revenue,draft
OMEBLOC 20MG,19.0,1657.0,1745.0,6,4,0,0.0,0.0,2258,0.0,1e-05,0.996147,C,ABC/Pareto using total_trade_price revenue,draft
LEUKOREX 10MG,5.0,1650.0,1650.0,3,2,0,0.0,0.0,2259,0.0,1e-05,0.996157,C,ABC/Pareto using total_trade_price revenue,draft
MOCAST 10MG,5.0,1650.0,1650.0,1,1,0,0.0,0.0,2260,0.0,1e-05,0.996167,C,ABC/Pareto using total_trade_price revenue,draft
AMBU BAG MANUAL RESUSCITATOR PEDIA-PARTNERS,1.0,1650.0,679.0,1,1,0,679.0,1650.0,2261,0.411515,1e-05,0.996177,C,ABC/Pareto using total_trade_price revenue,draft
HANDSOAP,15.0,1650.0,0.0,1,1,0,0.0,0.0,2262,0.0,1e-05,0.996187,C,ABC/Pareto using total_trade_price revenue,draft
NON-REBREATHING MASK PEDIA (ORMED),15.0,1650.0,1200.0,1,1,0,1200.0,1650.0,2263,0.727273,1e-05,0.996198,C,ABC/Pareto using total_trade_price revenue,draft
QUINOGEN 500MG,3.0,1650.0,0.0,2,1,0,0.0,0.0,2264,0.0,1e-05,0.996208,C,ABC/Pareto using total_trade_price revenue,draft
MICOR 40MG,6.0,1645.0,585.0,6,4,0,0.0,1060.0,2265,0.0,1e-05,0.996218,C,ABC/Pareto using total_trade_price revenue,draft
MIXTER 8'' (OLTEN),3.0,1644.0,1626.0,1,1,0,1626.0,1644.0,2266,0.989051,1e-05,0.996228,C,ABC/Pareto using total_trade_price revenue,draft
DULCOLAX,6.0,1639.2,460.8,3,2,0,460.8,1639.2,2267,0.281113,1e-05,0.996238,C,ABC/Pareto using total_trade_price revenue,draft
BIOGIC 125MG / 5ML,131.0,1637.5,377.0,7,5,0,377.0,1325.0,2268,0.284528,1e-05,0.996248,C,ABC/Pareto using total_trade_price revenue,draft
ROSUTIN 10MG,5.0,1635.0,1635.0,1,1,0,0.0,0.0,2269,0.0,1e-05,0.996258,C,ABC/Pareto using total_trade_price revenue,draft
NOVACEE 100MG/5ML 15ML,96.0,1632.0,1352.0,3,1,0,60.0,340.0,2270,0.176471,1e-05,0.996268,C,ABC/Pareto using total_trade_price revenue,draft
BIOGESIC 500MG,440.0,1630.0,450.0,6,5,0,130.0,910.0,2271,0.142857,1e-05,0.996278,C,ABC/Pareto using total_trade_price revenue,draft
ROZITAN 200MG/5ML SUS,30.0,1620.0,1620.0,1,1,0,0.0,0.0,2272,0.0,1e-05,0.996288,C,ABC/Pareto using total_trade_price revenue,draft
ALCOHOL PADS,20.0,1620.0,1620.0,1,1,0,0.0,0.0,2273,0.0,1e-05,0.996298,C,ABC/Pareto using total_trade_price revenue,draft
MANNITOL 500ML (SAHAR),10.0,1620.0,1620.0,1,1,0,0.0,0.0,2274,0.0,1e-05,0.996308,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL BLADES S15 (PARTNERS),6.0,1620.0,744.0,3,2,0,744.0,1620.0,2275,0.459259,1e-05,0.996318,C,ABC/Pareto using total_trade_price revenue,draft
EROXIME 500MG,14.0,1610.0,6555.0,8,7,0,0.0,0.0,2276,0.0,1e-05,0.996328,C,ABC/Pareto using total_trade_price revenue,draft
MARKER PERMANENT BULLET TYPE BLACK (PILOT),51.0,1606.5,331.5,2,2,0,331.5,1606.5,2277,0.206349,1e-05,0.996338,C,ABC/Pareto using total_trade_price revenue,draft
CONSAC 5MG/ML,15.0,1605.0,1605.0,2,2,0,0.0,0.0,2278,0.0,1e-05,0.996348,C,ABC/Pareto using total_trade_price revenue,draft
TAMSUSAPH-400 400MCG,3.0,1605.0,1605.0,1,1,0,0.0,0.0,2279,0.0,1e-05,0.996358,C,ABC/Pareto using total_trade_price revenue,draft
PNSS 500ML,20.0,1600.0,800.0,1,1,0,800.0,1600.0,2280,0.5,1e-05,0.996367,C,ABC/Pareto using total_trade_price revenue,draft
BLOOD LANCETS - KING MED,10.5,1600.0,1470.0,4,3,0,270.0,400.0,2281,0.675,1e-05,0.996377,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES LARGE PRO-CARE,8.0,1600.0,1600.0,2,2,0,0.0,0.0,2282,0.0,1e-05,0.996387,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES S8 LATEX STERILE (GLOMED),2.0,1600.0,456.0,1,1,0,456.0,1600.0,2283,0.285,1e-05,0.996397,C,ABC/Pareto using total_trade_price revenue,draft
FUKOLAC 30MG/ML,10.0,1600.0,1600.0,1,1,0,0.0,0.0,2284,0.0,1e-05,0.996407,C,ABC/Pareto using total_trade_price revenue,draft
COMXICLA 125MG/37.25MG (156.25MG) 5ML,20.0,1600.0,1600.0,1,1,0,0.0,0.0,2285,0.0,1e-05,0.996417,C,ABC/Pareto using total_trade_price revenue,draft
FOLEY BALLOON CATHETER FR.12 2WAY 30ML (KENXIN),50.0,1600.0,1150.0,1,1,0,1150.0,1600.0,2286,0.71875,1e-05,0.996426,C,ABC/Pareto using total_trade_price revenue,draft
DE BAKEY FORCEP 8'' (OLTEN),2.0,1598.0,1592.0,1,1,0,1592.0,1598.0,2287,0.996245,1e-05,0.996436,C,ABC/Pareto using total_trade_price revenue,draft
VICEPHRIN 250MG/5ML,30.0,1590.9,1590.9,2,2,0,0.0,0.0,2288,0.0,1e-05,0.996446,C,ABC/Pareto using total_trade_price revenue,draft
REGIVIT 60ML,100.0,1585.0,1585.0,1,1,0,0.0,0.0,2289,0.0,1e-05,0.996456,C,ABC/Pareto using total_trade_price revenue,draft
FUJI XD-25 DEVELOPER,1.0,1580.0,1580.0,1,1,0,0.0,0.0,2290,0.0,1e-05,0.996465,C,ABC/Pareto using total_trade_price revenue,draft
URINE BAG 2000ML - ORMED,75.0,1575.0,450.0,1,1,0,450.0,1575.0,2291,0.285714,1e-05,0.996475,C,ABC/Pareto using total_trade_price revenue,draft
SANDISK USB 16GB,5.0,1575.0,1575.0,1,1,0,0.0,0.0,2292,0.0,1e-05,0.996485,C,ABC/Pareto using total_trade_price revenue,draft
EURIVIT 120ML,40.0,1560.0,1560.0,1,1,0,0.0,0.0,2293,0.0,1e-05,0.996494,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE FACE MASK KINGMED,24.0,1560.0,845.0,4,3,0,0.0,325.0,2294,0.0,1e-05,0.996504,C,ABC/Pareto using total_trade_price revenue,draft
LUBRICATING JELLY 150G (NOBRAND),12.0,1560.0,84.0,1,1,0,84.0,1560.0,2295,0.053846,1e-05,0.996514,C,ABC/Pareto using total_trade_price revenue,draft
BETZINE 8MG TAB,6.0,1560.0,1560.0,1,1,0,0.0,0.0,2296,0.0,1e-05,0.996523,C,ABC/Pareto using total_trade_price revenue,draft
NOVAKAST-10 10MG,8.0,1560.0,1560.0,1,1,0,0.0,0.0,2297,0.0,1e-05,0.996533,C,ABC/Pareto using total_trade_price revenue,draft
OPSITE 20X10 (SMITH AND NEPHEW),5.0,1550.0,250.0,1,1,0,250.0,1550.0,2298,0.16129,1e-05,0.996542,C,ABC/Pareto using total_trade_price revenue,draft
EDIXIN 250MG/5ML,50.0,1550.0,850.0,1,1,0,850.0,1550.0,2299,0.548387,1e-05,0.996552,C,ABC/Pareto using total_trade_price revenue,draft
SAPHCLAZIDE-60 60MG,3.0,1545.0,285.0,3,3,0,285.0,1545.0,2300,0.184466,9e-06,0.996561,C,ABC/Pareto using total_trade_price revenue,draft
LUCAZT 10MG TAB,5.0,1540.0,1540.0,1,1,0,0.0,0.0,2301,0.0,9e-06,0.996571,C,ABC/Pareto using total_trade_price revenue,draft
ADULT IDENTIFICATION BRACELET TOPCARE,5.0,1530.0,970.0,1,1,0,970.0,1530.0,2302,0.633987,9e-06,0.99658,C,ABC/Pareto using total_trade_price revenue,draft
HISTAKON 8MG,10.0,1530.0,1530.0,2,2,0,0.0,0.0,2303,0.0,9e-06,0.99659,C,ABC/Pareto using total_trade_price revenue,draft
XRAY ENVELOPE 14X14,3.0,1530.0,75.0,2,1,0,75.0,1530.0,2304,0.04902,9e-06,0.996599,C,ABC/Pareto using total_trade_price revenue,draft
ERGOMET 200MCG/ML,7.0,1526.0,692.3,1,1,0,692.3,1526.0,2305,0.45367,9e-06,0.996608,C,ABC/Pareto using total_trade_price revenue,draft
FORAIR 250 25MCG/250MCG,5.0,1525.0,675.0,1,1,0,675.0,1525.0,2306,0.442623,9e-06,0.996618,C,ABC/Pareto using total_trade_price revenue,draft
MEDICHLOR 500MG,5.0,1525.0,1525.0,1,1,0,0.0,0.0,2307,0.0,9e-06,0.996627,C,ABC/Pareto using total_trade_price revenue,draft
LOSARTRIXX 50MG,16.0,1520.0,1520.0,4,4,0,475.0,475.0,2308,1.0,9e-06,0.996636,C,ABC/Pareto using total_trade_price revenue,draft
SPRAY BOTTLE,100.0,1500.0,1500.0,1,1,0,0.0,0.0,2309,0.0,9e-06,0.996646,C,ABC/Pareto using total_trade_price revenue,draft
ONE STEP FECAL OCCULT BLOOD,10.0,1500.0,1500.0,1,1,0,0.0,0.0,2310,0.0,9e-06,0.996655,C,ABC/Pareto using total_trade_price revenue,draft
BOUQUET FLOWERS,3.0,1500.0,840.0,1,1,0,840.0,1500.0,2311,0.56,9e-06,0.996664,C,ABC/Pareto using total_trade_price revenue,draft
SAPHCEEVIT-100,100.0,1500.0,1500.0,1,1,0,0.0,0.0,2312,0.0,9e-06,0.996673,C,ABC/Pareto using total_trade_price revenue,draft
STERILE GLOVES 7.5 - GREAT GLOVE,3.0,1500.0,1500.0,1,1,0,0.0,0.0,2313,0.0,9e-06,0.996683,C,ABC/Pareto using total_trade_price revenue,draft
RENALEAF 250MG,10.0,1500.0,1500.0,2,1,0,0.0,0.0,2314,0.0,9e-06,0.996692,C,ABC/Pareto using total_trade_price revenue,draft
ARM SLING SMALL,25.0,1500.0,455.0,2,2,0,455.0,1500.0,2315,0.303333,9e-06,0.996701,C,ABC/Pareto using total_trade_price revenue,draft
ASEPTO IRRIGATING BULB-PARTNERS,30.0,1500.0,450.0,1,1,0,450.0,1500.0,2316,0.3,9e-06,0.99671,C,ABC/Pareto using total_trade_price revenue,draft
"X-RAY FILM ENVELOPE 10""X 12""",5.0,1500.0,803.0,2,2,0,803.0,1500.0,2317,0.535333,9e-06,0.996719,C,ABC/Pareto using total_trade_price revenue,draft
MEDICINE CUP 30ML PLASTIC-TOP CARE,300.0,1500.0,0.0,3,3,0,0.0,0.0,2318,0.0,9e-06,0.996729,C,ABC/Pareto using total_trade_price revenue,draft
AMBU BAG MANUAL RESUSCITATOR ADULT-PARTNERS,1.0,1500.0,829.0,1,1,0,829.0,1500.0,2319,0.552667,9e-06,0.996738,C,ABC/Pareto using total_trade_price revenue,draft
NITRILE DISPOSABLE GLOVES LARGE PANAMED,6.0,1500.0,498.0,1,1,0,498.0,1500.0,2320,0.332,9e-06,0.996747,C,ABC/Pareto using total_trade_price revenue,draft
PROTECTIVE SAFETY GOGGLES ACRYLIC (BLACK),30.0,1500.0,1500.0,1,1,0,0.0,0.0,2321,0.0,9e-06,0.996756,C,ABC/Pareto using total_trade_price revenue,draft
LUBRICATING JELLY 3G (SURGITECH),2.0,1500.0,800.0,1,1,0,800.0,1500.0,2322,0.533333,9e-06,0.996766,C,ABC/Pareto using total_trade_price revenue,draft
NON-REBREATHING MASK ADULT (ORMED),15.0,1500.0,825.0,2,2,0,825.0,1500.0,2323,0.55,9e-06,0.996775,C,ABC/Pareto using total_trade_price revenue,draft
WALIS TINGTING (HARD),50.0,1500.0,100.0,1,1,0,100.0,1500.0,2324,0.066667,9e-06,0.996784,C,ABC/Pareto using total_trade_price revenue,draft
LED LIGHT BULB 15WATTS,10.0,1500.0,850.0,1,1,0,850.0,1500.0,2325,0.566667,9e-06,0.996793,C,ABC/Pareto using total_trade_price revenue,draft
GAUZE BANDAGE 3X6 (PARTNERS),72.0,1500.0,1500.0,1,1,0,0.0,0.0,2326,0.0,9e-06,0.996802,C,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 100MG/ML (10%W/V) SWAB PAD 1G (SURE-GUARD),10.0,1500.0,1500.0,1,1,0,0.0,0.0,2327,0.0,9e-06,0.996812,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE WITH NEEDLE 5CC- LUER LOCK TIP (TERUMO),2.0,1500.0,696.0,1,1,0,696.0,1500.0,2328,0.464,9e-06,0.996821,C,ABC/Pareto using total_trade_price revenue,draft
PIPETTE TIPS:BLUE WITHOUT CROWN 1000UL 500'S,5.0,1500.0,625.0,1,1,0,625.0,1500.0,2329,0.416667,9e-06,0.99683,C,ABC/Pareto using total_trade_price revenue,draft
FEDEMOL 250MG/5ML 60ML SYRUP,100.0,1500.0,1290.0,1,1,0,1290.0,1500.0,2330,0.86,9e-06,0.996839,C,ABC/Pareto using total_trade_price revenue,draft
PORFEVER 150MG/ML,34.0,1496.0,1103.2,3,2,0,1103.2,1232.0,2331,0.895455,9e-06,0.996849,C,ABC/Pareto using total_trade_price revenue,draft
WHITE LED 85% ENERGY SAVINGS MERCURY FREE 12 WATTS FIREFLY,10.0,1490.0,650.0,1,1,0,650.0,1490.0,2332,0.436242,9e-06,0.996858,C,ABC/Pareto using total_trade_price revenue,draft
"BIOPHEN 1,000,000 IU 10ML",10.0,1480.0,1480.0,1,1,0,0.0,0.0,2333,0.0,9e-06,0.996867,C,ABC/Pareto using total_trade_price revenue,draft
VACUTAINER RED TOP NO ADDITIVE 3ML 100'S (VACUGEN),3.0,1476.0,90.0,1,1,0,90.0,1476.0,2334,0.060976,9e-06,0.996876,C,ABC/Pareto using total_trade_price revenue,draft
MYMET 500MG TAB,37.0,1470.75,1470.75,4,3,0,0.0,0.0,2335,0.0,9e-06,0.996885,C,ABC/Pareto using total_trade_price revenue,draft
CORKBOARD 2X3 WITH FRAME,2.0,1460.0,140.0,1,1,0,140.0,1460.0,2336,0.09589,9e-06,0.996894,C,ABC/Pareto using total_trade_price revenue,draft
ORABAC 200MG/5ML,28.0,1456.0,1365.0,2,1,0,1365.0,1456.0,2337,0.9375,9e-06,0.996903,C,ABC/Pareto using total_trade_price revenue,draft
ENERKIDS PLUS,51.0,1453.5,1147.5,1,1,0,1147.5,1453.5,2338,0.789474,9e-06,0.996912,C,ABC/Pareto using total_trade_price revenue,draft
AGLOTAC 25MG/ML (50MG/2ML),24.0,1440.0,1440.0,4,4,0,0.0,0.0,2339,0.0,9e-06,0.996921,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE PARTNERS 7.0,24.0,1440.0,1316.0,2,2,0,1316.0,1440.0,2340,0.913889,9e-06,0.996929,C,ABC/Pareto using total_trade_price revenue,draft
MUPICORE TGP,9.0,1435.5,0.0,1,1,0,0.0,0.0,2341,0.0,9e-06,0.996938,C,ABC/Pareto using total_trade_price revenue,draft
HIVENT EM 1MG/ML 2.5ML,5.0,1435.0,1435.0,1,1,0,0.0,0.0,2342,0.0,9e-06,0.996947,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE UNCUFFED 4.0MM (INDOPLAS),31.0,1426.0,1306.0,2,2,0,1260.0,1380.0,2343,0.913043,9e-06,0.996956,C,ABC/Pareto using total_trade_price revenue,draft
AWANAY FORTE 500MG TAB,5.0,1425.0,1425.0,1,1,0,0.0,0.0,2344,0.0,9e-06,0.996965,C,ABC/Pareto using total_trade_price revenue,draft
STREPSILS,20.0,1405.0,0.0,1,1,0,0.0,0.0,2345,0.0,9e-06,0.996973,C,ABC/Pareto using total_trade_price revenue,draft
GENERIC FUROSEMIDE 20MG,35.0,1401.0,1257.0,11,8,0,0.0,0.0,2346,0.0,9e-06,0.996982,C,ABC/Pareto using total_trade_price revenue,draft
ALLERIGHT 50MG,5.0,1400.0,1400.0,1,1,0,0.0,0.0,2347,0.0,9e-06,0.99699,C,ABC/Pareto using total_trade_price revenue,draft
CIPROFED 500MG,10.0,1400.0,1400.0,1,1,0,0.0,0.0,2348,0.0,9e-06,0.996999,C,ABC/Pareto using total_trade_price revenue,draft
CHROMIC 4-0 CUTTING,5.0,1400.0,1400.0,1,1,0,0.0,0.0,2349,0.0,9e-06,0.997008,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR- CHROMIC 0-0 ROUND,4.0,1400.0,440.0,1,1,0,440.0,1400.0,2350,0.314286,9e-06,0.997016,C,ABC/Pareto using total_trade_price revenue,draft
AMBICAL 500MG,20.0,1400.0,1400.0,2,2,0,0.0,0.0,2351,0.0,9e-06,0.997025,C,ABC/Pareto using total_trade_price revenue,draft
CLIP BACKFOLD 32MM 12PCS PE BOX BINDER CLIP,40.0,1400.0,400.0,2,1,0,400.0,1400.0,2352,0.285714,9e-06,0.997033,C,ABC/Pareto using total_trade_price revenue,draft
