date_delivered,year,month,day,dr_number,area,product,quantity,unit_cost,total_cost,discount,net_cost,trade_price_unit,total_trade_price,net_income,margin_pct,quality_status,quality_notes,allocation_status,estimated,original_area,original_product,allocation_method,allocation_confidence,allocation_profile_level,allocation_weight,allocation_child_number,allocation_child_count,embedded_area_amount,allocated_embedded_area_amount,source_workbook,source_sheet,source_row_number,source_hash,business_hash,parent_source_hash,parent_business_hash,input_stage,standardization_applied,duplicate,allocation_profile_rows,allocation_profile_products,sales_acceptance_status,sales_rejection_reason,original_date_delivered,date_is_estimated,date_estimation_method,nearest_dated_source_row_number,date_source_row_distance
2024-05-09,2024,05,09,DR-RT0787,QMC,MAXIFER 20MG/ML,0.113836,64400.18974665308,7331.06,0,7331.06,33771.126884289675,3844.37,3486.69,0.47560516487383814,valid,,estimated_backward_allocation,true,Hospital,"QMC # 64,459.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_prior_3y,0.11383635827306914,1,5,64459,7337.78,2024s.csv,2024-05-09,2242,44d8a4fcd1ff4b19c071f6308b78ce8883ae3712a459a95948a44edbf475b091,331b9dcd9c70da3486394c4e911ff083046aac0ac2340b2938d27acab1c56b9d,6f36e7275a2ad266650ac736da14736bbaf1d8f6d50fd15f1d85bc45ce6eee40,6a618f17e6bb0df4c0e87dae4711582431a4f4a6ffed835af756cfc7065f71cb,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""QMC # 64,459.00\"" backward-allocated without changing additive totals""]",false,2162,547,accepted_clean_sales,,2024-05-09,false,source_date_delivered,,
2024-05-09,2024,05,09,DR-025228(2024),Quezon,HYCLENS WOUND SPRAY 2% 120ML BOV,20,550,11000,1100,9900,392,7840,2060,0.19,valid,,,,,,,,,,,,,,2024s.csv,2024-05-09,741,859d66fb7a521178f688428eae8edc2608a2a4782cdcb2720a033e1bbf64c080,b288fb3d6a4223c05473aa4907e7a38436852a16f3c38793446ea82f91bc3ab7,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-05-09,false,source_date_delivered,,
2024-05-09,2024,05,09,DR-025229(2024),Quezon,SANOMAX-FA,5,1400,7000,2100,4900,560,2800,2100,0.3,valid,,,,,,,,,,,,,,2024s.csv,2024-05-09,742,61f1386271fff3764c96312225365cbd976a56dbcd951f9a10ef05297dcc7e2b,0e628f73b8eb11fd883af2e1b2ab49f54183a99f61e28677042ecc3cc3328908,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-05-09,false,source_date_delivered,,
2024-05-11,2024,05,11,DR-MS02825,Hospital,BABY OIL 50ML (JOHNSON),12,64,768,0,768,48.5,582,186,0.24,valid,,,,,,,,,,,,,,2024s.csv,2024-05-11,2427,eb28389740d002f4a6dc5e8bfc4268881eca6447fcfc510d6be1ca2e99338e3f,cb6963898dc664d83d5d89f52ad610c31ce988d269c3a52a1faa73998105e8c6,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-05-11,false,source_date_delivered,,
2024-05-11,2024,05,11,DR-MS02825,Hospital,BABY WASH 100ML (JOHNSON),36,85,3060,0,3060,59.5,2142,918,0.3,valid,,,,,,,,,,,,,,2024s.csv,2024-05-11,2423,2e51602bbf93e16b158679f2ffc6cfa026c040999602f826219da680425cdc75,49b29ea1ebe7ad77cc0aed924aaddf2fef183d170b9609baaaa6824f29f8b030,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-05-11,false,source_date_delivered,,
2024-05-11,2024,05,11,DR-MS02825,Hospital,BATHROOM TISSUE 2PLY 12'S (FEMME),10,168,1680,0,1680,107,1070,610,0.36,valid,,,,,,,,,,,,,,2024s.csv,2024-05-11,2426,ad361bd478d27f39cbb545668ec20959e52a227abbce4feab66740114ba04054,75953f34dd889504785904ebb2520cba55c417d17a160ecd85f553bcbb1d9b48,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-05-11,false,source_date_delivered,,
2024-05-11,2024,05,11,DR-MS02825,Hospital,COTTON BALLS 1000S (TENDERSOFT),5,260,1300,0,1300,180,900,400,0.31,valid,,,,,,,,,,,,,,2024s.csv,2024-05-11,2424,0ec4d33b54e1c90e1f464a776c11010c711c44cdded9fc88792c9ea7b4b98695,d58cc0c3a2e28f93492341e8044148179b4a0c2848d9998401889580514e0653,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-05-11,false,source_date_delivered,,
2024-05-11,2024,05,11,DR-MS02825,Hospital,DISPOSABLE BABY DIAPER LARGE NON WOVEN (HEXACARE),5,380,1900,0,1900,230,1150,750,0.39,valid,,,,,,,,,,,,,,2024s.csv,2024-05-11,2425,ac0bdef61e14157b9a5f5209d6368a5451fb794d9344961897e8e83877955a11,b7f0e365d281f9465f5c5cf88af73ab5534929b331ff823848d1afbbac0e9ad1,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-05-11,false,source_date_delivered,,
2024-05-11,2024,05,11,DR-MS02825,Hospital,FOLEY CATHETER 2WAY FR16 30ML (PARTNERS),50,70,3500,0,3500,38,1900,1600,0.46,valid,,,,,,,,,,,,,,2024s.csv,2024-05-11,2422,42d7d56c7c9045283f29c97b152ae912e3ac49d671f27f4306265f088d67856c,1709ebb676eee00316fae8b5a97c8b4113502648bfe68efc0e7503510c3678c5,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-05-11,false,source_date_delivered,,
2024-05-12,2024,05,12,DR-025508,Batangas,AFENAX 100MG TAB,3,1980,5940,0,5940,595,1785,4155,0.7,valid,,,,,,,,,,,,,,2024s.csv,2024-05-12,1583,dd8b874fe8e514bfd830c1a334d5162e2298b5b886402107da27391423b7def2,11231bb7497a8882a53481e1b22ec139d5515412a85b98f8a9a21684bc84f864,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-05-12,false,source_date_delivered,,
2024-05-12,2024,05,12,DR-025509,Batangas,ANIN 50 PLUS 50MG/12.5MG,3,420,1260,0,1260,105,315,945,0.75,valid,,,,,,,,,,,,,,2024s.csv,2024-05-12,1596,0b8a1cdd5f681a325176219f0f769f72c55885dbde2e82b90aefd5d7ea473c02,2799f717fab8868df075fbb616df1afec218a5bccc8039486b45253131ac898d,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-05-12,false,source_date_delivered,,
2024-05-12,2024,05,12,DR-025502,Batangas,CENDALEX 500MG,4,1100,4400,220,4180,287.5,1150,3030,0.69,valid,,,,,,,,,,,,,,2024s.csv,2024-05-12,1588,35939a4c63197f9267f62c32972c539f5a2aba486473b727948631dbd6d7cea3,5d2bc6cac1d3d3547766f2517d7a9fae9fce8c287d2bf122ed367d824d46ceac,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-05-12,false,source_date_delivered,,
2024-05-12,2024,05,12,DR-025507,Batangas,DOLOGESIC 325MG/37.5MG TAB,3,1080,3240,0,3240,270,810,2430,0.75,valid,,,,,,,,,,,,,,2024s.csv,2024-05-12,1586,ef38a0bb92be5186407a23ee9369f77722e7a0d264fe33395414bdad1b0ba53a,471cbe60c6055634debb2a204b6315dc346419ee0ad23c79d3d29e991a0acbee,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-05-12,false,source_date_delivered,,
2024-05-12,2024,05,12,DR-025502,Batangas,EMLOR PLUS 5MG/50MG,3,590,1770,88.5,1681.5,216,648,1033.5,0.58,valid,,,,,,,,,,,,,,2024s.csv,2024-05-12,1590,0fa929350540046c5c4dc8b7f667fb3838f084e724bda5466c5b10a6dc9a5dde,47a4bed00d2cbb3b4ecb7b9a30f47109debaa1831caec8f05395c2a96fa23411,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-05-12,false,source_date_delivered,,
2024-05-12,2024,05,12,DR-025503,Batangas,EMLOR PLUS 5MG/50MG,3,590,1770,0,1770,216,648,1122,0.63,valid,,,,,,,,,,,,,,2024s.csv,2024-05-12,1597,4691ba4bf701e0730433f1300c98419d2343ef79a95a1fc15146f54a810e864e,706727bd3af7e9d617dcb9631c188d0418242cb4a26daddce5d38871352ef69f,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-05-12,false,source_date_delivered,,
2024-05-12,2024,05,12,DR-025509,Batangas,EMZART-40 40MG,5,548,2740,0,2740,156,780,1960,0.72,valid,,,,,,,,,,,,,,2024s.csv,2024-05-12,1594,5d231331f25d149e7f12bc4afa4809d5f7ebf6534c41b8f3466b5b68b0d70409,73f779b41d3e5198b4e33491fc3b44e7a507624e8e4eac1b6ce3ef9c3f9279c8,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-05-12,false,source_date_delivered,,
2024-05-12,2024,05,12,DR-025509,Batangas,EMZART-80 80MG,5,948,4740,0,4740,264,1320,3420,0.72,valid,,,,,,,,,,,,,,2024s.csv,2024-05-12,1593,c0cdecbec1616f8fe46b5d887cf0d382fd8239b640d95d26b7ec1b422690467f,c723737996e4c452eb2009856e157fea1a84da520726a88a929598021af3e1f4,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-05-12,false,source_date_delivered,,
2024-05-12,2024,05,12,DR-025510,Batangas,HYCLENS GARGLE 0.12% 120ML,9,193,1737,0,1737,88,792,945,0.54,valid,,,,,,,,,,,,,,2024s.csv,2024-05-12,1580,93c425fad2084c8eca9fc93b487821a84676009992abdd7660949edf0b549b88,3a757adfceb61fcddbba7f7efc08ba3a0056c77e7fe9dd0bf60be99709408256,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-05-12,false,source_date_delivered,,
2024-05-12,2024,05,12,DR-025510,Batangas,HYCLENS WOUND SPRAY 2% 60ML,12,286,3432,0,3432,114.66,1375.92,2056.08,0.6,valid,,,,,,,,,,,,,,2024s.csv,2024-05-12,1581,48a78f36f94b5aef9c6f0d7ebed0205dec176c97c5f61c5362cc4f7c94c58e7f,4b242778823f9294aae596c4548c3cd9a185acc6aaa99c40a788027f1d950611,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-05-12,false,source_date_delivered,,
2024-05-12,2024,05,12,DR-025505,Batangas,JAGA 300MG/100MG/100MCG CAP,2,1590,3180,0,3180,530,1060,2120,0.67,valid,,,,,,,,,,,,,,2024s.csv,2024-05-12,1599,7943cc80f8d74914568a584edf04a0bb53967c36fdd916afb5cf1dab085f30ca,cbdd65bd5c5c28caefebc1ab213c57447fe660fb870987e446b1d1fad032b2c5,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-05-12,false,source_date_delivered,,
