product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
NASAL OXYGEN CANNULA ADULT (SURGITECH),39.0,780.0,390.0,1,1,0,3394,0.5,3e-06,0.999066,C,ABC/Pareto using total_trade_price revenue,draft
OMEGA 30ML,24.0,777.36,1262.64,2,2,0,3395,1.624267,3e-06,0.999069,C,ABC/Pareto using total_trade_price revenue,draft
DETERGENT POWDER 500G (PRIDE),17.0,776.05,168.95,2,1,0,3396,0.217705,3e-06,0.999072,C,ABC/Pareto using total_trade_price revenue,draft
CALCIGARD,500.0,775.0,2325.0,1,1,0,3397,3.0,3e-06,0.999075,C,ABC/Pareto using total_trade_price revenue,draft
BATTERY AA EVEREADY 4S,10.0,769.0,481.0,1,1,0,3398,0.625488,3e-06,0.999077,C,ABC/Pareto using total_trade_price revenue,draft
PREGNANCY TEST (PARTNERS),100.0,768.0,507.0,1,1,0,3399,0.660156,3e-06,0.99908,C,ABC/Pareto using total_trade_price revenue,draft
TOURNIQUET,47.0,767.0,1413.0,4,4,0,3400,1.842243,3e-06,0.999083,C,ABC/Pareto using total_trade_price revenue,draft
TRIODONE 200MG TAB,1.0,760.5,409.5,1,1,0,3401,0.538462,3e-06,0.999086,C,ABC/Pareto using total_trade_price revenue,draft
ALDOXY 100MG,200.0,760.0,2240.0,1,1,0,3402,2.947368,3e-06,0.999089,C,ABC/Pareto using total_trade_price revenue,draft
CENTRAMED IRBESARTAN 150MG,2.0,760.0,4370.0,1,1,0,3403,5.75,3e-06,0.999091,C,ABC/Pareto using total_trade_price revenue,draft
NYLON #300,2.0,760.0,836.0,1,1,0,3404,1.1,3e-06,0.999094,C,ABC/Pareto using total_trade_price revenue,draft
STAMPAD INK,40.0,760.0,750.0,2,2,0,3405,0.986842,3e-06,0.999097,C,ABC/Pareto using total_trade_price revenue,draft
TRASH BAG BLACK SMALL,8.0,760.0,544.0,1,1,0,3406,0.715789,3e-06,0.9991,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE UNCUFFED 3.0MM (SEDASENZ),10.0,760.0,540.0,1,1,0,3407,0.710526,3e-06,0.999103,C,ABC/Pareto using total_trade_price revenue,draft
NASAL OXYGEN CANNULA PEDIA (SURGITECH),38.0,760.0,570.0,1,1,0,3408,0.75,3e-06,0.999105,C,ABC/Pareto using total_trade_price revenue,draft
ZETIFEN 100MG,45.0,756.0,1854.0,1,1,0,3409,2.452381,3e-06,0.999108,C,ABC/Pareto using total_trade_price revenue,draft
"PAPER ,MULTICOPY LEGAL SIZE (HARDCOPY)",4.0,756.0,568.0,1,1,0,3410,0.751323,3e-06,0.999111,C,ABC/Pareto using total_trade_price revenue,draft
IRBEQ 300MG,1.0,755.0,1745.0,1,1,0,3411,2.311258,3e-06,0.999114,C,ABC/Pareto using total_trade_price revenue,draft
COCINE 50MG/ML (100MG/2ML),2.0,754.0,1914.0,1,1,0,3412,2.538462,3e-06,0.999116,C,ABC/Pareto using total_trade_price revenue,draft
SELECAP 400MG,5.0,750.0,2231.25,1,1,0,3413,2.975,3e-06,0.999119,C,ABC/Pareto using total_trade_price revenue,draft
INSULIN SYRINGE - TERUMO,1.0,750.0,187.5,1,1,0,3414,0.25,3e-06,0.999122,C,ABC/Pareto using total_trade_price revenue,draft
BANTAM PLASTIC STRIPS,15.0,750.0,375.0,1,1,0,3415,0.5,3e-06,0.999125,C,ABC/Pareto using total_trade_price revenue,draft
BEDDINGS,5.0,750.0,750.0,1,1,0,3416,1.0,3e-06,0.999127,C,ABC/Pareto using total_trade_price revenue,draft
"NEEDLE HOLDER - 5""",5.0,750.0,7480.0,2,2,0,3417,9.973333,3e-06,0.99913,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES XLARGE SYNTHETIC NONSTERILE (NOBRAND),3.0,750.0,3630.0,1,1,0,3418,4.84,3e-06,0.999133,C,ABC/Pareto using total_trade_price revenue,draft
ZOEY STAPLER W/ STAPLE REMOVER #35,5.0,750.0,531.0,2,2,0,3419,0.708,3e-06,0.999136,C,ABC/Pareto using total_trade_price revenue,draft
DENTAL SHEET 100/PACK,5.0,750.0,1200.0,1,1,0,3420,1.6,3e-06,0.999138,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR - SILK BLACK BRAIDED NON ABSORBABLE SUTURE 2-0 CURVED CUTTING - 75CM,3.0,750.0,1500.0,1,1,0,3421,2.0,3e-06,0.999141,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE ANIMAL RECTAL THERMOMETER DIGITAL FEXIBLE TIP,5.0,750.0,250.0,1,1,0,3422,0.333333,3e-06,0.999144,C,ABC/Pareto using total_trade_price revenue,draft
TELMISAPH-40MG,10.0,750.0,6450.0,1,1,0,3423,8.6,3e-06,0.999147,C,ABC/Pareto using total_trade_price revenue,draft
PLASTIC MOLDING 3/4,10.0,750.0,250.0,1,1,0,3424,0.333333,3e-06,0.999149,C,ABC/Pareto using total_trade_price revenue,draft
TRASH BIN,6.0,750.0,750.0,1,1,0,3425,1.0,3e-06,0.999152,C,ABC/Pareto using total_trade_price revenue,draft
CEFRALON 500MG,1.0,747.0,1503.0,1,1,0,3426,2.012048,3e-06,0.999155,C,ABC/Pareto using total_trade_price revenue,draft
ZENOBLOC 50,500.0,725.0,1525.0,1,1,0,3427,2.103448,3e-06,0.999157,C,ABC/Pareto using total_trade_price revenue,draft
TOBRASON 3MG/ML,5.0,725.0,0.0,1,1,0,3428,0.0,3e-06,0.99916,C,ABC/Pareto using total_trade_price revenue,draft
MEDIPLAST ASSORTED,14.0,724.5,1525.5,1,1,0,3429,2.10559,3e-06,0.999163,C,ABC/Pareto using total_trade_price revenue,draft
PARAGESIC 250MG,2.0,722.0,778.0,1,1,0,3430,1.077562,3e-06,0.999165,C,ABC/Pareto using total_trade_price revenue,draft
DOSIFIX SOLUSET (BBRAUN),2.0,720.0,260.0,1,1,0,3431,0.361111,3e-06,0.999168,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 6X5-SURGITECH,12.0,720.0,168.0,1,1,0,3432,0.233333,3e-06,0.999171,C,ABC/Pareto using total_trade_price revenue,draft
PROLOL 50MG TAB,12.0,720.0,1075.0,3,3,0,3433,1.493056,3e-06,0.999173,C,ABC/Pareto using total_trade_price revenue,draft
BLOOD LANCETS 100'S,4.0,720.0,60.0,1,1,0,3434,0.083333,3e-06,0.999176,C,ABC/Pareto using total_trade_price revenue,draft
HOT WATER BAG 500ML,12.0,720.0,300.0,1,1,0,3435,0.416667,3e-06,0.999179,C,ABC/Pareto using total_trade_price revenue,draft
IRRIGATION SOLUTION 1L (EUROMED),8.0,720.0,-40.0,1,1,0,3436,-0.055556,3e-06,0.999181,C,ABC/Pareto using total_trade_price revenue,draft
DIGITAL FOREHEAD THERMOMETER INFRARED (HI8US),3.0,720.0,3171.0,1,1,0,3437,4.404167,3e-06,0.999184,C,ABC/Pareto using total_trade_price revenue,draft
EMETIL-10MG,10.0,710.0,190.0,1,1,0,3438,0.267606,3e-06,0.999186,C,ABC/Pareto using total_trade_price revenue,draft
GAUZE ROLL 3X6,37.0,707.44,772.56,1,1,0,3439,1.09205,3e-06,0.999189,C,ABC/Pareto using total_trade_price revenue,draft
GLOBANTIN,10.0,700.0,2500.0,1,1,0,3440,3.571429,3e-06,0.999192,C,ABC/Pareto using total_trade_price revenue,draft
MULTIMEED 60ML,50.0,700.0,4000.0,1,1,0,3441,5.714286,3e-06,0.999194,C,ABC/Pareto using total_trade_price revenue,draft
SPITONE 25MG,4.0,700.0,2660.0,1,1,0,3442,3.8,3e-06,0.999197,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA BLUE,100.0,700.0,200.0,2,2,0,3443,0.285714,3e-06,0.999199,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA GREEN,100.0,700.0,200.0,2,2,0,3444,0.285714,3e-06,0.999202,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA ORANGE,100.0,700.0,200.0,2,2,0,3445,0.285714,3e-06,0.999204,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA PINK,100.0,700.0,200.0,2,2,0,3446,0.285714,3e-06,0.999207,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA RED,100.0,700.0,200.0,2,2,0,3447,0.285714,3e-06,0.99921,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA WHITE,100.0,700.0,200.0,2,2,0,3448,0.285714,3e-06,0.999212,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA YELLOW,100.0,700.0,200.0,2,2,0,3449,0.285714,3e-06,0.999215,C,ABC/Pareto using total_trade_price revenue,draft
OMEPHIL-20 20MG,10.0,700.0,3705.0,2,2,0,3450,5.292857,3e-06,0.999217,C,ABC/Pareto using total_trade_price revenue,draft
NELATON CATHETER FR.8 (ORMED),50.0,700.0,1870.0,3,2,0,3451,2.671429,3e-06,0.99922,C,ABC/Pareto using total_trade_price revenue,draft
KATHREX 480MG/5ML,20.0,700.0,0.0,1,1,0,3452,0.0,3e-06,0.999222,C,ABC/Pareto using total_trade_price revenue,draft
SULTAM 400 MCG,1.0,695.0,3154.0,1,1,0,3453,4.538129,3e-06,0.999225,C,ABC/Pareto using total_trade_price revenue,draft
SONAP 500MG,2.0,692.0,388.0,1,1,0,3454,0.560694,3e-06,0.999227,C,ABC/Pareto using total_trade_price revenue,draft
ZINC VITA,50.0,687.5,3594.0,1,1,0,3455,5.227636,3e-06,0.99923,C,ABC/Pareto using total_trade_price revenue,draft
MOXYLOR 100MG/ML 10ML,39.0,687.0,300.0,3,3,0,3456,0.436681,3e-06,0.999232,C,ABC/Pareto using total_trade_price revenue,draft
SPASMOSON 10MG,26.4,685.61,19394.39,5,4,0,3457,28.287788,3e-06,0.999235,C,ABC/Pareto using total_trade_price revenue,draft
PREVAHIST 10MG,5.0,685.0,10085.0,2,1,0,3458,14.722628,3e-06,0.999238,C,ABC/Pareto using total_trade_price revenue,draft
"WOODEN APPLICATOR 6""",4.0,683.33,714.67,2,2,0,3459,1.045864,3e-06,0.99924,C,ABC/Pareto using total_trade_price revenue,draft
COBBAL,10.0,680.0,1920.0,1,1,0,3460,2.823529,2e-06,0.999243,C,ABC/Pareto using total_trade_price revenue,draft
PROMEZIN,11.9,680.0,2520.0,3,3,0,3461,3.705882,2e-06,0.999245,C,ABC/Pareto using total_trade_price revenue,draft
AMBU BAG PEDIATRIC PROHEALTH CARE,1.0,680.0,2320.0,1,1,0,3462,3.411765,2e-06,0.999247,C,ABC/Pareto using total_trade_price revenue,draft
COM-FEMIC 500MG,4.0,680.0,680.0,2,2,0,3463,1.0,2e-06,0.99925,C,ABC/Pareto using total_trade_price revenue,draft
MASKING TAPE 2'' (CROCO),8.0,680.0,330.0,2,2,0,3464,0.485294,2e-06,0.999252,C,ABC/Pareto using total_trade_price revenue,draft
LIDOCANE 2%,15.0,675.0,1560.0,1,1,0,3465,2.311111,2e-06,0.999255,C,ABC/Pareto using total_trade_price revenue,draft
MINERAL WATER ABSOLUTE 8L,10.0,675.0,0.0,1,1,0,3466,0.0,2e-06,0.999257,C,ABC/Pareto using total_trade_price revenue,draft
TEMPAID 125MG/5ML,60.0,675.0,525.0,1,1,0,3467,0.777778,2e-06,0.99926,C,ABC/Pareto using total_trade_price revenue,draft
DIACIEL 10MG/5ML,56.0,672.0,754.0,2,2,0,3468,1.122024,2e-06,0.999262,C,ABC/Pareto using total_trade_price revenue,draft
PAPER TOWEL 175PULL-UPS 200MMX200MM (BONUS),15.0,671.25,1953.75,1,1,0,3469,2.910615,2e-06,0.999265,C,ABC/Pareto using total_trade_price revenue,draft
IBUFEN 400MG,10.0,670.0,775.0,1,1,0,3470,1.156716,2e-06,0.999267,C,ABC/Pareto using total_trade_price revenue,draft
ARTERY FORCEP 8 1/2 OLTEN,1.0,668.0,2032.0,1,1,0,3471,3.041916,2e-06,0.99927,C,ABC/Pareto using total_trade_price revenue,draft
ONDEX,60.0,660.0,3780.0,2,1,0,3472,5.727273,2e-06,0.999272,C,ABC/Pareto using total_trade_price revenue,draft
WADDING SHEET 6X5,11.0,660.0,151.0,2,2,0,3473,0.228788,2e-06,0.999275,C,ABC/Pareto using total_trade_price revenue,draft
BALLPEN BLUE FINE POINT PILOT,30.0,660.0,180.0,1,1,0,3474,0.272727,2e-06,0.999277,C,ABC/Pareto using total_trade_price revenue,draft
BALLPEN RED FINE POINT PILOT,30.0,660.0,150.0,1,1,0,3475,0.227273,2e-06,0.999279,C,ABC/Pareto using total_trade_price revenue,draft
PROPOFOL 10MG/ML (20MG/20ML),6.0,660.0,1560.0,1,1,0,3476,2.363636,2e-06,0.999282,C,ABC/Pareto using total_trade_price revenue,draft
RAPH C 100MG/5ML 60ML,36.0,657.0,1683.0,1,1,0,3477,2.561644,2e-06,0.999284,C,ABC/Pareto using total_trade_price revenue,draft
FOLEY BALLOON CATHETER SILICONE COATED 2 WAY FR.16 - SIMPLEX,20.0,650.0,1450.0,1,1,0,3478,2.230769,2e-06,0.999287,C,ABC/Pareto using total_trade_price revenue,draft
MUCOMED 25MG TAB,10.0,650.0,550.0,1,1,0,3479,0.846154,2e-06,0.999289,C,ABC/Pareto using total_trade_price revenue,draft
BALLPEN G-TECH 0.3 BLUE (PILOT),10.0,650.0,650.0,1,1,0,3480,1.0,2e-06,0.999291,C,ABC/Pareto using total_trade_price revenue,draft
TRANSPORE 0.5X10 1.25CMX9.1M (3M),1.0,650.0,450.0,1,1,0,3481,0.692308,2e-06,0.999294,C,ABC/Pareto using total_trade_price revenue,draft
SPHYGMOMANOMETER PEDIA TOPCARE,1.0,650.0,1447.0,1,1,0,3482,2.226154,2e-06,0.999296,C,ABC/Pareto using total_trade_price revenue,draft
KETORIGHT 30MG/ML,5.0,650.0,700.0,1,1,0,3483,1.076923,2e-06,0.999298,C,ABC/Pareto using total_trade_price revenue,draft
RECORD BOOK 300'S (ADVANTAGE),10.0,649.5,600.5,1,1,0,3484,0.924557,2e-06,0.999301,C,ABC/Pareto using total_trade_price revenue,draft
HYPERSTOP,17.0,649.4,4965.6,3,3,0,3485,7.646443,2e-06,0.999303,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 2X5 (PARTNERS),36.0,648.0,72.0,2,2,0,3486,0.111111,2e-06,0.999306,C,ABC/Pareto using total_trade_price revenue,draft
HYPERSTOP 25MG TAB,17.0,646.0,2516.5,4,3,0,3487,3.895511,2e-06,0.999308,C,ABC/Pareto using total_trade_price revenue,draft
MOSQUITO FORECEP 5 1/2,5.0,643.0,9087.0,2,2,0,3488,14.132193,2e-06,0.99931,C,ABC/Pareto using total_trade_price revenue,draft
FORTDIME,20.0,640.0,8960.0,1,1,0,3489,14.0,2e-06,0.999313,C,ABC/Pareto using total_trade_price revenue,draft
REGIVASC 10MG TAB,20.0,640.0,3585.0,2,2,0,3490,5.601562,2e-06,0.999315,C,ABC/Pareto using total_trade_price revenue,draft
MUCOMED 25MG,11.0,639.0,983.0,3,2,0,3491,1.538341,2e-06,0.999317,C,ABC/Pareto using total_trade_price revenue,draft
SYLVITE,30.0,630.0,2220.0,2,1,0,3492,3.52381,2e-06,0.99932,C,ABC/Pareto using total_trade_price revenue,draft
KN95 FACE MASK,6.0,630.0,6120.0,1,1,0,3493,9.714286,2e-06,0.999322,C,ABC/Pareto using total_trade_price revenue,draft
BATTERY 9VOLTS (EVEREADY),6.0,630.0,2190.0,1,1,0,3494,3.47619,2e-06,0.999324,C,ABC/Pareto using total_trade_price revenue,draft
RECORD BOOK 300'S(VANDA),10.0,630.0,620.0,1,1,0,3495,0.984127,2e-06,0.999327,C,ABC/Pareto using total_trade_price revenue,draft
CETIRIGEN 2.5MG/ML,30.0,630.0,435.0,1,1,0,3496,0.690476,2e-06,0.999329,C,ABC/Pareto using total_trade_price revenue,draft
PROLOL 100MG,505.0,625.0,1350.0,2,2,0,3497,2.16,2e-06,0.999331,C,ABC/Pareto using total_trade_price revenue,draft
WARDING BOX MEDIUM BEIGE,1.0,620.5,1469.5,1,1,0,3498,2.368251,2e-06,0.999333,C,ABC/Pareto using total_trade_price revenue,draft
WARDING BOX MEDIUM WHITE,1.0,620.5,1469.5,1,1,0,3499,2.368251,2e-06,0.999336,C,ABC/Pareto using total_trade_price revenue,draft
CALMOSEPTINE,1.0,620.0,520.0,1,1,0,3500,0.83871,2e-06,0.999338,C,ABC/Pareto using total_trade_price revenue,draft
FOLDED CLIP BOARD PLASTIC,10.0,620.0,1870.0,1,1,0,3501,3.016129,2e-06,0.99934,C,ABC/Pareto using total_trade_price revenue,draft
NEURO HAMMER (REFLEX),2.0,620.0,70.0,1,1,0,3502,0.112903,2e-06,0.999343,C,ABC/Pareto using total_trade_price revenue,draft
CHOLOROLEM 500MG,2.0,612.0,588.0,1,1,0,3503,0.960784,2e-06,0.999345,C,ABC/Pareto using total_trade_price revenue,draft
LUGOLS IODINE 500ML - MEDIC,1.0,605.0,187.0,1,1,0,3504,0.309091,2e-06,0.999347,C,ABC/Pareto using total_trade_price revenue,draft
TOMCACIN,10.0,600.0,1200.0,1,1,0,3505,2.0,2e-06,0.999349,C,ABC/Pareto using total_trade_price revenue,draft
MDVIT,50.0,600.0,2750.0,1,1,0,3506,4.583333,2e-06,0.999351,C,ABC/Pareto using total_trade_price revenue,draft
BIOGIC 125MG,60.0,600.0,300.0,1,1,0,3507,0.5,2e-06,0.999354,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 1CC - SUREGUARD,4.0,600.0,3450.0,2,2,0,3508,5.75,2e-06,0.999356,C,ABC/Pareto using total_trade_price revenue,draft
PARATULLE,2.0,600.0,610.0,1,1,0,3509,1.016667,2e-06,0.999358,C,ABC/Pareto using total_trade_price revenue,draft
VITCEE ASCORBIC ACID 100MG DROPS,40.0,600.0,1870.0,2,2,0,3510,3.116667,2e-06,0.99936,C,ABC/Pareto using total_trade_price revenue,draft
TRASH BAG - YELLOW - MEDIUM,4.0,600.0,1956.0,1,1,0,3511,3.26,2e-06,0.999362,C,ABC/Pareto using total_trade_price revenue,draft
GLASS SLIDE FROSTED-GROUND,10.0,600.0,1875.0,2,1,0,3512,3.125,2e-06,0.999365,C,ABC/Pareto using total_trade_price revenue,draft
HBW BLUE BALLPEN,4.0,600.0,1160.0,2,2,0,3513,1.933333,2e-06,0.999367,C,ABC/Pareto using total_trade_price revenue,draft
TONGUE DEPRESSOR - STERILE,4.0,600.0,340.0,1,1,0,3514,0.566667,2e-06,0.999369,C,ABC/Pareto using total_trade_price revenue,draft
NYLON 2/0 CURVED CUTTING BLUE (TUDOR),2.0,600.0,400.0,1,1,0,3515,0.666667,2e-06,0.999371,C,ABC/Pareto using total_trade_price revenue,draft
NYLON 3/0 CURVED CUTTING BLUE (TUDOR),2.0,600.0,400.0,1,1,0,3516,0.666667,2e-06,0.999373,C,ABC/Pareto using total_trade_price revenue,draft
NYLON 4/0 CURVED CUTTING BLUE (TUDOR),2.0,600.0,400.0,1,1,0,3517,0.666667,2e-06,0.999376,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL SCISSOR (STRAIGHT MAYO) STAINLESS STEEL OLTEN,6.0,600.0,1950.0,2,2,0,3518,3.25,2e-06,0.999378,C,ABC/Pareto using total_trade_price revenue,draft
NGT SILICONE NASOGASTRIC TUBE FR.12 - SURGITECH,3.0,600.0,150.6,1,1,0,3519,0.251,2e-06,0.99938,C,ABC/Pareto using total_trade_price revenue,draft
NGT SILICONE NASOGASTRIC TUBE FR.16 - SURGITECH,3.0,600.0,150.6,1,1,0,3520,0.251,2e-06,0.999382,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE ABSORBENT PGA CUTTING SIZE 1 & 3,2.0,600.0,1400.0,1,1,0,3521,2.333333,2e-06,0.999384,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 10CC G21X1-SITICARE,2.0,600.0,400.0,1,1,0,3522,0.666667,2e-06,0.999387,C,ABC/Pareto using total_trade_price revenue,draft
MEDICINE CUP 30ML PLASTIC,300.0,600.0,530.0,4,3,0,3523,0.883333,2e-06,0.999389,C,ABC/Pareto using total_trade_price revenue,draft
PARA125 125MG/5ML,50.0,600.0,500.0,1,1,0,3524,0.833333,2e-06,0.999391,C,ABC/Pareto using total_trade_price revenue,draft
RANITEIN 150MG TAB,6.0,600.0,893.75,2,2,0,3525,1.489583,2e-06,0.999393,C,ABC/Pareto using total_trade_price revenue,draft
WHISTLE,12.0,600.0,588.0,1,1,0,3526,0.98,2e-06,0.999395,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES SMALL LATEX NONSTERILE (FITONE),3.0,600.0,750.0,1,1,0,3527,1.25,2e-06,0.999398,C,ABC/Pareto using total_trade_price revenue,draft
DM MEBENDAZOLE 100MG/5ML,25.0,600.0,292.8,3,3,0,3528,0.488,2e-06,0.9994,C,ABC/Pareto using total_trade_price revenue,draft
PLASTER OF PARIS BANDAGE 6X5,8.0,600.0,920.0,1,1,0,3529,1.533333,2e-06,0.999402,C,ABC/Pareto using total_trade_price revenue,draft
PIPETTE TIPS:YELLOW WITHOUT CROWN 2000UL 500'S,2.0,600.0,250.0,1,1,0,3530,0.416667,2e-06,0.999404,C,ABC/Pareto using total_trade_price revenue,draft
ACETIC ACID 10% 500ML (MEDIC),2.0,600.0,79.0,2,1,0,3531,0.131667,2e-06,0.999406,C,ABC/Pareto using total_trade_price revenue,draft
LEMZINC 10MG/ML,30.0,600.0,900.0,1,1,0,3532,1.5,2e-06,0.999408,C,ABC/Pareto using total_trade_price revenue,draft
FLUIFORT-M 50MG/ML DROPS,26.0,591.5,1436.5,1,1,0,3533,2.428571,2e-06,0.999411,C,ABC/Pareto using total_trade_price revenue,draft
SAPHIXIME 400 MG,5.0,590.0,2360.0,1,1,0,3534,4.0,2e-06,0.999413,C,ABC/Pareto using total_trade_price revenue,draft
CONTRACTION GLOVES RUBBER PALM COATED HEAVY DUTY,10.0,590.0,1760.0,1,1,0,3535,2.983051,2e-06,0.999415,C,ABC/Pareto using total_trade_price revenue,draft
OFLOXACIN 250MG,3.0,585.0,8415.0,2,2,0,3536,14.384615,2e-06,0.999417,C,ABC/Pareto using total_trade_price revenue,draft
BUDEXA 250MCG/ML (500MCG/2ML),1.0,585.0,585.0,1,1,0,3537,1.0,2e-06,0.999419,C,ABC/Pareto using total_trade_price revenue,draft
SPUTUM CUP WITH SPOON,117.0,585.0,877.5,1,1,0,3538,1.5,2e-06,0.999421,C,ABC/Pareto using total_trade_price revenue,draft
ROSUBOLIC 10MG TAB,3.0,582.0,1515.75,1,1,0,3539,2.604381,2e-06,0.999424,C,ABC/Pareto using total_trade_price revenue,draft
ANALMIN,1000.0,580.0,1920.0,1,1,0,3540,3.310345,2e-06,0.999426,C,ABC/Pareto using total_trade_price revenue,draft
LOWAS 10MG,4.0,580.0,720.0,1,1,0,3541,1.241379,2e-06,0.999428,C,ABC/Pareto using total_trade_price revenue,draft
SAPHRIDONE 10MG,10.0,580.0,670.0,2,1,0,3542,1.155172,2e-06,0.99943,C,ABC/Pareto using total_trade_price revenue,draft
DEXAT 500MCG,10.0,580.0,720.0,1,1,0,3543,1.241379,2e-06,0.999432,C,ABC/Pareto using total_trade_price revenue,draft
E-DOL 50MG CAP,7.24,579.2,4960.8,6,5,0,3544,8.564917,2e-06,0.999434,C,ABC/Pareto using total_trade_price revenue,draft
CLOPIDA 75MG,17.66,577.17,25296.82,7,4,0,3545,43.829062,2e-06,0.999436,C,ABC/Pareto using total_trade_price revenue,draft
C-ZETT 600MG,74.0,576.0,39176.0,22,12,0,3546,68.013889,2e-06,0.999438,C,ABC/Pareto using total_trade_price revenue,draft
C-ZETT 600MG 6G,4.0,576.0,384.0,1,1,0,3547,0.666667,2e-06,0.99944,C,ABC/Pareto using total_trade_price revenue,draft
TARPAULIN 5X8,1.0,576.0,576.0,1,1,0,3548,1.0,2e-06,0.999443,C,ABC/Pareto using total_trade_price revenue,draft
SIMVASYN 40MG,3.0,576.0,2502.0,1,1,0,3549,4.34375,2e-06,0.999445,C,ABC/Pareto using total_trade_price revenue,draft
SUMPILIN 115MG,5.0,575.0,2325.0,1,1,0,3550,4.043478,2e-06,0.999447,C,ABC/Pareto using total_trade_price revenue,draft
LOXCIN 200 TAB,5.0,575.0,3265.0,2,2,0,3551,5.678261,2e-06,0.999449,C,ABC/Pareto using total_trade_price revenue,draft
RENALEAF 500MG,2.0,575.0,1125.0,2,2,0,3552,1.956522,2e-06,0.999451,C,ABC/Pareto using total_trade_price revenue,draft
SULTAM 200 MCG,1.0,575.0,3264.0,1,1,0,3553,5.676522,2e-06,0.999453,C,ABC/Pareto using total_trade_price revenue,draft
DATA & STAMPING MACHINE,1.0,575.0,175.0,1,1,0,3554,0.304348,2e-06,0.999455,C,ABC/Pareto using total_trade_price revenue,draft
XYCLOVIRAX 200MG,2.0,570.0,2150.0,2,2,0,3555,3.77193,2e-06,0.999457,C,ABC/Pareto using total_trade_price revenue,draft
MAGAZINE FILE,6.0,570.0,528.0,1,1,0,3556,0.926316,2e-06,0.999459,C,ABC/Pareto using total_trade_price revenue,draft
ADALAT GTS 30- 30MG,0.33,568.1,111.22,1,1,0,3557,0.195775,2e-06,0.999461,C,ABC/Pareto using total_trade_price revenue,draft
APLIN-ORS LYCHEE 4.1G,8.33,566.67,875.83,1,1,0,3558,1.545573,2e-06,0.999464,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL SCISSOR - STRAIGHT,7.0,565.0,7015.0,3,3,0,3559,12.415929,2e-06,0.999466,C,ABC/Pareto using total_trade_price revenue,draft
DIAMIR 30MG TAB,10.0,565.0,925.0,1,1,0,3560,1.637168,2e-06,0.999468,C,ABC/Pareto using total_trade_price revenue,draft
OVUM FORCEP 9 1/2'' (OLTEN),1.0,562.0,558.0,1,1,0,3561,0.992883,2e-06,0.99947,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL BLADE #11,2.0,560.0,115.0,2,2,0,3562,0.205357,2e-06,0.999472,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL BLADES SURGITECH #20,2.0,560.0,2138.0,2,2,0,3563,3.817857,2e-06,0.999474,C,ABC/Pareto using total_trade_price revenue,draft
IDENTIFICATION BRACELET WRITEON WHITE ADULT (KENXIN),2.0,560.0,340.0,2,1,0,3564,0.607143,2e-06,0.999476,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER PANTS PEDIA LARGE (HAPPY),3.0,558.0,372.0,1,1,0,3565,0.666667,2e-06,0.999478,C,ABC/Pareto using total_trade_price revenue,draft
SIGNPEN G-TECH 1.0 V10 BLACK (PILOT),10.0,554.17,245.83,1,1,0,3566,0.4436,2e-06,0.99948,C,ABC/Pareto using total_trade_price revenue,draft
PAPER CLIP BIG,23.0,552.0,876.0,3,3,0,3567,1.586957,2e-06,0.999482,C,ABC/Pareto using total_trade_price revenue,draft
HYCLENS SKIN CLEASER 1L,1.0,551.25,616.1,1,1,0,3568,1.117642,2e-06,0.999484,C,ABC/Pareto using total_trade_price revenue,draft
KLARITHIX,60.0,550.2,2329.8,1,1,0,3569,4.23446,2e-06,0.999486,C,ABC/Pareto using total_trade_price revenue,draft
OPIDEX,5.0,550.0,900.0,1,1,0,3570,1.636364,2e-06,0.999488,C,ABC/Pareto using total_trade_price revenue,draft
INSULIN SYRINGE BD G.31,1.0,550.0,1025.0,1,1,0,3571,1.863636,2e-06,0.99949,C,ABC/Pareto using total_trade_price revenue,draft
FLASH DRIVE 64GB (DAHUA),2.0,550.0,1050.0,1,1,0,3572,1.909091,2e-06,0.999492,C,ABC/Pareto using total_trade_price revenue,draft
