product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
ARTAL,29.0,0.0,10725.0,16,9,0,4003,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
IV 3000 5CM X6CM (PEDIA) - SMITH AND NEPHEW,100.0,0.0,300.0,1,1,0,4004,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
MEASURING CUP 210ML (PLASTIC),456.0,0.0,11397.5,3,2,0,4005,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
FEBSAN,16.0,0.0,5085.0,3,2,0,4006,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SAPHROXOL 30MG,26.0,0.0,18030.0,6,6,0,4007,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
XOPRAZOLE 40MG,16.0,0.0,27360.0,6,5,0,4008,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
PIMAX,2.0,0.0,4800.0,1,1,0,4009,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TRANMED,19.8,0.0,7920.0,3,3,0,4010,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ROSEMIDE 10MG,388.0,0.0,129576.0,15,6,0,4011,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
"LEUKOPLAST 4"" (10CMX5M)",20.0,0.0,2860.0,3,3,0,4012,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
STONEKEY,5.0,0.0,3400.0,1,1,0,4013,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
NITROFURANTOIN 100MG CAP,71.79,0.0,37229.61,28,14,0,4014,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CEFUREX,125.0,0.0,290500.0,3,3,0,4015,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
PARTEN 50MG,50.0,0.0,26562.44,25,10,0,4016,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
FEXIL 100MG/ML,307.0,0.0,43221.0,23,12,0,4017,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
BUPIRIGHT 5MG/ML,636.8,0.0,1162575.91,60,15,0,4018,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DM,2.0,0.0,4200.0,1,1,0,4019,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
PRAZABLOC 40MG,160.0,0.0,48832.4,2,2,0,4020,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SPITONE 25MG TAB,22.33,0.0,12751.67,10,7,0,4021,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HYDROZONE 100MG,50.0,0.0,60000.0,6,2,0,4022,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TRANCE 500MG,77.0,0.0,33555.0,10,7,0,4023,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
JOSILVITE,23.0,0.0,13395.0,5,5,0,4024,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CEFEXIL 250MG/5ML,344.0,0.0,45698.0,38,16,0,4025,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
FOLEY CATH 2WAY F20 / F22 / F24,10.0,0.0,800.0,1,1,0,4026,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
BLOOD GLUCOSE STRIP - URIGHT,32.0,0.0,127075.0,6,2,0,4027,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CEFTIBET 750MG,19.0,0.0,46280.0,4,3,0,4028,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HEMOVIT,18.0,0.0,5400.0,8,6,0,4029,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HYCLENS 0.2% WOUND SPRAY 1L,18.0,0.0,8894.34,7,5,0,4030,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
AEROVENT 2.5MG/2.5ML,8.0,0.0,3120.0,2,2,0,4031,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ACIURTECT DISINFECTANT SOLUTION 1L,9.0,0.0,14033.33,6,4,0,4032,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ROCIN 150,187.0,0.0,243930.0,28,17,0,4033,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ANOLMIN 250MG,4.0,0.0,700.0,1,1,0,4034,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
AMBITOCYN,14.0,0.0,3846.0,3,2,0,4035,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CEFAZOBAS,281.0,0.0,39930.0,6,6,0,4036,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
INOXIN 250MCG,2.0,0.0,1800.0,2,2,0,4037,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
RANITEIN,5.0,0.0,2500.0,2,2,0,4038,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
VISTREP 125MG/5ML,134.0,0.0,5545.2,5,5,0,4039,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DOPAMAX 40MG/ML (200MG/5ML),10.0,0.0,17400.0,1,1,0,4040,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
PROVIT CEE 100MG/5ML,23.0,0.0,2422.16,3,3,0,4041,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
STERICORT 250MG,14.0,0.0,25453.4,1,1,0,4042,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
EVENING PRIMROSE SOFTGEL,20.0,0.0,36352.0,4,3,0,4043,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ORNEXIN 325MG/10MG/5MG,169.0,0.0,10727.95,19,12,0,4044,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ZINCAVIT 27.5MG/ML,270.0,0.0,6669.8,4,4,0,4045,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ZAFEX 500MG,106.0,0.0,152707.5,57,12,0,4046,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
BACTISTAT,1.0,0.0,4760.0,1,1,0,4047,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TRANEXT 500MG,12.0,0.0,15940.0,5,3,0,4048,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SUCTION CONNECTING TUBE - INDOPLAS,50.0,0.0,9000.0,2,2,0,4049,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CORT 20MG,8.0,0.0,4280.0,4,3,0,4050,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TRIZINE FORTE TAB,29.0,0.0,63422.5,12,8,0,4051,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
POVIDONE (GALLON),2.0,0.0,1560.0,1,1,0,4052,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ELBOW GLOVES,1.0,0.0,300.0,1,1,0,4053,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
FLOXA 200,11.0,0.0,22522.0,3,3,0,4054,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
NASAL OXYGEN CANNULA (PEDIA) - ORMED,337.0,0.0,21840.0,4,3,0,4055,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
OXYGEN MASK WITH TUBING,32.0,0.0,3680.0,2,2,0,4056,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
PROFAME 10% FORMALIN (GALLON),4.0,0.0,3400.0,2,2,0,4057,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HYCLENS 0.12% GARGLE 120ML,126.0,0.0,9430.83,10,6,0,4058,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
LACTATED RINGERS SOLUTION,24.0,0.0,1200.0,1,1,0,4059,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DOPALINK 250MG,2.0,0.0,2730.0,1,1,0,4060,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ANEROCIN 150MG,6.0,0.0,19186.0,3,3,0,4061,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HYPANTO-40,2.0,0.0,385.0,2,2,0,4062,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
KEEF 250,153.0,0.0,36943.0,3,3,0,4063,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TUMABARON,1.0,0.0,252.0,1,1,0,4064,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
AXFLAM 25MG,2.0,0.0,1500.0,1,1,0,4065,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
D-CAL,30.0,0.0,6750.0,3,2,0,4066,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ZYROVA,5.0,0.0,7300.0,3,3,0,4067,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CETIRIX,2.0,0.0,214.5,2,2,0,4068,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
IV CATHETER G18 / G20 / G22 / G24 - INSYTE,100.0,0.0,15000.0,1,1,0,4069,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CAPTOR 25MG,3.0,0.0,665.0,3,3,0,4070,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
LODIPEX 5MG TAB,3.0,0.0,706.0,3,3,0,4071,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SUMPILIN 115MG,5.0,0.0,2325.0,1,1,0,4072,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CLOPIDA 75MG,17.66,0.0,25296.82,7,4,0,4073,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DOPNAX 40MG/ML,6.0,0.0,9600.0,1,1,0,4074,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ZANTRACID 25MG/ML,37.1,0.0,53171.5,5,5,0,4075,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
INSULIN SYRINGE G29X1/2CC - TERUMO,16.0,0.0,7390.0,3,3,0,4076,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
AMOREX 100MG/ML DROPS,12.0,0.0,189.0,2,2,0,4077,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GLOVES (M) SURRMED,7.0,0.0,1950.0,3,3,0,4078,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
NGT SILICONE,60.0,0.0,13260.0,2,2,0,4079,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DECSON 8MG/2ML,127.0,0.0,63500.0,4,4,0,4080,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ACURIUM 10MG/ML,28.0,0.0,12900.0,3,3,0,4081,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GOTRAM,24.0,0.0,6702.5,4,3,0,4082,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DRILOZOLE DS 800MG,5.0,0.0,5100.0,3,3,0,4083,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CETOCIN 10IU/ML,1.0,0.0,1250.0,1,1,0,4084,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
LOWAS 5MG,6.0,0.0,1620.0,1,1,0,4085,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
STERILIUM,6.0,0.0,12195.0,2,2,0,4086,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
URINE COLLECTOR (PEDIA),1.0,0.0,300.0,1,1,0,4087,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
OXYNOX,4.0,0.0,1100.0,1,1,0,4088,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
STERIL WATER 50ML,19.0,0.0,25840.0,8,5,0,4089,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CLONIN 75MCG,48.0,0.0,23860.5,3,3,0,4090,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CLOPIFAR 75MG,1.0,0.0,3300.0,1,1,0,4091,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
OMEPHIL,13.0,0.0,18168.0,3,3,0,4092,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
PREGNANCY TEST - REJOICE,350.0,0.0,9750.0,3,3,0,4093,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SUCTION BOTTLE,1.0,0.0,19500.0,1,1,0,4094,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ADULT DIAPER (L),1.0,0.0,300.0,1,1,0,4095,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GLUCOSE STRIP - EASY TOUCH,1.0,0.0,975.0,1,1,0,4096,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SUCTION CATHETER,8.0,0.0,24.0,1,1,0,4097,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SYRINGE 3CC - COSMED,2.0,0.0,690.0,2,1,0,4098,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TRIFEX 100MG\ML,2.0,0.0,800.0,1,1,0,4099,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CLONIN 150MCG,3.0,0.0,1366.5,3,2,0,4100,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
INSULINE SYRINGE SIMPLEX,24.0,0.0,17517.96,7,4,0,4101,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
MYREVIT-B,8.0,0.0,984.0,4,2,0,4102,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ULTRA FINE INSULIN SYRINGE 0.5ML,4.0,0.0,4200.0,1,1,0,4103,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
URIGHT BLOOD GLUCOSE MACHINE,1.0,0.0,3000.0,1,1,0,4104,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ZELECTA 200MG,6.17,0.0,9731.25,4,3,0,4105,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ZELECTA 400MG,3.0,0.0,1822.5,2,2,0,4106,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ZITRIN PLUS 120ML,46.0,0.0,4140.0,2,2,0,4107,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CYTRAZI 500MG TAB,7.0,0.0,17415.0,5,4,0,4108,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
PLAXITIN 1G,10.0,0.0,5850.0,1,1,0,4109,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CIXTOR-Z 120ML,72.0,0.0,8820.0,3,2,0,4110,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ZAFEX 250MG/5ML,46.0,0.0,74370.0,18,5,0,4111,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DISPOSABLE SYRINGE 5CC TERUMO,134.0,0.0,86020.0,6,5,0,4112,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
"ARMSLING (S,M,L)",11.5,0.0,1738.8,3,2,0,4113,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
INTROCAN SAFETY G 24,3.0,0.0,11850.0,1,1,0,4114,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
OXYGEN CANNULA (INFANT),0.5,0.0,3000.0,1,1,0,4115,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ROST 10MG,1.0,0.0,630.0,1,1,0,4116,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TEGUTECT 2% CHG DIGLUCONATE W/70% ALCOHOL 60ML,47.0,0.0,7864.66,16,5,0,4117,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
AMBITOX,400.0,0.0,40800.0,7,1,0,4118,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ANMUM 180GX24,10.0,0.0,1757.7,1,1,0,4119,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
MULTILEM CAP,257.44,0.0,22693.56,4,3,0,4120,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
PROMINE 25MG/ML,19.4,0.0,5257.4,4,4,0,4121,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TOMRACIN EYE DROPS,130.0,0.0,29700.0,4,2,0,4122,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HONELLE HONEY SALVE,12.0,0.0,2856.0,2,2,0,4123,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HYCLENS WOUND SPRAY 1GLN,4.0,0.0,5896.8,4,2,0,4124,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
AMLOVIN 10MG,2.9,0.0,2565.0,3,2,0,4125,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
FEZILIC,5.0,0.0,1985.0,3,3,0,4126,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
NERVIN 300MG,5.0,0.0,6900.0,3,2,0,4127,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SOLPHRIDE 250MG/5ML,112.0,0.0,7631.24,4,4,0,4128,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CORTIREX 100MG,151.0,0.0,156110.0,10,7,0,4129,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GLOVES (STERILE) - SURGITECH / UNIMEX,1.0,0.0,1150.0,1,1,0,4130,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ZIPHANOL 2MG/ML,11.0,0.0,69300.0,7,7,0,4131,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
BACTREX 200/40MG,124.0,0.0,1224.0,3,3,0,4132,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CIXTOR-Z 60ML,60.0,0.0,2880.0,1,1,0,4133,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DOPATHYL 250MG,37.0,0.0,36428.0,7,4,0,4134,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ERYTHROMYCIN 200MG/5ML (GENERIC) SUP,289.0,0.0,19072.0,3,3,0,4135,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
FERROUS 220MG/5ML,55.0,0.0,1210.0,1,1,0,4136,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
MYCONIL,61.0,0.0,5473.0,2,2,0,4137,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TOCINOX,3152.0,0.0,260456.0,7,3,0,4138,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
"ELASTIC BANDAGE 7""",200.0,0.0,14800.0,1,1,0,4139,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HEMOGLOBIN 10/N HCL 50ML,6.0,0.0,3270.0,1,1,0,4140,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
L565 ALL-IN-ONE TANK PRINTER,1.0,0.0,13995.0,1,1,0,4141,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
NORMAL SALINE SOLUTION 500ML,6.0,0.0,978.0,1,1,0,4142,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
PROVIDONE IODINE 1 GLN,3.0,0.0,4665.0,1,1,0,4143,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SYRINGE W/ NEEDLE 3CC - INDOPLAS,77.0,0.0,47773.0,3,3,0,4144,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
WEIGHTING SCALE (PEDIA),50.0,0.0,88750.0,1,1,0,4145,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HEPLOCK - CHINA,1.0,0.0,3600.0,1,1,0,4146,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
JVAX,350.0,0.0,273000.0,2,2,0,4147,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
MICROPORE,4.0,0.0,2700.0,3,2,0,4148,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ZITHROBBAS,4.0,0.0,1388.0,2,2,0,4149,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DINEMIC-SR,14.0,0.0,17505.0,2,2,0,4150,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CYCLOXID,20.0,0.0,8000.0,1,1,0,4151,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
VASCOPINE 10MG,3.0,0.0,1245.0,3,3,0,4152,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
BLOXOL 30MG,6.0,0.0,2744.0,3,3,0,4153,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
3M RESPINAL SURGICAL MASK,18.0,0.0,2970.0,1,1,0,4154,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
AZIFAST 500MG,1.8,0.0,1012.5,2,1,0,4155,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
BYERRHEA 2MG,2.0,0.0,162.0,1,1,0,4156,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
COSMED DISPOSABLE SYRINGE 10CC,1.0,0.0,525.0,1,1,0,4157,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
FEBRILE FREE 500MG,1.0,0.0,37.5,1,1,0,4158,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
FLUCONOBAS 150MG,1.0,0.0,10.0,1,1,0,4159,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GRAND ADULT DIAPER MEDIUM,3.0,0.0,765.0,2,1,0,4160,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HER CHOICE,100.0,0.0,1725.0,1,1,0,4161,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HUDSON NEB KIT,14.0,0.0,1050.0,2,1,0,4162,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HYCLENS SKIN CLEANSER,3.0,0.0,680.4,2,1,0,4163,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HYCLENS WOUND CARE 7.5ML,12.0,0.0,453.6,1,1,0,4164,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
J. CHEMIE HYDROGEN PEROXIDE 120ML,24.0,0.0,2520.0,1,1,0,4165,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
J. CHEMIE HYDROGEN PEROXIDE 60ML,24.0,0.0,1440.0,1,1,0,4166,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
KIDCEF 125MG,15.0,0.0,196.95,1,1,0,4167,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
KYLEMED AMOXICILLIN 250MG,66.0,0.0,1860.78,3,3,0,4168,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
LORAREX 10MG TAB,13.0,0.0,22375.0,2,2,0,4169,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
LORAREX 5MG,10.0,0.0,1181.28,2,2,0,4170,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
LOXCIN 200 TAB,5.0,0.0,3265.0,2,2,0,4171,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
LUPRESS 5MG,1.0,0.0,276.0,1,1,0,4172,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
MEDIPLAST BAND AID,2.0,0.0,245.7,1,1,0,4173,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
METROCLOPRAMIDE 10MG,1.0,0.0,94.5,1,1,0,4174,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
NEGACOF 300MG,184.0,0.0,14982.0,3,3,0,4175,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
NURSING ADULT DIAPER LARGE,2.0,0.0,600.0,1,1,0,4176,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
OFLEM 250MG,11.0,0.0,206.25,1,1,0,4177,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
PHENYLOPROPANOLAMINE 60ML,62.0,0.0,903.5,2,2,0,4178,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SEPTIN 1G,84.0,0.0,332.88,2,2,0,4179,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SURGITECH OXYGEN MASK ADULT,4.0,0.0,90.0,1,1,0,4180,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
VHELLOX 500MG,9.0,0.0,4613.0,2,2,0,4181,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
VITAIR 10MG,1.0,0.0,526.5,1,1,0,4182,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
VITAKIDS 60ML,6.0,0.0,252.0,1,1,0,4183,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ZYHEX 500MG,4.0,0.0,177.0,1,1,0,4184,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
EUROZINE 20MG/ML,0.4,0.0,384.0,1,1,0,4185,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
NURAMINE FORTE,2.0,0.0,2400.0,2,2,0,4186,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
XELOR 10ML DROPS,20.0,0.0,3500.0,1,1,0,4187,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DOXAIR 400MG,0.1,0.0,84.0,1,1,0,4188,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ELAVIL 300MG,6.0,0.0,2523.5,2,2,0,4189,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
MICROSCOT 20MG/G,506.0,0.0,84733.0,11,6,0,4190,,0.0,1.000012,C,ABC/Pareto using Net CP (net_cost) revenue,draft
