MEDSHIELD PHARMA CORP,,,,,,,,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,,,,,,,,
AS OF DECEMBER 2018,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
DRNumber,DRDate,SalesRep,Product,Qty,CP/UNIT,TOTAL CP,Discount,NET CP,TP/UNIT,Total TP,Net Income,,,,,,,,
16639,2018-05-23,Cam Sur,ZETIFEN 125mg/5ml,12,68,816,0,816,21,252,564,,,,,,,,
16640,2018-05-23,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,6,190,1140,0,1140,76,456,684,,,,,,,,
16640,2018-05-23,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,4,310,1240,0,1240,130,520,720,,,,,,,,
16641,2018-05-23,Cam Sur,CENDALEX 125mg/5ml,6,100,600,0,600,35,210,390,,,,,,,,
16641,2018-05-23,Cam Sur,CENDALEX 250mg/5ml,6,125,750,0,750,55,330,420,,,,,,,,
16642,2018-05-23,Cam Sur,COZOLE 200mg/40mg/5ml,10,98,980,0,980,32.4,324,656,,,,,,,,
16643,2018-05-23,Cam Sur,CEFZIME 750mg,1,3800,3800,0,3800,750,750,3050,,,,,,,,
16643,2018-05-23,Cam Sur,EUROGYL 5mg/ml (500mg/100ml),6,120,720,0,720,23,138,582,,,,,,,,
16644,2018-05-23,Cam Sur,HISTARIL 1mg/50mg/5ml,12,88,1056,0,1056,24.47,293.64,762.36,,,,,,,,
16645,2018-05-23,Cam Sur,MONILIASOL 500mg,2,750,1500,0,1500,240,480,1020,,,,,,,,
16645,2018-05-23,Cam Sur,ZETIFEN 250mg/5ml,12,80,960,0,960,23,276,684,,,,,,,,
16645,2018-05-23,Cam Sur,BROADMETZ 100mg/ml,12,60,720,0,720,22,264,456,,,,,,,,
16645,2018-05-23,Cam Sur,METMIC 500mg,2,750,1500,0,1500,228,456,1044,,,,,,,,
16646,2018-05-23,Cam Sur,MONILIASOL 125mg/5ml,12,75,900,0,900,26,312,588,,,,,,,,
16647,2018-05-23,Cam Sur,CINNABLOC 25mg,4,500,2000,0,2000,133,532,1468,,,,,,,,
16648,2018-05-13,Cam Sur,CIFROX 500mg,1,1475,1475,0,1475,450,450,1025,,,,,,,,
16649,2018-05-24,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,1,1600,1600,160,1440,481,481,959,,,,,,,,
16650,2018-05-24,Cam Sur,TOSYLAM 750mg,3,1833.333333,5499.999999,0,5499.999999,980,2940,2559.9999989999997,,,,,,,,
16901,2018-05-28,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,5,310,1550,0,1550,130,650,900,,,,,,,,
16901,2018-05-28,Cam Sur,JAGA 300mg/100mg/100mcg,1,1600,1600,0,1600,345,345,1255,,,,,,,,
16901,2018-05-28,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,12,190,2280,0,2280,76,912,1368,,,,,,,,
16901,2018-05-28,Cam Sur,LACTAMOX 500mg/125mg,1,2700,2700,0,2700,1174,1174,1526,,,,,,,,
16902,2018-05-28,Cam Sur,LACTAMOX 500mg/125mg,1,2700,2700,0,2700,1174,1174,1526,,,,,,,,
16903,2018-05-30,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,19,95,1805,0,1805,76,1444,361,,,,,,,,
16903,2018-05-30,Cam Sur,CAPSUGEN FORTE,2,600,1200,0,1200,310,620,580,,,,,,,,
16904,2018-05-30,Cam Sur,JAGA 300mg/100mg/100mcg,1,1600,1600,0,1600,345,345,1255,,,,,,,,
16905,2018-05-30,Cam Sur,HISTARIL 2mg/100mg,0.98,800,784,0,784,225,220.5,563.5,,,,,,,,
16906,2018-05-30,Cam Sur,BUPIRIGHT 5mg/ml,2,2500,5000,0,5000,825,1650,3350,,,,,,,,
16907,2018-06-02,Cam Sur,NERVAPLEX 500mg,2,1600,3200,960,2240,458,916,1324,,,,,,,,
16908,2018-06-02,Cam Sur,JAGAPLEX,3,800,2400,0,2400,395,1185,1215,,,,,,,,
16909,2018-06-05,Cam Sur,HISTARIL 1mg/50mg/5ml,20,88,1760,0,1760,24.47,489.4,1270.6,,,,,,,,
16910,2018-06-05,Cam Sur,ENERGEL SOFTGEL,2,1770,3540,0,3540,550,1100,2440,,,,,,,,
16911,2018-06-05,Cam Sur,JAGA 300mg/100mg/100mcg,1,1600,1600,0,1600,345,345,1255,,,,,,,,
16912,2018-06-05,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,1,1600,1600,0,1600,481,481,1119,,,,,,,,
16913,2018-06-05,Cam Sur,NERVAPLEX 500mg,1,1600,1600,0,1600,458,458,1142,,,,,,,,
16914,2018-06-05,Cam Sur,MONILIASOL 125mg/5ml,10,75,750,0,750,26,260,490,,,,,,,,
16915,2018-06-05,Cam Sur,MONILIASOL 500mg,2,750,1500,0,1500,240,480,1020,,,,,,,,
16916,2018-06-05,Cam Sur,LACTAMOX 500mg/125mg,1,2700,2700,0,2700,1174,1174,1526,,,,,,,,
16917,2018-06-05,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,12,190,2280,0,2280,76,912,1368,,,,,,,,
16918,2018-06-05,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,12,310,3720,0,3720,130,1560,2160,,,,,,,,
16919,2018-06-05,Cam Sur,CENDALEX 250mg/5ml,12,125,1500,0,1500,55,660,840,,,,,,,,
16920,2018-06-05,Cam Sur,MULTI GROW 120ml,9,200,1800,0,1800,75,675,1125,,,,,,,,
16921,2018-06-05,Cam Sur,COZOLE 200mg/40mg/5ml,10,90,900,0,900,32.4,324,576,,,,,,,,
16921,2018-06-05,Cam Sur,BERCEF 50mg/ml,10,140,1400,0,1400,42,420,980,,,,,,,,
16921,2018-06-05,Cam Sur,MONILIASOL 125mg/5ml,6,75,450,0,450,26,156,294,,,,,,,,
16922,2018-06-08,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,11,95,1045,0,1045,76,836,209,,,,,,,,
16922,2018-06-08,Cam Sur,CAPSUGEN FORTE,2,600,1200,0,1200,310,620,580,,,,,,,,
16922,2018-06-08,Cam Sur,JAGA 300mg/100mg/100mcg,2,800,1600,0,1600,345,690,910,,,,,,,,
16923,2018-06-13,Cam Sur,PARTEN 50mg,1,750,750,0,750,115,115,635,,,,,,,,
16923,2018-06-13,Cam Sur,MONILIASOL 125mg/5ml,10,75,750,0,750,26,260,490,,,,,,,,
16923,2018-06-13,Cam Sur,COZOLE 200mg/40mg/5ml,20,90,1800,0,1800,32.4,648,1152,,,,,,,,
16923,2018-06-13,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,8,310,2480,0,2480,130,1040,1440,,,,,,,,
16923,2018-06-13,Cam Sur,ENERGEL SOFTGEL,2,1950,3900,0,3900,550,1100,2800,,,,,,,,
16923,2018-06-13,Cam Sur,LACTAMOX 500mg/125mg,2,2700,5400,0,5400,1174,2348,3052,,,,,,,,
16924,2018-06-13,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,10,190,1900,0,1900,76,760,1140,,,,,,,,
16925,2018-06-13,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,16,310,4960,0,4960,130,2080,2880,,,,,,,,
16926,2018-06-13,Cam Sur,LACTAMOX 500mg/125mg,1,2700,2700,0,2700,1174,1174,1526,,,,,,,,
16927,2018-06-13,Cam Sur,HISTARIL 1mg/50mg/5ml,16,83.5,1336,0,1336,24.47,391.52,944.48,,,,,,,,
16928,2018-06-14,Cam Sur,CAPSUGEN FORTE,4,600,2400,0,2400,310,1240,1160,,,,,,,,
16929,2018-06-14,Cam Sur,HYPRO 10mg/20ml,10,450,4500,0,4500,182,1820,2680,,,,,,,,
16930,2018-06-18,Cam Sur,JAGAPLEX 120ml,6,116.666666,699.999996,0,699.999996,47,282,417.999996,,,,,,,,
16931,2018-06-18,Cam Sur,MONILIASOL 125mg/5ml,15,75,1125,0,1125,26,390,735,,,,,,,,
16932,2018-06-18,Cam Sur,AMOLTEX 2mg/5ml,6,68,408,0,408,20,120,288,,,,,,,,
16933,2018-06-18,Cam Sur,CIFROX 500mg,2,1750,3500,0,3500,450,900,2600,,,,,,,,
16934,2018-06-18,Cam Sur,LACTAMOX 500mg/125mg,1,2700,2700,0,2700,1174,1174,1526,,,,,,,,
16935,2018-06-18,Cam Sur,NERVAPLEX 500mg,1,1600,1600,0,1600,458,458,1142,,,,,,,,
16936,2018-06-18,Cam Sur,COZOLE 200mg/40mg/5ml,11,90,990,0,990,32.4,356.4,633.6,,,,,,,,
16937,2018-06-18,Cam Sur,FORTIPLEX,2,1050,2100,0,2100,270,540,1560,,,,,,,,
16938,2018-06-18,Cam Sur,CIFROX 500mg,2,1750,3500,0,3500,450,900,2600,,,,,,,,
16939,2018-06-19,Cam Sur,LACTAMOX 500mg/125mg,1,2700,2700,810,1890,1174,1174,716,,,,,,,,
16940,2018-06-19,Cam Sur,LACTAMOX 500mg/125mg,1,2700,2700,0,2700,1174,1174,1526,,,,,,,,
16941,2018-06-19,Cam Sur,FORTIPLEX,1,1050,1050,0,1050,270,270,780,,,,,,,,
16942,2018-06-20,Cam Sur,NERVAPLEX 500mg,1,1600,1600,0,1600,458,458,1142,,,,,,,,
16943,2018-06-23,Cam Sur,CAPSUGEN FORTE,4,600,2400,0,2400,310,1240,1160,,,,,,,,
16944,2018-06-23,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,14,95,1330,0,1330,76,1064,266,,,,,,,,
16945,2018-06-23,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,6,190,1140,0,1140,76,456,684,,,,,,,,
16946,2018-06-23,Cam Sur,EUROXIME 250mg/5ml,6,400,2400,0,2400,139,834,1566,,,,,,,,
16946,2018-06-23,Cam Sur,CENDALEX 250mg/5ml,4,125,500,0,500,55,220,280,,,,,,,,
16946,2018-06-23,Cam Sur,CENDALEX 125mg/5ml,8,100,800,0,800,35,280,520,,,,,,,,
16946,2018-06-23,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,6,190,1140,0,1140,76,456,684,,,,,,,,
16946,2018-06-23,Cam Sur,ZETIFEN 125mg/5ml,6,68,408,0,408,21,126,282,,,,,,,,
16946,2018-06-23,Cam Sur,MONILIASOL 125mg/5ml,12,75,900,0,900,26,312,588,,,,,,,,
16947,2018-06-25,Cam Sur,LACTAMOX 500mg/125mg,2,2700,5400,0,5400,1173.6,2347.2,3052.8,,,,,,,,
16947,2018-06-25,Cam Sur,PARTEN 50mg,2,750,1500,0,1500,115,230,1270,,,,,,,,
16947,2018-06-25,Cam Sur,LOZAK,2,1250,2500,0,2500,270,540,1960,,,,,,,,
16947,2018-06-25,Cam Sur,MONILIASOL 500mg,2,750,1500,0,1500,240,480,1020,,,,,,,,
16947,2018-06-25,Cam Sur,ENCLOXIL 500mg,1,1800,1800,0,1800,540,540,1260,,,,,,,,
16947,2018-06-25,Cam Sur,ZAFEX 500mg,2,3000,6000,0,6000,1450,2900,3100,,,,,,,,
16948,2018-06-25,Cam Sur,MONILIASOL 500mg,2,750,1500,0,1500,240,480,1020,,,,,,,,
16949,2018-06-25,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,6,310,1860,0,1860,130,780,1080,,,,,,,,
16950,2018-06-25,Cam Sur,LACTAMOX 500mg/125mg,1,2700,2700,0,2700,1174,1174,1526,,,,,,,,
17401,2018-10-12,Cam Sur,MONILIASOL 125mg/5ml,15,75,1125,0,1125,26,390,735,,,,,,,,
17402,2018-10-12,Cam Sur,ENERGEL SOFTGEL,1,1770,1770,0,1770,550,550,1220,,,,,,,,
17403,2018-10-12,Cam Sur,HISTARIL 1mg/50mg/5ml,22,88,1936,0,1936,24.47,538.3399999999999,1397.66,,,,,,,,
17404,2018-10-12,Cam Sur,MONILIASOL 125mg/5ml,15,55,825,0,825,26,390,435,,,,,,,,
17405,2018-10-12,Cam Sur,LACTAMOX 500mg/125mg,2,2880,5760,0,5760,1174,2348,3412,,,,,,,,
17406,2018-10-12,Cam Sur,CIFROX 500mg,2,1750,3500,0,3500,450,900,2600,,,,,,,,
17407,2018-10-12,Cam Sur,CINNABLOC 25mg,2,500,1000,0,1000,133,266,734,,,,,,,,
17407,2018-10-12,Cam Sur,MONILIASOL 125mg/5ml,16,75,1200,0,1200,26,416,784,,,,,,,,
17407,2018-10-12,Cam Sur,ZETIFEN 250mg/5ml,12,80,960,0,960,23,276,684,,,,,,,,
17407,2018-10-12,Cam Sur,BERCEF 50mg/ml,12,145,1740,0,1740,42,504,1236,,,,,,,,
17407,2018-10-12,Cam Sur,ENERGEL SOFTGEL,1,1950,1950,0,1950,550,550,1400,,,,,,,,
17407,2018-10-12,Cam Sur,LACTAMOX 500mg/125mg,2,3000,6000,0,6000,1174,2348,3652,,,,,,,,
17408,2018-10-12,Cam Sur,BROXIL-M 15mg/5ml,6,125,750,0,750,23,138,612,,,,,,,,
17409,2018-10-17,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,6,450,2700,0,2700,130,780,1920,,,,,,,,
17410,2018-10-17,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,6,310,1860,0,1860,76,456,1404,,,,,,,,
17411,2018-10-18,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,6,450,2700,0,2700,130,780,1920,,,,,,,,
17412,2018-10-18,Cam Sur,LACTAMOX 500mg/125mg,1,2880,2880,0,2880,1174,1174,1706,,,,,,,,
17413,2018-10-18,Cam Sur,CENDALEX 250mg/5ml,12,125,1500,0,1500,55,660,840,,,,,,,,
17414,2018-10-18,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,10,310,3100,0,3100,76,760,2340,,,,,,,,
17414,2018-10-18,Cam Sur,COZOLE 200mg/40mg/5ml,12,90,1080,0,1080,32.4,388.79999999999995,691.2,,,,,,,,
17414,2018-10-18,Cam Sur,ZETIFEN 125mg/5ml,7,68,476,0,476,21,147,329,,,,,,,,
17415,2018-10-18,Cam Sur,MONILIASOL 125mg/5ml,10,75,750,0,750,26,260,490,,,,,,,,
17415,2018-10-18,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,6,450,2700,0,2700,130,780,1920,,,,,,,,
17416,2018-10-19,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,2,1100,2200,0,2200,481,962,1238,,,,,,,,
17417,2018-10-19,Cam Sur,JAGA 300mg/100mg/100mcg,1,1600,1600,0,1600,345,345,1255,,,,,,,,
17418,2018-10-25,Cam Sur,MULTI GROW 120ml,6,200,1200,0,1200,75,450,750,,,,,,,,
17418,2018-10-25,Cam Sur,EUROGYL 5mg/ml (500mg/100ml),10,120,1200,0,1200,23,230,970,,,,,,,,
17418,2018-10-25,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,6,450,2700,0,2700,130,780,1920,,,,,,,,
17418,2018-10-25,Cam Sur,TERMAGEN 500mg,2,550,1100,0,1100,60,120,980,,,,,,,,
17418,2018-10-25,Cam Sur,HISTARIL 1mg/50mg/5ml,11,88,968,0,968,24.47,269.16999999999996,698.83,,,,,,,,
17418,2018-10-25,Cam Sur,ALGICAP 50mg/5ml,12,68,816,0,816,24,288,528,,,,,,,,
17419,2018-10-25,Cam Sur,MULTI GROW 120ml,6,200,1200,0,1200,75,450,750,,,,,,,,
17420,2018-10-25,Cam Sur,CENDALEX 125mg/5ml,12,100,1200,0,1200,35,420,780,,,,,,,,
17421,2018-10-25,Cam Sur,CIFROX 500mg,1,1750,1750,0,1750,450,450,1300,,,,,,,,
17422,2018-10-25,Cam Sur,NERVAPLEX 500mg,1,1600,1600,0,1600,458,458,1142,,,,,,,,
17423,2018-10-26,Cam Sur,JAGA 300mg/100mg/100mcg,1,800,800,0,800,345,345,455,,,,,,,,
17423,2018-10-26,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,1,1100,1100,0,1100,481,481,619,,,,,,,,
17424,2018-10-27,Cam Sur,ZAFEX 500mg,1,3000,3000,900,2100,1450,1450,650,,,,,,,,
17425,2018-10-27,Cam Sur,HISTARIL 1mg/50mg/5ml,13,88,1144,0,1144,24.47,318.11,825.89,,,,,,,,
17426,2018-10-27,Cam Sur,ORNEXIN 325mg/10mg/5mg,6,140,840,0,840,43,258,582,,,,,,,,
17427,2018-10-27,Cam Sur,LACTAMOX 500mg/125mg,1,2880,2880,0,2880,1174,1174,1706,,,,,,,,
17428,2018-10-30,Cam Sur,LACTAMOX 500mg/125mg,1,3000,3000,0,3000,1174,1174,1826,,,,,,,,
17428,2018-10-30,Cam Sur,GIAN ZINC 120ml,10,200,2000,0,2000,75,750,1250,,,,,,,,
17428,2018-10-30,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,7,450,3150,0,3150,130,910,2240,,,,,,,,
17428,2018-10-30,Cam Sur,LEIVICLOX 250mg,12,250,3000,0,3000,68,816,2184,,,,,,,,
17428,2018-10-30,Cam Sur,ORNEXIN 325mg/10mg/5mg,4,140,560,0,560,43,172,388,,,,,,,,
17429,2018-10-30,Cam Sur,MONILIASOL 125mg/5ml,14,75,1050,0,1050,26,364,686,,,,,,,,
17430,2018-11-05,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,8,450,3600,0,3600,130,1040,2560,,,,,,,,
17431,2018-11-05,Cam Sur,HISTARIL 1mg/50mg/5ml,3,88,264,0,264,24.47,73.41,190.59,,,,,,,,
17431,2018-11-05,Cam Sur,MONILIASOL 125mg/5ml,10,75,750,0,750,26,260,490,,,,,,,,
17432,2018-11-05,Cam Sur,MONILIASOL 125mg/5ml,10,55,550,0,550,26,260,290,,,,,,,,
17433,2018-11-05,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,6,310,1860,0,1860,76,456,1404,,,,,,,,
17434,2018-11-05,Cam Sur,FORTIPLEX,2,2100,4200,0,4200,270,540,3660,,,,,,,,
17435 / SI2041,2018-11-08,Cam Sur,SPEEDA,10,6750,67500,0,67500,3750,37500,30000,,,,,,,,
17436,2018-11-08,Cam Sur,EUROXONE 1g,10,400,4000,0,4000,73,730,3270,,,,,,,,
17436,2018-11-08,Cam Sur,CENDALEX 125mg/5ml,12,100,1200,0,1200,35,420,780,,,,,,,,
17436,2018-11-08,Cam Sur,BERCEF 50mg/ml,10,140,1400,0,1400,42,420,980,,,,,,,,
17436,2018-11-08,Cam Sur,BERCEF 250mg/5ml,10,380,3800,0,3800,148,1480,2320,,,,,,,,
17436,2018-11-08,Cam Sur,MONILIASOL 500mg,3,750,2250,0,2250,240,720,1530,,,,,,,,
17436,2018-11-08,Cam Sur,CIFROX 500mg,1,1750,1750,0,1750,450,450,1300,,,,,,,,
17437,2018-11-08,Cam Sur,PROPHALAN,1,850,850,0,850,365,365,485,,,,,,,,
17438,2018-11-08,Cam Sur,MONILIASOL 125mg/5ml,12,55,660,0,660,26,312,348,,,,,,,,
17439,2018-11-08,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,10,450,4500,0,4500,130,1300,3200,,,,,,,,
17440,2018-11-08,Cam Sur,MONILIASOL 500mg,3,750,2250,0,2250,240,720,1530,,,,,,,,
17441,2018-11-08,Cam Sur,LACTAMOX 500mg/125mg,1,2880,2880,0,2880,1174,1174,1706,,,,,,,,
17442,2018-11-08,Cam Sur,LACTAMOX 500mg/125mg,1,2880,2880,0,2880,1174,1174,1706,,,,,,,,
17443,2018-11-09,Cam Sur,CINNABLOC 25mg,6,500,3000,0,3000,133,798,2202,,,,,,,,
17443,2018-11-09,Cam Sur,VICEPHRIN 125mg/5ml,50,100,5000,0,5000,33,1650,3350,,,,,,,,
17444,2018-11-12,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,2,1100,2200,0,2200,481,962,1238,,,,,,,,
17444,2018-11-12,Cam Sur,CAPSUGEN FORTE,4,600,2400,0,2400,310,1240,1160,,,,,,,,
17446 / SI2040,2018-11-15,Cam Sur,SPEEDA,19,6750,128250,0,128250,3750,71250,57000,,,,,,,,
17447,2018-11-15,Cam Sur,JAGAPLEX,1,1050,1050,0,1050,395,395,655,,,,,,,,
17447,2018-11-15,Cam Sur,ZAFEX 500mg,1,3000,3000,0,3000,1450,1450,1550,,,,,,,,
17447,2018-11-15,Cam Sur,LACTAMOX 500mg/125mg,2,2880,5760,0,5760,1174,2348,3412,,,,,,,,
17448,2018-11-15,Cam Sur,MONILIASOL 125mg/5ml,8,75,600,0,600,26,208,392,,,,,,,,
17448,2018-11-15,Cam Sur,HISTARIL 1mg/50mg/5ml,13,88,1144,0,1144,24.47,318.11,825.89,,,,,,,,
17449,2018-11-15,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,6,2700,16200,0,16200,130,780,15420,,,,,,,,
17450,2018-11-15,Cam Sur,ENERGEL SOFTGEL,2,1710,3420,0,3420,550,1100,2320,,,,,,,,
17450,2018-11-15,Cam Sur,MONILIASOL 500mg,3,750,2250,0,2250,240,720,1530,,,,,,,,
17451,2018-09-06,Cam Sur,LACTAMOX 500mg/125mg,1,2700,2700,0,2700,1174,1174,1526,,,,,,,,
17452,2018-09-10,Cam Sur,HISTARIL 1mg/50mg/5ml,15,88,1320,0,1320,24.47,367.04999999999995,952.95,,,,,,,,
17453,2018-09-10,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,6,310,1860,0,1860,130,780,1080,,,,,,,,
17454,2018-09-14,Cam Sur,CINNABLOC 25mg,3.75,500,1875,375,1500,133,498.75,1001.25,,,,,,,,
17455,2018-09-14,Cam Sur,ALGICAP 500mg,6,68,408,0,408,228,1368,-960,,,,,,,,
17455,2018-09-14,Cam Sur,MULTI GROW 120ml,4,200,800,0,800,75,300,500,,,,,,,,
17455,2018-09-14,Cam Sur,MONILIASOL 500mg,2,750,1500,0,1500,240,480,1020,,,,,,,,
17455,2018-09-14,Cam Sur,VICOLAX 100mg/2mg,2,800,1600,0,1600,225,450,1150,,,,,,,,
17455,2018-09-14,Cam Sur,ANEROCIN 300mg ,1,3990,3990,0,3990,890,890,3100,,,,,,,,
17455,2018-09-14,Cam Sur,ZELEX 200mg,1,3250,3250,0,3250,750,750,2500,,,,,,,,
17456,2018-09-14,Cam Sur,CEFZIME 750mg,10,320,3200,0,3200,750,7500,-4300,,,,,,,,
17456,2018-09-14,Cam Sur,LACTAMOX 500mg/125mg,1,2820,2820,0,2820,1174,1174,1646,,,,,,,,
17456,2018-09-14,Cam Sur,TERMAGEN 500mg,2,550,1100,0,1100,60,120,980,,,,,,,,
17456,2018-09-14,Cam Sur,DRILOZOLE DS 800mg,1,1000,1000,0,1000,214,214,786,,,,,,,,
17457,2018-09-15,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,16,95,1520,0,1520,76,1216,304,,,,,,,,
17458,2018-09-15,Cam Sur,CAPSUGEN FORTE,4,600,2400,0,2400,310,1240,1160,,,,,,,,
17459,2018-09-15,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,1,1100,1100,0,1100,481,481,619,,,,,,,,
17459,2018-09-15,Cam Sur,JAGA 300mg/100mg/100mcg,1,800,800,0,800,345,345,455,,,,,,,,
17460,2018-09-15,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,10,190,1900,0,1900,76,760,1140,,,,,,,,
17461,2018-09-15,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,6,310,1860,0,1860,130,780,1080,,,,,,,,
17462,2018-09-15,Cam Sur,VICOLAX 100mg/2mg,3,800,2400,0,2400,225,675,1725,,,,,,,,
17463,2018-09-15,Cam Sur,VICOLAX 100mg/2mg,3,800,2400,0,2400,225,675,1725,,,,,,,,
17464,2018-09-17,Cam Sur,LACTAMOX 500mg/125mg,1,2820,2820,0,2820,1174,1174,1646,,,,,,,,
17465,2018-09-17,Cam Sur,FORTIPLEX,2,2100,4200,0,4200,270,540,3660,,,,,,,,
17466,2018-09-18,Cam Sur,JAGA 300mg/100mg/100mcg,1,1600,1600,0,1600,345,345,1255,,,,,,,,
17466,2018-09-18,Cam Sur,GIAN ZINC 120ml,6,145,870,0,870,75,450,420,,,,,,,,
17466,2018-09-18,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,6,310,1860,0,1860,130,780,1080,,,,,,,,
17466,2018-09-18,Cam Sur,GIAN ZINC 120ml,6,200,1200,0,1200,75,450,750,,,,,,,,
17466,2018-09-18,Cam Sur,BROADMETZ 250mg/5ml,13,125,1625,0,1625,28,364,1261,,,,,,,,
17467,2018-09-18,Cam Sur,LACTAMOX 500mg/125mg,1,2820,2820,0,2820,1174,1174,1646,,,,,,,,
17468,2018-09-18,Cam Sur,JAGAPLEX 120ml,6,116.66666,699.99996,0,699.99996,47,282,417.99996,,,,,,,,
17469,2018-09-18,Cam Sur,NERVAPLEX 500mg,1,1600,1600,0,1600,458,458,1142,,,,,,,,
17470,2018-09-18,Cam Sur,MULTI GROW 120ml,5,200,1000,0,1000,75,375,625,,,,,,,,
17471,2018-09-18,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,10,190,1900,0,1900,76,760,1140,,,,,,,,
17472,2018-09-18,Cam Sur,LACTAMOX 500mg/125mg,1,2700,2700,0,2700,1174,1174,1526,,,,,,,,
17473,2018-09-20,Cam Sur,BUPIRIGHT 5mg/ml,2,3000,6000,0,6000,825,1650,4350,,,,,,,,
17474,2018-09-20,Cam Sur,BUPIRIGHT 5mg/ml,2,3000,6000,0,6000,825,1650,4350,,,,,,,,
17475,2018-09-22,Cam Sur,LACTAMOX 500mg/125mg,2,3000,6000,0,6000,1174,2348,3652,,,,,,,,
17475,2018-09-22,Cam Sur,JAGAPLEX,1,1050,1050,0,1050,395,395,655,,,,,,,,
17475,2018-09-22,Cam Sur,HISTARIL 1mg/50mg/5ml,6,88,528,0,528,24.47,146.82,381.18,,,,,,,,
17475,2018-09-22,Cam Sur,BROADMETZ 125mg/5ml,12,68,816,0,816,24,288,528,,,,,,,,
17475,2018-09-22,Cam Sur,ZETIFEN 250mg/5ml,6,90,540,0,540,23,138,402,,,,,,,,
17475,2018-09-22,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,1,1600,1600,0,1600,481,481,1119,,,,,,,,
17476,2018-09-24,Cam Sur,FORTIPLEX,2,1050,2100,0,2100,270,540,1560,,,,,,,,
17476,2018-09-24,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,6,310,1860,0,1860,76,456,1404,,,,,,,,
17476,2018-09-24,Cam Sur,LACTAMOX 500mg/125mg,1,3000,3000,0,3000,1174,1174,1826,,,,,,,,
17476,2018-09-24,Cam Sur,MONILIASOL 125mg/5ml,10,75,750,0,750,26,260,490,,,,,,,,
17477,2018-09-24,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,10,490,4900,0,4900,130,1300,3600,,,,,,,,
17477,2018-09-24,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,6,310,1860,0,1860,76,456,1404,,,,,,,,
17478,2018-09-24,Cam Sur,LACTAMOX 500mg/125mg,1,3000,3000,0,3000,1174,1174,1826,,,,,,,,
17479,2018-09-24,Cam Sur,HISTARIL 1mg/50mg/5ml,4,88,352,0,352,24.47,97.88,254.12,,,,,,,,
17479,2018-09-24,Cam Sur,MONILIASOL 125mg/5ml,14,75,1050,0,1050,26,364,686,,,,,,,,
17480,2018-09-24,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,8,310,2480,0,2480,76,608,1872,,,,,,,,
17481,2018-09-25,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,10,310,3100,0,3100,76,760,2340,,,,,,,,
17482,2018-09-25,Cam Sur,NERVAPLEX 500mg,1,1600,1600,0,1600,458,458,1142,,,,,,,,
17483,2018-09-25,Cam Sur,ZAFEX 500mg,3,2000,6000,0,6000,1450,4350,1650,,,,,,,,
17483,2018-09-25,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,6,206.66666,1239.99996,0,1239.99996,76,456,783.9999600000001,,,,,,,,
