MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2019,,,,,,,,,,,,
,,,,,,,,,,,,
DRNumber,DRDate,AREA,Product,Qty,ContractPrice,TOTAL CP,Discount,TotalCP,TransferPrice,Total TP,Net Income,
17153,2018-05-31,Hospital,EVAPROST 125mcg/ml,20,4800,96000,0,96000,1872,37440,58560,
17153,2018-05-31,Hospital,ZEFXON 40mg,200,533.4,106680,0,106680,274.51311999999996,54902.62399999999,51777.37600000001,
17153,2018-05-31,Hospital,SODAMPEN 1g IM/IV,300,128,38400,0,38400,43,12900,25500,
17154,2018-05-31,Admin,DUOTRAM 325mg,2,1980,3960,1188,2772,,,2772,
17154,2018-05-31,Admin,ENCLOXIL 500mg,4,1500,6000,1800,4200,,,4200,
17154,2018-05-31,Admin,ERGON 125mcg,1,2000,2000,600,1400,90.66600000000001,90.66600000000001,1309.334,
17154,2018-05-31,Admin,CEVIT 500mg,6,190,1140,342,798,0,0,798,
17155,2018-06-04,Admin,FOCID 5mg,7,464.285714285,3249.999999995,0,3249.999999995,,,3249.999999995,
17155,2018-06-04,Admin,XYNETIN 1500mg/200iu,7,678.571428571,4749.999999997,0,4749.999999997,310,2170,2579.9999999969996,
17155,2018-06-04,Admin,MAXXIVIT PLUS,7,857.142857142,5999.999999994,0,5999.999999994,440,3080,2919.999999994,
17155,2018-06-04,Admin,FERGLOBIN 250mg,7,517.857142857,3624.999999999,0,3624.999999999,215,1505,2119.999999999,
17155,2018-06-04,Admin,Isoprine 10mg,14,785.714285714,10999.999999996,0,10999.999999996,215,3010,7989.999999996,
17156,2018-06-04,Hospital,Hyclens 0.2% Wound Spray 60ml,720,280,201600,0,201600,128.796,92733.12,108866.88,
17159,2018-06-18,Supplies,"Leukoplast 2"" (5cmx5m)",12,420,5040,0,5040,290,3480,1560,
17159,2018-06-18,Supplies,"Yankauer w/ Connecting Tube 1/4"" X 2.0M",20,195,3900,0,3900,130,2600,1300,
17159,2018-06-18,Supplies,Bactistat,1,4760,4760,0,4760,,,4760,
17160,2018-06-16,Supplies,"Leukoplast 4"" (10cmx5m)",8,690,5520,0,5520,445,3560,1960,
17160,2018-06-16,Supplies,"Leukoplast 2"" (5cmx5m)",12,420,5040,0,5040,290,3480,1560,
17160,2018-06-16,Supplies,"Yankauer w/ Connecting Tube 1/4"" X 2.0M",13,195,2535,0,2535,130,1690,845,
17161,2018-07-07,Supplies,Nasal Oxygen Cannula (Pedia) - Ormed,100,52.5,5250,0,5250,,,5250,
17161,2018-07-07,Supplies,Suction Connecting Tube - SIMPLEX,30,180,5400,0,5400,130,3900,1500,
17162,2018-06-06,Supplies,Jackson Pratt 100ml,4,1450,5800,0,5800,900,3600,2200,
17162,2018-06-06,Supplies,All Silicone Duodenal Tube F.16 - UNIMEX,25,221,5525,0,5525,180,4500,1025,
17163,2018-06-07,Hospital,EVAPROST 125mcg/ml,4,4800,19200,0,19200,1872,7488,11712,
17164,2018-06-08,Hospital,SPASBASCINE,100,750,75000,0,75000,203.33333333333334,20333.333333333336,54666.666666666664,
17164,2018-06-08,Hospital,ERGON 125mcg,20,2000,40000,0,40000,90.66600000000001,1813.3200000000002,38186.68,
17165,2018-06-09,Hospital,CEPROTRON 500mg,6,1750,10500,0,10500,500,3000,7500,
17165,2018-06-09,Hospital,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,2,1550,3100,0,3100,244,488,2612,
17165,2018-06-09,Hospital,NERVAPLEX 500mg,5,1550,7750,0,7750,615,3075,4675,
17165,2018-06-09,Hospital,CLAVIC 500mg/125mg,3,2800,8400,0,8400,1189.86,3569.58,4830.42,
17166,2018-06-13,Hospital,Hyclens 0.2% Wound Spray 60ml,1008,280,282240,0,282240,128.796,129826.36799999999,152413.632,
17167,2018-06-13,Admin,JAGAPLEX OB,7,607.142857142,4249.999999994,0,4249.999999994,165,1155,3094.999999994,
17167,2018-06-13,Admin,MAXXIVIT PLUS,7,857.142857142,5999.999999994,0,5999.999999994,440,3080,2919.999999994,
17167,2018-06-13,Admin,XYNETIN 1500mg/200iu,7,678.571428571,4749.999999997,0,4749.999999997,310,2170,2579.9999999969996,
17167,2018-06-13,Admin,VONWELT TRANEXAMIC ACID,2,2100,4200,0,4200,320,640,3560,
17168,2018-06-13,Admin,NITROFURANTOIN 100mg CAP,2,1000,2000,600,1400,190,380,1020,
17168,2018-06-13,Admin,ERGON 125mcg,4,1000,4000,1200,2800,90.66600000000001,362.66400000000004,2437.336,
17168,2018-06-13,Admin,CEPROTRON 500mg,2,1750,3500,1050,2450,500,1000,1450,
17169,2018-06-14,Hospital,CEFUREX,30,2324,69720,0,69720,,,69720,
17171,2018-06-14,Hospital,ANTIZOAL 5mg/ml,20,70,1400,0,1400,14.966666666666667,299.3333333333333,1100.6666666666667,
17171,2018-06-14,Hospital,BUPIRIGHT 5mg/ml,6,3100,18600,0,18600,,,18600,
17171,2018-06-14,Hospital,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,3,1550,4650,0,4650,244,732,3918,
17171,2018-06-14,Hospital,LACTAMOX 500mg/125mg TAB,2,2800,5600,0,5600,1173.2,2346.4,3253.6,
17171,2018-06-14,Hospital,CALIBRAL 500mg,1,780,780,0,780,,,780,
17171,2018-06-14,Hospital,CEPROTRON 500mg,3,1750,5250,0,5250,500,1500,3750,
17173,2018-06-15,Admin,XYNETIN 1500mg/200iu,7,678.571428571,4749.999999997,0,4749.999999997,310,2170,2579.9999999969996,
17174,2018-06-15,Admin,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,2,1708,3416,1024.8,2391.2,244,488,1903.1999999999998,
17174,2018-06-15,Admin,ENCLOXIL 500mg,2,1500,3000,900,2100,,,2100,
17174,2018-06-15,Admin,Isoprine 10mg,6,1100,6600,1980,4620,215,1290,3330,
17183,2018-06-19,Admin,FERGLOBIN 250mg,7,517.857142857,3624.999999999,0,3624.999999999,215,1505,2119.999999999,
17183,2018-06-19,Admin,VONWELT TRANEXAMIC ACID,2,2100,4200,0,4200,320,640,3560,
17184,2018-06-19,Admin,LACTAMOX 500mg/125mg TAB,2,2800,5600,1680,3920,1173.2,2346.4,1573.6,
17184,2018-06-19,Admin,ANEROCIN 300mg,2,3800,7600,2280,5320,890,1780,3540,
17184,2018-06-19,Admin,DUOTRAM 325mg,2,1980,3960,1188,2772,,,2772,
17185,2018-06-21,Admin,MAXXIVIT PLUS,7,857.142857142,5999.999999994,0,5999.999999994,440,3080,2919.999999994,
17185,2018-06-21,Admin,XYNETIN 1500mg/200iu,7,678.571428571,4749.999999997,0,4749.999999997,310,2170,2579.9999999969996,
17186,2018-06-22,Hospital,ANTIZOAL 5mg/ml,100,120,12000,0,12000,14.966666666666667,1496.6666666666667,10503.333333333334,
17188,2018-06-22,Hospital,SODAMPEN 1g IM/IV,50,128,6400,0,6400,43,2150,4250,
17188,2018-06-22,Hospital,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,4,1550,6200,0,6200,244,976,5224,
17188,2018-06-22,Hospital,CLAVIC 500mg/125mg,2,2800,5600,0,5600,1189.86,2379.72,3220.28,
17188,2018-06-22,Hospital,EUROXONE 1g,30,460,13800,0,13800,73,2190,11610,
17188,2018-06-22,Hospital,EVAPROST 125mcg/ml,2,3960,7920,0,7920,1872,3744,4176,
17188,2018-06-22,Hospital,ERGON 125mcg,2,2000,4000,0,4000,90.66600000000001,181.33200000000002,3818.668,
17188,2018-06-22,Hospital,CEPROTRON 500mg,3,1750,5250,0,5250,500,1500,3750,
17188,2018-06-22,Hospital,BUPIRIGHT 5mg/ml,6,3100,18600,0,18600,,,18600,
17188,2018-06-22,Hospital,APROCARE 150mg,1,750,750,0,750,219,219,531,
17188,2018-06-22,Hospital,UNIDOL 50mg/ml,1,6000,6000,0,6000,1300,1300,4700,
17189,2018-06-25,Hospital,AMSUTAS 500mg/250mg,200,280,56000,0,56000,,,56000,
17191,2018-06-25,Hospital,ANTIZOAL 5mg/ml,300,120,36000,0,36000,14.966666666666667,4490,31510,
17191,2018-06-25,Hospital,ERGON 125mcg,20,2000,40000,0,40000,90.66600000000001,1813.3200000000002,38186.68,
17191,2018-06-25,Hospital,MONOWEL 1g,300,834.12,250236,0,250236,426.00333333333333,127801,122435,
17191,2018-06-25,Hospital,EUROXONE 1g,200,380,76000,0,76000,73,14600,61400,
17192,2018-06-25,Hospital,EVAPROST 125mcg/ml,30,4800,144000,0,144000,1872,56160,87840,
17192,2018-06-25,Hospital,SODAMPEN 1g IM/IV,500,128,64000,0,64000,43,21500,42500,
17192,2018-06-25,Hospital,MAXIFER 20mg/ml,19,2450,46550,0,46550,951.382,18076.257999999998,28473.742000000002,
17193,2018-06-25,Admin,MAXXIVIT PLUS,7,857.142857142,5999.999999994,0,5999.999999994,440,3080,2919.999999994,
17193,2018-06-25,Admin,XYNETIN 1500mg/200iu,7,678.571428571,4749.999999997,0,4749.999999997,310,2170,2579.9999999969996,
17193,2018-06-25,Admin,HAV C 500mg,7,135.714285714,949.999999998,0,949.999999998,60,420,529.999999998,
17194,2018-06-25,Admin,DOPACARE 250mg,2,1950,3900,1170,2730,,,2730,
17194,2018-06-25,Admin,NITROFURANTOIN 100mg CAP,2,1000,2000,600,1400,190,380,1020,
17195,2018-06-25,Admin,Pregnancy Test,100,30,3000,0,3000,,,3000,
17197,2018-07-03,Supplies,"Yankauer w/ Connecting Tube 1/4"" X 2.0M",30,180,5400,0,5400,130,3900,1500,
17197,2018-07-03,Supplies,"MICROPORE 1"" - 3M",10,418,4180,0,4180,380,3800,380,
17197,2018-07-03,Supplies,SPINAL NEEDLE G.25 - TOP,40,72.55,2902,0,2902,627.27,25090.8,-22188.8,
17197,2018-07-03,Supplies,METRICIDE,7,1500,10500,0,10500,1150,8050,2450,
17197,2018-07-03,Supplies,Povidone (Gallon),2,780,1560,0,1560,,,1560,
17197,2018-07-03,Supplies,Oxygen Mask (Adult) - Surgitech,50,65,3250,0,3250,45,2250,1000,
17197,2018-07-03,Supplies,Digital Thermometer - Surgitech,100,62.5,6250,0,6250,50,5000,1250,
17198,2018-07-02,Admin,Isoprine 10mg,14,785.714285714,10999.999999996,0,10999.999999996,215,3010,7989.999999996,
17199,2018-07-02,Admin,FERGLOBIN 250mg,7,517.857142857,3624.999999999,0,3624.999999999,215,1505,2119.999999999,
17200,2018-07-02,Hospital,MAXIFER 20mg/ml,41,2450,100450,0,100450,951.382,39006.662,61443.338,
17200,2018-07-02,Hospital,ZEFXON 40mg,300,533.4,160020,0,160020,274.51311999999996,82353.93599999999,77666.06400000001,
17200,2018-07-02,Hospital,CEFUREX,75,2324,174300,0,174300,,,174300,
17201,2018-06-02,Cavite,ZINACARE 750mg with Diluent,100,60,6000,0,6000,22,2200,3800,
17203,2018-06-05,Cavite,LACTAMOX 125mg/31.25mg/5ml,60,190,11400,0,11400,102.64999999999999,6158.999999999999,5241.000000000001,
17204,2018-06-06,Cavite,PUROXEL 40mg,4,1320,5280,0,5280,,,5280,
17205,2018-06-19,Cavite,MULTI GROW 30ml drops,16,175,2800,0,2800,60,960,1840,
17205,2018-06-19,Cavite,LACTAMOX 125mg/31.25mg/5ml,10,190,1900,0,1900,102.64999999999999,1026.5,873.5,
17206,2018-06-19,Cavite,OMCARE 40mg,5,1580,7900,0,7900,391.3,1956.5,5943.5,
17207,2018-06-20,Cavite,PUROXEL 40mg,5,1320,6600,1980,4620,,,4620,
17209,2018-06-28,Cavite,ENCLOXIL 500mg,1,1800,1800,540,1260,,,1260,
17210,2018-07-03,Cavite,Hyclens 0.2% Wound Care Solution,1,1228.5,1228.5,0,1228.5,,,1228.5,
17211,2018-07-05,Cavite,KETOROBAS 30mg,3,800,2400,0,2400,,,2400,
17212,2018-07-06,Cavite,CLAVIC 125mg/31.25mg/5ml,10,190,1900,570,1330,75.6,756,574,
17213,2018-07-06,Cavite,CEFUSAPH,60,9600,576000,0,576000,95,5700,570300,
17214,2018-07-06,Cavite,Hyclens 0.2% Wound Spray 60ml,12,229.32,2751.84,0,2751.84,128.796,1545.552,1206.2880000000002,
17215,2018-07-12,Cavite,AMETRIS 125mg,15,112,1680,420,1260,40,600,660,
17215,2018-07-12,Cavite,ANTIZOAL 5mg/ml,30,120,3600,900,2700,14.966666666666667,449,2251,
17219,2018-08-04,Cavite,RENOKET 600mg,5,4800,24000,0,24000,3046,15230,8770,
17220,2018-08-04,Cavite,Hyclens 0.2% Wound Spray 60ml,10,229.32,2293.2,0,2293.2,128.796,1287.96,1005.2399999999998,
17221,2018-08-07,Cavite,TOSYLAM 750mg TAB,5,2750,13750,0,13750,1265,6325,7425,
17222,2018-08-10,Cavite,OMCARE 40mg,2,1580,3160,0,3160,391.3,782.6,2377.4,
17222,2018-08-10,Cavite,NICTRAM 50mg/ml,3,400,1200,0,1200,,,1200,
17223,2018-08-15,Cavite,ANTIZOAL 5mg/ml,40,120,4800,1200,3600,14.966666666666667,598.6666666666666,3001.3333333333335,
17225,2018-09-08,Cavite,Essprin Pedia 20ML,6,430,2580,0,2580,215,1290,1290,
17225,2018-09-08,Cavite,Essprin ADULT 20ML,6,420,2520,0,2520,210,1260,1260,
17226,2018-09-08,Cavite,ENCLOXIL 500mg,1,1800,1800,540,1260,,,1260,
17227,2018-08-28,Cavite,ZINACARE 750mg with Diluent,50,150,7500,2250,5250,22,1100,4150,
17228,2018-09-06,Cavite,Hyclens 0.2% Wound Spray 1L,1,1228.5,1228.5,0,1228.5,,,1228.5,
17229,2018-09-02,Cavite,ZEGECEF 250mg/5ml SUS,72,400,28800,0,28800,139.45,10040.4,18759.6,
17230,2018-09-19,Cavite,Essprin Pedia 20ML,2,430,860,0,860,215,430,430,
17230,2018-09-19,Cavite,Essprin ADULT 20ML,2,420,840,0,840,210,420,420,
17231,2018-09-11,Cavite,BRODIX Plus,1,1000,1000,300,700,,,700,
17232,2018-09-12,Cavite,Hyclens 0.2% Wound Spray 60ml,12,229.32,2751.84,0,2751.84,128.796,1545.552,1206.2880000000002,
17233,2018-09-22,Cavite,OMCARE 40mg,5,1580,7900,0,7900,391.3,1956.5,5943.5,
17233,2018-09-22,Cavite,ZINACARE 750mg with Diluent,50,65,3250,0,3250,22,1100,2150,
17234,2018-09-15,Cavite,PUROXEL 40mg,5,1320,6600,1980,4620,,,4620,
17235,2018-09-20,Cavite,HISTARIL 1mg/50mg/5ml SYR,72,80,5760,1728,4032,24.47,1761.84,2270.16,
17236,2018-09-13,Cavite,Hyclens 0.2% Wound Spray 60ml,20,229.32,4586.4,0,4586.4,128.796,2575.92,2010.4799999999996,
17237,2018-09-25,Cavite,ZELEX 200mg,3,2500,7500,2250,5250,750,2250,3000,
17237,2018-09-25,Cavite,CINNABLOC 25mg,3,500,1500,450,1050,133,399,651,
17238,2018-09-25,Cavite,ZINACARE 750mg with Diluent,100,60,6000,0,6000,22,2200,3800,
17240,2018-09-29,Cavite,OMCARE 40mg,5,1580,7900,0,7900,391.3,1956.5,5943.5,
17241,2018-10-01,Cavite,Hyclens 0.2% Wound Spray 1L,1,1228.5,1228.5,0,1228.5,,,1228.5,
17242,2018-10-04,Cavite,Bufen 200mg/ml,144,112,16128,4838.4,11289.6,35,5040,6249.6,
17242,2018-10-04,Cavite,HISTARIL 1mg/50mg/5ml SYR,144,80,11520,3456,8064,24.47,3523.68,4540.32,
17243 / SI 1880,2018-10-15,Cavite,OMCARE 40mg,10,1580,15800,0,15800,391.3,3913,11887,
17244,2018-10-12,Cavite,ANTIZOAL 5mg/ml,25,120,3000,750,2250,14.966666666666667,374.1666666666667,1875.8333333333333,
17245,2018-09-26,Cavite,ANTIZOAL 5mg/ml,25,120,3000,750,2250,14.966666666666667,374.1666666666667,1875.8333333333333,
17246,2018-10-14,Cavite,TOSYLAM 750mg TAB,10,2750,27500,0,27500,1265,12650,14850,
17246,2018-10-14,Cavite,ZEGECEF 250mg/5ml SUS,72,400,28800,0,28800,139.45,10040.4,18759.6,
17247,2019-01-23,Cavite,ZINACARE 750mg with Diluent,100,60,6000,0,6000,22,2200,3800,
17248 / SI1948,2018-11-16,Cavite,Hyclens Wound Spray 1Gln,1,2948.4,2948.4,0,2948.4,1474.2,1474.2,1474.2,
17249 / SI1947,2018-10-22,Cavite,LACTAMOX 500mg/125mg TAB,5,2750,13750,0,13750,1173.2,5866,7884,
17250 / SI1949,2018-10-29,Cavite,SITIXON 1G,50,90,4500,0,4500,25,1250,3250,
17251,2018-08-16,BICOL,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,1,1708,1708,0,1708,244,244,1464,
17252,2018-08-18,BICOL,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,5,1708,8540,0,8540,244,1220,7320,
17253,2018-08-15,BICOL,LEIVICLOX 250mg Sus,12,250,3000,900,2100,65,780,1320,
17254,2018-08-18,BICOL,ALGICAP 500mg CAP,1,760,760,228,532,227.5,227.5,304.5,
17255,2018-08-31,BICOL,EUROXIME 250mg/5ml,12,425,5100,1530,3570,139.45,1673.3999999999999,1896.6000000000001,
17255,2018-08-31,BICOL,LACTAMOX 250mg/62.5mg/5ml,12,310,3720,1116,2604,129.7,1556.3999999999999,1047.6000000000001,
17256,2018-08-31,BICOL,DOLO JAGA 500mg/50mg/100mg/100mcg,2,1708,3416,0,3416,615,1230,2186,
17257,2018-09-03,BICOL,CENDALEX 500mg,1,900,900,0,900,211.65,211.65,688.35,
17258,2018-09-05,BICOL,DOLO JAGA 500mg/50mg/100mg/100mcg,5,1708,8540,0,8540,615,3075,5465,
17259,2018-09-14,BICOL,ZAFEX 500mg,1,3000,3000,900,2100,1000,1000,1100,
17259,2018-09-14,BICOL,FOCID 5mg,1,700,700,210,490,,,490,
17259,2018-09-14,BICOL,FERGLOBIN 250mg,1,725,725,217.5,507.5,215,215,292.5,
17259,2018-09-14,BICOL,FORTIPLEX,1,1200,1200,360,840,395,395,445,
17260,2018-09-14,BICOL,MONILIASOL 125mg/5ml,12,75,900,270,630,37.025,444.29999999999995,185.70000000000005,
17260,2018-09-14,BICOL,BERCEF 50mg/ml DROPS,12,175,2100,630,1470,42,504,966,
17261,2018-09-19,BICOL,LEIVICLOX 250mg Sus,36,250,9000,2700,6300,65,2340,3960,
17262,2018-09-20,BICOL,BROADMETZ 500mg,3,1350,4050,0,4050,319,957,3093,
17262,2018-09-20,BICOL,METMIC 500mg,3,820,2460,0,2460,227.5,682.5,1777.5,
17263,2018-09-20,BICOL,METMIC 500mg,3,820,2460,0,2460,227.5,682.5,1777.5,
17263,2018-09-20,BICOL,BROADMETZ 500mg,3,1350,4050,0,4050,319,957,3093,
17264,2018-09-22,BICOL,GIAN ZINC 30ml,12,165,1980,0,1980,60,720,1260,
17264,2018-09-22,BICOL,MULTI GROW 30ml drops,12,180,2160,0,2160,60,720,1440,
17265,2018-09-22,BICOL,GIAN ZINC 30ml,12,165,1980,594,1386,60,720,666,
17266,2018-09-22,BICOL,MULTI GROW 30ml drops,12,180,2160,648,1512,60,720,792,
17267,2018-09-22,BICOL,CENDALEX 100mg/ml,12,120,1440,0,1440,31,372,1068,
17267,2018-09-22,BICOL,CENDALEX 500mg,1,1250,1250,0,1250,211.65,211.65,1038.35,
17267,2018-09-22,BICOL,CENDALEX 250mg/5ml,12,190,2280,0,2280,59.7,716.4000000000001,1563.6,
17267,2018-09-22,BICOL,CENDALEX 125mg/5ml,12,130,1560,0,1560,35,420,1140,
17268,2018-09-22,BICOL,INTRAPLEM 100mg/5ml,12,95,1140,0,1140,30.76,369.12,770.88,
17268,2018-09-22,BICOL,INTRAPLEM 50mg/ml - Drops,12,80,960,0,960,29.95,359.4,600.6,
17268,2018-09-22,BICOL,INTRAPLEM 500mg,1,1200,1200,0,1200,280,280,920,
17269,2018-09-22,BICOL,ZETIFEN 250mg/5ml SYR,12,120,1440,0,1440,35.114999999999995,421.37999999999994,1018.6200000000001,
17269,2018-09-22,BICOL,ZETIFEN 125mg/5ml SYR,12,105,1260,0,1260,32.9,394.79999999999995,865.2,
17269,2018-09-22,BICOL,ZETIFEN 100mg/ml DROPS,12,90,1080,0,1080,29.18,350.15999999999997,729.84,
17270,2018-09-22,BICOL,LACTAMOX 250mg/62.5mg/5ml,12,310,3720,0,3720,129.7,1556.3999999999999,2163.6000000000004,
17270,2018-09-22,BICOL,LACTAMOX 125mg/31.25mg/5ml,12,190,2280,0,2280,102.64999999999999,1231.8,1048.2,
17271,2018-09-22,BICOL,INTRAPLEM 500mg,1,1200,1200,360,840,280,280,560,
17271,2018-09-22,BICOL,CENDALEX 500mg,1,1250,1250,375,875,211.65,211.65,663.35,
17272A,2018-09-26,BICOL,ZAFEX 500mg,2,3625,7250,0,7250,1000,2000,5250,
17272A,2018-09-26,BICOL,BROXIL-M 30mg,2,700,1400,0,1400,210,420,980,
17273,2018-09-26,BICOL,VITACORE 100mg,1,900,900,0,900,200,200,700,
17273,2018-09-26,BICOL,OMCARE 40mg,1,2300,2300,0,2300,391.3,391.3,1908.7,
17273,2018-09-26,BICOL,SPASBASCINE,1,1250,1250,0,1250,203.33333333333334,203.33333333333334,1046.6666666666667,
17273,2018-09-26,BICOL,AMCETAM  150MG/2ML,1,485,485,0,485,40,40,445,
17273,2018-09-26,BICOL,METOCLOR 5mg/ml,1,250,250,0,250,4.5,4.5,245.5,
17273,2018-09-26,BICOL,CETOCIN 10iu/ml,1,1250,1250,0,1250,,,1250,
17274,2018-09-26,BICOL,AMOLTEX 2mg/5ml SYR,24,75,1800,0,1800,20.666666666666668,496,1304,
17275,2018-09-26,BICOL,ALGICAP 50mg/5ml SUS,12,90,1080,0,1080,24.61,295.32,784.6800000000001,
17275,2018-09-26,BICOL,SPASCLOMIN 10mg/5ml,12,165,1980,0,1980,40,480,1500,
17275,2018-09-26,BICOL,OSTEO-PRO 750mg/10iu/10mg,1,1280,1280,0,1280,449.81,449.81,830.19,
17275,2018-09-26,BICOL,CINNABLOC 25mg,1,525,525,0,525,133,133,392,
17276,2018-09-27,BICOL,BROADMETZ 250mg/5ml,36,130,4680,1404,3276,39.88,1435.68,1840.32,
17276,2018-09-27,BICOL,GIAN ZINC 120ml,36,210,7560,2268,5292,75,2700,2592,
17276,2018-09-27,BICOL,GIAN ZINC 30ml,36,165,5940,1782,4158,60,2160,1998,
17277A,2018-10-11,BICOL,BERCEF 50mg/ml DROPS,12,175,2100,630,1470,42,504,966,
17277A,2018-10-11,BICOL,MONILIASOL 125mg/5ml,12,75,900,270,630,37.025,444.29999999999995,185.70000000000005,
17278,2018-10-11,BICOL,FERGLOBIN 250mg,1,725,725,217.5,507.5,215,215,292.5,
17278,2018-10-11,BICOL,CORVI PLUS 1mg/50mg,12,118,1416,424.8,991.2,39,468,523.2,
17278,2018-10-11,BICOL,ZETIFEN 100mg/ml DROPS,12,90,1080,324,756,29.18,350.15999999999997,405.84000000000003,
17278,2018-10-11,BICOL,ALGICAP 50mg/5ml SUS,6,90,540,162,378,24.61,147.66,230.34,
17279,2018-10-12,BICOL,BROXIL-M 15mg/5ml,15,94.5,1417.5,283.5,1134,29.47,442.04999999999995,691.95,
17280,2018-10-17,BICOL,APROCARE 150mg,1,900,900,0,900,219,219,681,
17280,2018-10-17,BICOL,TRIVASC 35mg MR,1,1575,1575,0,1575,490,490,1085,
17280,2018-10-17,BICOL,CLOVAS 75MG,1,1350,1350,0,1350,403.2,403.2,946.8,
17281,2018-10-20,BICOL,SOLVASC 5MG,2,1260,2520,756,1764,383.93,767.86,996.14,
17281,2018-10-20,BICOL,FORTIPLEX,2,1200,2400,720,1680,395,790,890,
17282,2018-10-15,BICOL,BERCEF 50mg/ml DROPS,50,175,8750,2625,6125,42,2100,4025,
17283,2018-10-12,BICOL,NEUROGIN 39.50mg,1,1995,1995,0,1995,590,590,1405,
17284,2018-10-17,BICOL,DIFLOSID 75mg/3ml,1,420,420,0,420,142.25,142.25,277.75,
17285,2018-10-18,BICOL,LEIVICLOX 250mg Sus,36,250,9000,2700,6300,65,2340,3960,
17286,2018-10-18,BICOL,BERCEF 250mg/5ml SUS,12,465,5580,1674,3906,148,1776,2130,
17287,2018-10-18,BICOL,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,1,1708,1708,0,1708,244,244,1464,
17288,2018-10-19,BICOL,FORTIPLEX,10,1200,12000,3600,8400,395,3950,4450,
17289,2018-10-19,BICOL,ANEROCIN 300mg,1,3990,3990,1197,2793,890,890,1903,
17290,2018-10-19,BICOL,LACTAMOX 500mg/125mg TAB,1,3000,3000,900,2100,1173.2,1173.2,926.8,
17291,2018-10-19,BICOL,BROADMETZ 100mg/ml,36,99.75,3591,0,3591,31.12,1120.32,2470.6800000000003,
17292,2018-10-20,BICOL,ZETIFEN 500MG,2,300,600,180,420,104.16,208.32,211.68,
17293,2018-10-23,BICOL,FORTIPLEX,1,1200,1200,0,1200,395,395,805,
17294,2018-10-25,BICOL,Cixtor-Z 120ml,36,175,6300,1890,4410,,,4410,
17295,2018-10-25,BICOL,EUROXIME 250mg/5ml,24,425,10200,3060,7140,139.45,3346.7999999999997,3793.2000000000003,
17296,2018-10-07,BICOL,INTRAPLEM 100mg/5ml,12,95,1140,0,1140,30.76,369.12,770.88,
17296,2018-10-07,BICOL,INTRAPLEM 500mg,1,1200,1200,0,1200,280,280,920,
17296,2018-10-07,BICOL,ZETIFEN 500MG,2,300,600,0,600,104.16,208.32,391.68,
17297,2018-10-27,BICOL,CENDALEX 500mg,3,1250,3750,1125,2625,211.65,634.95,1990.05,
17298,2018-10-27,BICOL,ZAFEX 250mg/5ml,6,450,2700,0,2700,,,2700,
17299,2018-10-29,BICOL,ANEROCIN 300mg,1,3990,3990,1197,2793,890,890,1903,
17300,2018-10-29,BICOL,INTRAPLEM 500mg,2,1200,2400,720,1680,280,560,1120,
17302,2018-08-11,Admin,MAXXIVIT PLUS,7,857.142857142,5999.999999994,0,5999.999999994,440,3080,2919.999999994,
17302,2018-08-11,Admin,XYNETIN 1500mg/200iu,7,678.571428571,4749.999999997,0,4749.999999997,310,2170,2579.9999999969996,
17302,2018-08-11,Admin,Isoprine 10mg,7,671.428571428,4699.999999996,0,4699.999999996,215,1505,3194.999999996,
17302,2018-08-11,Admin,VONWELT TRANEXAMIC ACID,2,2100,4200,0,4200,320,640,3560,
17302,2018-08-11,Admin,FOCID 5mg,7,464.285714285,3249.999999995,0,3249.999999995,,,3249.999999995,
17303,2018-08-11,Admin,NITROFURANTOIN 100mg CAP,2,1000,2000,600,1400,190,380,1020,
17303,2018-08-11,Admin,Philclox 500mg,2,1500,3000,900,2100,187.5,375,1725,
17303,2018-08-11,Admin,ZAFEX 500mg,2,3000,6000,1800,4200,1000,2000,2200,
17303,2018-08-11,Admin,ERGON 125mcg,2,2000,4000,1200,2800,90.66600000000001,181.33200000000002,2618.668,
17304,2018-08-11,Admin,SAPHLECOX 200mg,3,327,981,0,981,168,504,477,
17304,2018-08-11,Admin,ZETIFEN 125mg/5ml SYR,15,48.25,723.75,0,723.75,32.9,493.5,230.25,
17304,2018-08-11,Admin,ORNEXIN 325mg/10mg/5mg,10,64.5,645,0,645,53.05,530.5,114.5,
17304,2018-08-11,Admin,CALIBRAL 500mg,1,352.5,352.5,0,352.5,,,352.5,
17304,2018-08-11,Admin,STEEROMETZ 5mg,2,156.75,313.5,0,313.5,104.5,209,104.5,
17304,2018-08-11,Admin,CETIRIX,1,109.5,109.5,0,109.5,,,109.5,
17304,2018-08-11,Admin,HYPANTO-40,1,165,165,0,165,,,165,
17304,2018-08-11,Admin,JAGA 300MG/100MG/100MCG,1,795,795,0,795,530,530,265,
17304,2018-08-11,Admin,PARASAPH 500mg,3,54,162,0,162,39,117,45,
17304,2018-08-11,Admin,AMETRIS 500mg,1,255,255,0,255,,,255,
