MEDSHIELD PHARMA CORP,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,
AS OF DECEMBER 2020,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Area,DR Number,Date Delivered,Product,Qty,CP,Total CP,Disc,Net CP,TP/UNIT,TOTAL TP,Net Income
Quezon,22400,2020-11-07,CINNABLOC 75MG,5,160,800,0,800,40,200,600
Quezon,22398,2020-10-30,XYNETRIX CHEWABLE TABLET,2,1200,2400,720,1680,410.42,820.83,859.17
Quezon,22398,2020-10-30,MULTI GROW OB PLUS,2,1450,2900,870,2030,487.5,975,1055
Quezon,22390,2020-10-26,TRIVASC 35MG MR,10,1350,13500,4725,8775,490,4900,3875
Quezon,22396,2020-10-26,PARADOX TAB,10,750,7500,2250,5250,230,2300,2950
Quezon,22396,2020-10-26,JAGA 300MG/100MG/100MCG,6,1540,9240,2772,6468,530,3180,3288
Quezon,22395,2020-10-26,CINNABLOC 25MG,5,500,2500,750,1750,133,665,1085
Quezon,22395,2020-10-26,MONILIASOL 125MG/5ML,12,125,1500,450,1050,36.76,441.15,608.85
Quezon,22394,2020-10-26,LACTAMOX 500MG/125MG TAB,1,3815,3815,1144.5,2670.5,1173.5,1173.5,1497
Quezon,22393,2020-10-26,DOLO JAGA 500MG/50MG/100MG/100MCG,1,2000,2000,600,1400,615,615,785
Quezon,22391,2020-10-26,AGLOTAC 25MG/ML (50MG/2ML),10,600,6000,0,6000,58.07,580.67,5419.33
Quezon,22391,2020-10-26,EPIX BY 10'S,20,780,15600,0,15600,211.7,4234,11366
Quezon,22384,2020-10-23,JAGA 300MG/100MG/100MCG,1,1540,1540,462,1078,530,530,548
Quezon,22384,2020-10-23,MULTI GROW OB PLUS,1,1450,1450,435,1015,487.5,487.5,527.5
Quezon,22384,2020-10-23,CEPROTRON 500MG,1,1750,1750,525,1225,533.33,533.33,691.67
Quezon,22385,2020-10-23,CEFUSAPH,5,624,3120,0,3120,156.92,784.58,2335.42
Quezon,22382,2020-10-23,EVEROSE 1000MG CAP,20,400,8000,0,8000,381,7620,380
Quezon,22388,2020-10-23,MAXXIVIT PLUS,10,1400,14000,0,14000,517.33,5173.33,8826.67
Quezon,22389,2020-10-23,CINNABLOC 75MG,20,160,3200,0,3200,40,800,2400
Quezon,22383,2020-10-23,TRIVASC 35MG MR,10,1350,13500,4725,8775,490,4900,3875
Quezon,22386,2020-10-23,EVEROSE 1000MG CAP,20,400,8000,0,8000,381,7620,380
Quezon,22387,2020-10-23,ATOVAS 20MG,13,692.31,9000,0,9000,183.46,2385,6615
Quezon,22387,2020-10-23,GLOVEDOL 6.25MG,13,458.77,5964,0,5964,83.5,1085.5,4878.5
Quezon,22377,2020-10-12,TRIVASC 35MG MR,10,1350,13500,4725,8775,490,4900,3875
Quezon,22378,2020-10-12,JAGA 300MG/100MG/100MCG,1,1078,1078,0,1078,530,530,548
Quezon,22379,2020-10-12,MONILIASOL 500MG,2,780,1560,0,1560,240,480,1080
Quezon,22379,2020-10-12,DOLO JAGA 500MG/50MG/100MG/100MCG,2,2000,4000,0,4000,615,1230,2770
Quezon,22380,2020-10-12,XYNETRIX CHEWABLE TABLET,3,1200,3600,0,3600,410.42,1231.25,2368.75
Quezon,22381,2020-10-12,FERGLOBIN 250MG,2,725,1450,435,1015,257.5,515,500
Quezon,22381,2020-10-12,JAGA 300MG/100MG/100MCG,1,1540,1540,462,1078,530,530,548
Quezon,22374,2020-10-05,PHYTOMEN 10MG/ML,40,780,31200,0,31200,183,7320,23880
Quezon,22375,2020-10-05,TRIVASC 35MG MR,13,1246.15,16200,0,16200,490,6370,9830
Quezon,22376,2020-10-05,FERGLOBIN 250MG,3,725,2175,652.5,1522.5,257.5,772.5,750
Quezon,22373,2020-10-02,LACTAMOX 500MG/125MG TAB,2,3815,7630,2289,5341,1173.5,2347,2994
Quezon,22372,2020-10-02,TRIVASC 35MG MR,10,1350,13500,4725,8775,490,4900,3875
Quezon,22371,2020-10-02,TRIVASC 35MG MR,10,1350,13500,4725,8775,490,4900,3875
Quezon,22370,2020-10-02,BENERVA FORTE,10,1200,12000,0,12000,525,5250,6750
Quezon,22370,2020-10-02,JAGA 300MG/100MG/100MCG,6,1078,6468,0,6468,530,3180,3288
Quezon,22358,2020-09-28,EVEROSE 1000MG CAP,3,400,1200,0,1200,381,1143,57
Quezon,22359,2020-09-28,EVEROSE 1000MG CAP,13,400,5200,0,5200,381,4953,247
Quezon,22356,2020-09-21,EPIX BY 10'S,40,780,31200,0,31200,211.7,8468,22732
Quezon,22356,2020-09-21,ATREX 1MG/ML,10,580,5800,0,5800,103.75,1037.5,4762.5
Quezon,22357,2020-09-21,FERGLOBIN 250MG,2,715,1430,429,1001,257.5,515,486
Quezon,22357,2020-09-21,MONILIASOL 500MG,1,780,780,234,546,240,240,306
Quezon,22360,2020-09-21,FOLACID 5MG,5,615,3075,922.5,2152.5,196.88,984.4,1168.1
Quezon,22361,2020-09-21,MAXXIVIT PLUS,10,1400,14000,0,14000,517.33,5173.33,8826.67
Quezon,22362,2020-09-21,EVEROSE 1000MG CAP,10,400,4000,0,4000,381,3810,190
Quezon,22363,2020-09-21,EVEROSE 1000MG CAP,19,400,7600,0,7600,381,7239,361
Quezon,22364,2020-09-21,MULTI GROW OB PLUS,1,1450,1450,435,1015,487.5,487.5,527.5
Quezon,22364,2020-09-21,EVEROSE 1000MG CAP,1,400,400,0,400,381,381,19
Quezon,22351,2020-09-18,ATREX 1MG/ML,1,580,580,0,580,103.75,103.75,476.25
Quezon,22351,2020-09-18,EPIX BY 10'S,3,780,2340,0,2340,211.7,635.1,1704.9
Quezon,22352,2020-09-18,ATOVAS 20MG,13,692.31,9000,0,9000,183.46,2385,6615
Quezon,22353,2020-09-18,FOLACID 5MG,3,615,1845,553.5,1291.5,196.88,590.64,700.86
Quezon,22354,2020-09-18,FERGLOBIN 250MG,3,725,2175,652.5,1522.5,257.5,772.5,750
Quezon,22146,2020-09-14,HYCLENS WOUND SPRAY 60ML.,26,249.23,6480,0,6480,137.15,3565.95,2914.05
Quezon,22147,2020-09-14,ATOVAS 20MG,13,692.31,9000,0,9000,183.46,2385,6615
Quezon,22148,2020-09-14,CINNABLOC 25MG,5,550,2750,825,1925,133,665,1260
Quezon,22149,2020-09-14,DOLO JAGA 500MG/50MG/100MG/100MCG,2,2000,4000,1200,2800,615,1230,1570
Quezon,22149,2020-09-14,XYNETRIX CHEWABLE TABLET,2,1200,2400,360,2040,410.42,820.83,1219.17
Quezon,22145,2020-09-11,LACTAMOX 500MG/125MG TAB,2,3815,7630,2289,5341,1173.5,2347,2994
Quezon,22139,2020-09-07,MAXXIVIT PLUS,10,1400,14000,0,14000,517.33,5173.33,8826.67
Quezon,22140,2020-09-07,BENERVA FORTE,10,1200,12000,0,12000,525,5250,6750
Quezon,22141,2020-09-07,JAGA 300MG/100MG/100MCG,2,1540,3080,924,2156,530,1060,1096
Quezon,22141,2020-09-07,FERGLOBIN 250MG,2,725,1450,435,1015,257.5,515,500
Quezon,22143,2020-09-07,HYCLENS WOUND SPRAY 60ML.,12,270,3240,0,3240,137.15,1645.82,1594.18
Quezon,22144,2020-09-07,TRIVASC 35MG MR,3,1600,4800,0,4800,490,1470,3330
Quezon,22144,2020-09-07,DOLO JAGA 500MG/50MG/100MG/100MCG,5,2000,10000,0,10000,615,3075,6925
Quezon,22144,2020-09-07,CINNABLOC 75MG,2,160,320,0,320,40,80,240
Quezon,22144,2020-09-07,FERGLOBIN 250MG,3,725,2175,0,2175,257.5,772.5,1402.5
Quezon,22144,2020-09-07,MONILIASOL 500MG,3,780,2340,0,2340,240,720,1620
Quezon,22144,2020-09-07,SOLVAPRINE 10MG,10,1100,11000,0,11000,146.8,1468,9532
Quezon,22144,2020-09-07,DOPAMET 250MG TAB,3,700,2100,0,2100,196.63,589.88,1510.12
Quezon,22144,2020-09-07,BUFEN 200MG/ML,24,113.75,2730,0,2730,35,840,1890
Quezon,22138,2020-09-01,SYNERMED 200MG/40MG/5ML,12,52.5,630,0,630,32.4,388.8,241.2
Quezon,22137,2020-09-01,JAGA 300MG/100MG/100MCG,6,1078,6468,0,6468,530,3180,3288
Quezon,22136,2020-09-01,TRIVASC 35MG MR,10,1350,13500,4725,8775,490,4900,3875
Quezon,22121,2020-08-24,MAXXIVIT PLUS,10,1400,14000,0,14000,517.33,5173.33,8826.67
Quezon,22122,2020-08-24,BROADMETZ 500MG,10,1078,10780,0,10780,319,3190,7590
Quezon,22123,2020-08-24,TRIVASC 35MG MR,3,1350,4050,202.5,3847.5,490,1470,2377.5
Quezon,22133,2020-08-24,ERGON 125MCG,2,1000,2000,0,2000,138.04,276.08,1723.92
Quezon,22134,2020-08-24,XYNETRIX CHEWABLE TABLET,1,1200,1200,197,1003,410.42,410.42,592.5799999999999
Quezon,22134,2020-08-24,SOLVAPRINE 10MG,2,660,1320,197,1123,146.8,293.6,829.4
Quezon,22134,2020-08-24,METMIC 500MG,1,770,770,197,573,227.5,227.5,345.5
Quezon,22118,2020-08-14,AGLOTAC 25MG/ML (50MG/2ML),10,600,6000,0,6000,58.07,580.67,5419.33
Quezon,22119,2020-08-14,DOLO JAGA 500MG/50MG/100MG/100MCG,6,1078,6468,0,6468,615,3690,2778
Quezon,22120,2020-08-14,FERGLOBIN 250MG,1,725,725,217.5,507.5,257.5,257.5,250
Quezon,PULL2148,2020-08-06,BERCEF 250MG/5ML SUS,-3,480,-1440,0,-1440,148,-444,-996
Quezon,PULL2148,2020-08-06,BERCEF 50MG/ML DROPS,-6,175,-1050,0,-1050,42,-252,-798
Quezon,22112,2020-08-03,FOLACID 5MG,1,615,615,0,615,196.88,196.88,418.12
Quezon,22113,2020-08-03,MULTI GROW OB PLUS,9,1475,13275,0,13275,487.5,4387.5,8887.5
Quezon,22114,2020-08-03,MULTI GROW OB PLUS,9,1450,13050,0,13050,487.5,4387.5,8662.5
Quezon,22115,2020-08-03,DOLO JAGA 500MG/50MG/100MG/100MCG,3,2000,6000,1800,4200,615,1845,2355
Quezon,22116,2020-08-03,PARADOX TAB,6,750,4500,0,4500,230,1380,3120
Quezon,22117,2020-08-03,DOLO JAGA 500MG/50MG/100MG/100MCG,2,2000,4000,1200,2800,615,1230,1570
Quezon,22107,2020-08-03,LACTAMOX 500MG/125MG TAB,2,3815,7630,2289,5341,1173.5,2347,2994
Quezon,22108,2020-08-03,SOLVAPRINE 10MG,2,660,1320,0,1320,146.8,293.6,1026.4
Quezon,22111,2020-08-03,CLAVIC 500MG/125MG,13,2934.62,38150,0,38150,1189.86,15468.18,22681.82
Quezon,22112,2020-08-03,MULTI GROW OB PLUS,3,1475,4425,0,4425,487.5,1462.5,2962.5
Quezon,22112,2020-08-03,CINNABLOC 75MG,10,160,1600,0,1600,40,400,1200
Quezon,22103,2020-07-25,JAGA 300MG/100MG/100MCG,1,1078,1078,0,1078,530,530,548
Quezon,22103,2020-07-25,BENERVA FORTE,1,1078,1078,0,1078,525,525,553
Quezon,22104,2020-07-25,DOLO JAGA 500MG/50MG/100MG/100MCG,2,2000,4000,1200,2800,615,1230,1570
Quezon,22104,2020-07-25,JAGA 300MG/100MG/100MCG,1,1540,1540,462,1078,530,530,548
Quezon,22105,2020-07-25,XYNETRIX CHEWABLE TABLET,5,1200,6000,0,6000,410.42,2052.08,3947.92
Quezon,22105,2020-07-25,FOLACID 5MG,5,615,3075,0,3075,196.88,984.4,2090.6
Quezon,22106,2020-07-25,CINNABLOC 75MG,5,160,800,0,800,40,200,600
Quezon,22106,2020-07-25,ANEROCIN 300MG,1,3800,3800,0,3800,919.67,919.67,2880.33
Quezon,21845,2020-07-18,XYNETRIX CHEWABLE TABLET,10,1200,12000,0,12000,410.42,4104.17,7895.83
Quezon,21841,2020-07-18,ANEROCIN 300MG,2,3800,7600,2280,5320,919.67,1839.33,3480.67
Quezon,21842,2020-07-18,BENERVA PLUS TAB,10,1200,12000,0,12000,550,5500,6500
Quezon,21846,2020-07-18,JAGA 300MG/100MG/100MCG,6,1078,6468,0,6468,530,3180,3288
Quezon,21843,2020-07-18,MULTI GROW 120ML,24,240,5760,1728,4032,83.33,2000,2032
Quezon,21843,2020-07-18,MULTI GROW 30ML DROPS,24,180,4320,1296,3024,63,1512,1512
Quezon,21843,2020-07-18,AMOLTEX 2MG TAB,20,70,1400,420,980,85,1700,-720
Quezon,21837,2020-07-11,JAGA 300MG/100MG/100MCG,6,1540,9240,2772,6468,530,3180,3288
Quezon,21838,2020-07-11,HYCLENS WOUND SPRAY 60ML.,24,269.79,6474.96,0,6474.96,137.15,3291.65,3183.31
Quezon,21839,2020-07-11,MULTI GROW OB PLUS,3,1450,4350,0,4350,487.5,1462.5,2887.5
Quezon,21839,2020-07-11,FOLACID 5MG,1,675,675,0,675,196.88,196.88,478.12
Quezon,21839,2020-07-11,XYNETRIX CHEWABLE TABLET,2,1200,2400,0,2400,410.42,820.83,1579.17
Quezon,21836,2020-07-11,VOXOLL 15MG/5ML SYR,12,75,900,270,630,23,276,354
Quezon,21836,2020-07-11,VOXOLL 30MG TAB,1,650,650,195,455,167,167,288
Quezon,21830,2020-06-30,MULTI GROW OB PLUS,10,1450,14500,0,14500,487.5,4875,9625
Quezon,21830,2020-06-30,XYNETRIX CHEWABLE TABLET,5,1200,6000,0,6000,410.42,2052.08,3947.92
Quezon,21830,2020-06-30,JAGA 300MG/100MG/100MCG,2,1540,3080,0,3080,530,1060,2020
Quezon,21830,2020-06-30,FERGLOBIN 250MG,5,725,3625,0,3625,257.5,1287.5,2337.5
Quezon,21830,2020-06-30,MONILIASOL 500MG,5,780,3900,0,3900,240,1200,2700
Quezon,21830,2020-06-30,DOPAMET 250MG TAB,5,700,3500,0,3500,196.63,983.13,2516.87
Quezon,21830,2020-06-30,VOXOLL 30MG TAB,5,650,3250,0,3250,167,835,2415
Quezon,21830,2020-06-30,BUFEN 200MG/ML,36,113,4068,0,4068,35,1260,2808
Quezon,21830,2020-06-30,VOXOLL 15MG/5ML SYR,36,75,2700,0,2700,23,828,1872
Quezon,21828,2020-06-30,PHYTOMEN 10MG/ML,30,780,23400,0,23400,183,5490,17910
Quezon,21828,2020-06-30,ERGON 125MCG,2,1000,2000,0,2000,138.04,276.08,1723.92
Quezon,21831,2020-06-30,BROADMETZ 500MG,5,1070,5350,0,5350,319,1595,3755
Quezon,21833,2020-06-30,FOLACID 5MG,1,615,615,184.5,430.5,196.88,196.88,233.62
Quezon,21834,2020-06-30,MULTI GROW OB PLUS,3,1450,4350,1305,3045,487.5,1462.5,1582.5
Quezon,21835,2020-06-30,CYFROX 500MG,1,875,875,175,700,205.33,205.33,494.66999999999996
Quezon,21825,2020-06-20,AGLOTAC 25MG/ML (50MG/2ML),10,800,8000,0,8000,58.07,580.67,7419.33
Quezon,21826,2020-06-20,FOLACID 5MG,2,650,1300,390,910,196.88,393.76,516.24
Quezon,21827,2020-06-20,FERGLOBIN 250MG,16,725,11600,0,11600,257.5,4120,7480
Quezon,21824,2020-06-20,XYNETRIX CHEWABLE TABLET,2,1200,2400,720,1680,410.42,820.83,859.17
Quezon,21824,2020-06-20,JAGA 300MG/100MG/100MCG,2,1540,3080,924,2156,530,1060,1096
Quezon,21824,2020-06-20,DOLO JAGA 500MG/50MG/100MG/100MCG,1,2000,2000,600,1400,615,615,785
Quezon,21824,2020-06-20,ANEROCIN 300MG,1,3800,3800,1140,2660,919.67,919.67,1740.33
Quezon,21824,2020-06-20,MONILIASOL 500MG,1,780,780,234,546,240,240,306
Quezon,21811,2020-06-20,CENDALEX 100MG/ML DROPS,6,115,690,0,690,23.25,139.5,550.5
Quezon,21811,2020-06-20,CENDALEX 250MG/5ML SUS,6,215,1290,0,1290,59.57,357.4,932.6
Quezon,21811,2020-06-20,ZELEX 200MG,1,2800,2800,0,2800,750,750,2050
Quezon,21811,2020-06-20,CEEPRAZOL 20MG,1,1800,1800,0,1800,590,590,1210
Quezon,21811,2020-06-20,BENERVA FORTE,1,1540,1540,0,1540,525,525,1015
Quezon,21811,2020-06-20,LACTAMOX 125MG/31.25MG/5ML,6,245,1470,0,1470,93.63,561.8,908.2
Quezon,21811,2020-06-20,CENDALEX 500MG CAP,2,980,1960,0,1960,211.65,423.3,1536.7
Quezon,21811,2020-06-20,VOXOLL 15MG/5ML SYR,12,75,900,0,900,23,276,624
Quezon,21811,2020-06-20,SYNERMED 200MG/40MG/5ML,12,105,1260,0,1260,32.4,388.8,871.2
Quezon,21811,2020-06-20,MULTI GROW 30ML DROPS,10,180,1800,0,1800,63,630,1170
Quezon,21812,2020-06-20,MAXXIVIT PLUS,10,1400,14000,0,14000,517.33,5173.33,8826.67
Quezon,21818,2020-06-20,MAXXIVIT PLUS,10,1400,14000,0,14000,517.33,5173.33,8826.67
Quezon,21819,2020-06-20,BENERVA PLUS TAB,10,2000,20000,0,20000,550,5500,14500
Quezon,21819,2020-06-20,XYNETRIX CHEWABLE TABLET,10,1200,12000,0,12000,410.42,4104.17,7895.83
Quezon,21819,2020-06-20,FERGLOBIN 250MG,10,725,7250,0,7250,257.5,2575,4675
Quezon,21822,2020-06-20,CINNABLOC 75MG,13,160,2080,0,2080,40,520,1560
Quezon,21822,2020-06-20,TOSYLAM 750MG TAB,1,4125,4125,0,4125,1265,1265,2860
Quezon,21822,2020-06-20,DOLO JAGA 500MG/50MG/100MG/100MCG,1,2000,2000,0,2000,615,615,1385
Quezon,21823,2020-06-20,MAXXIVIT PLUS,20,1400,28000,0,28000,517.33,10346.67,17653.33
Quezon,21944,2020-06-20,PHYTOMEN 10MG/ML,30,780,23400,0,23400,183,5490,17910
Quezon,21944,2020-06-20,EPIX BY 10'S,20,675,13500,0,13500,211.7,4234,9266
Quezon,21923,2020-06-20,PHYTOMEN 10MG/ML,30,780,23400,0,23400,183,5490,17910
Quezon,21923,2020-06-20,ERGON 125MCG,2,1000,2000,0,2000,138.04,276.08,1723.92
Quezon,21923,2020-06-20,EPIX BY 10'S,20,675,13500,0,13500,211.7,4234,9266
Quezon,21921,2020-06-20,EXEL 500MG CAP,6,550,3300,0,3300,233.97,1403.83,1896.17
Quezon,21921,2020-06-20,DOPAMET 250MG TAB,6,1000,6000,0,6000,196.63,1179.75,4820.25
Quezon,21867,2020-06-06,TRIVASC 35MG MR,5,1350,6750,0,6750,490,2450,4300
Quezon,21858,2020-04-30,AGLOTAC 25MG/ML (50MG/2ML),10,600,6000,0,6000,58.07,580.67,5419.33
Quezon,MS00519,2020-04-25,TRIVASC 35MG MR,10,1350,13500,0,13500,490,4900,8600
Quezon,21864,2020-04-25,EPIX BY 10'S,20,675,13500,0,13500,211.7,4234,9266
Quezon,21864,2020-04-25,PHYTOMEN 10MG/ML,10,780,7800,0,7800,183,1830,5970
Quezon,21862,2020-04-25,MAXXIVIT PLUS,20,1400,28000,0,28000,517.33,10346.67,17653.33
Quezon,21914,2020-04-25,TRIVASC 35MG MR,20,1350,27000,0,27000,490,9800,17200
Quezon,MS00520,2020-04-25,XYNETRIX CHEWABLE TABLET,10,1200,12000,0,12000,410.42,4104.17,7895.83
Quezon,MS00520,2020-04-25,FERGLOBIN 250MG,10,650,6500,0,6500,257.5,2575,3925
Quezon,21808,2020-03-14,JAGA 300MG/100MG/100MCG,14,1100,15400,0,15400,530,7420,7980
Quezon,21810,2020-03-14,TOSYLAM 750MG TAB,2,4115,8230,0,8230,1265,2530,5700
Quezon,21810,2020-03-14,CLAVIC 500MG/125MG,2,3250,6500,0,6500,1189.86,2379.72,4120.280000000001
Quezon,21810,2020-03-14,FERGLOBIN 250MG,2,650,1300,0,1300,257.5,515,785
Quezon,21809,2020-03-14,SOLVAPRINE 10MG,10,1000,10000,0,10000,146.8,1468,8532
Quezon,21546,2020-03-14,EPIX BY 10'S,20,675,13500,0,13500,211.7,4234,9266
Quezon,21546,2020-03-14,PHYTOMEN 10MG/ML,30,780,23400,0,23400,183,5490,17910
Quezon,21546,2020-03-14,ATREX 1MG/ML,10,580,5800,0,5800,103.75,1037.5,4762.5
Quezon,21801,2020-03-14,TRIVASC 35MG MR,10,1350,13500,4725,8775,490,4900,3875
Quezon,21806,2020-03-14,TRIVASC 35MG MR,10,1350,13500,4725,8775,490,4900,3875
Quezon,21805,2020-03-14,BERCEF 250MG/5ML SUS,36,480,17280,0,17280,148,5328,11952
Quezon,21802,2020-03-14,HYCLENS WOUND SPRAY 60ML.,10,270,2700,0,2700,137.15,1371.52,1328.48
Quezon,21807,2020-03-14,VOXOLL 15MG/5ML SYR,12,75,900,270,630,23,276,354
Quezon,21494,2020-03-07,ATOVAS 20MG,24,750,18000,1928.57,16071.43,183.46,4403.07,11668.36
Quezon,21493,2020-03-07,ENERGEL SOFTGEL,10,1815,18150,0,18150,565.13,5651.3,12498.7
Quezon,21492,2020-03-07,TRIVASC 35MG MR,5,1350,6750,2362.5,4387.5,490,2450,1937.5
Quezon,21491,2020-03-07,CINNABLOC 75MG,10,160,1600,0,1600,40,400,1200
Quezon,21491,2020-03-07,CENDALEX 100MG/ML DROPS,6,115,690,0,690,23.25,139.5,550.5
Quezon,21487,2020-02-29,CEFUSAPH,10,528,5280,1584,3696,156.92,1569.17,2126.83
Quezon,21477,2020-02-29,FOLACID 5MG,3,650,1950,0,1950,196.88,590.64,1359.3600000000001
Quezon,21477,2020-02-29,SOLVAPRINE 10MG,3,1000,3000,0,3000,146.8,440.4,2559.6
Quezon,21477,2020-02-29,METMIC 500MG,3,760,2280,0,2280,227.5,682.5,1597.5
Quezon,21477,2020-02-29,ANEROCIN 300MG,3,3800,11400,0,11400,919.67,2759,8641
Quezon,21477,2020-02-29,BENERVA FORTE,3,1540,4620,0,4620,525,1575,3045
Quezon,21477,2020-02-29,MULTI GROW OB PLUS,5,1450,7250,0,7250,487.5,2437.5,4812.5
Quezon,21477,2020-02-29,CEEPRAZOL 20MG,0.63,1800,1140,0,1140,590,373.67,766.3299999999999
Quezon,21476,2020-02-29,MULTI GROW 120ML,20,240,4800,0,4800,83.33,1666.67,3133.33
Quezon,21474,2020-02-29,TRIVASC 35MG MR,5,1350,6750,2362.5,4387.5,490,2450,1937.5
Quezon,21473,2020-02-29,TRIVASC 35MG MR,10,1350,13500,4725,8775,490,4900,3875
Quezon,21479,2020-02-29,CLAVIC 500MG/125MG,3,3815,11445,0,11445,1189.86,3569.58,7875.42
Quezon,21479,2020-02-29,DOLO JAGA 500MG/50MG/100MG/100MCG,2,2000,4000,0,4000,615,1230,2770
Quezon,21488,2020-02-29,SOLVASC 5MG,5,1150,5750,0,5750,383.95,1919.73,3830.27
Quezon,21488,2020-02-29,GLOVEDOL 6.25MG,9,586,5274,0,5274,83.5,751.5,4522.5
Quezon,21489,2020-02-29,ATREX 1MG/ML,10,580,5800,0,5800,103.75,1037.5,4762.5
Quezon,21486,2020-02-29,SYNERMED 200MG/40MG/5ML,12,105,1260,0,1260,32.4,388.8,871.2
Quezon,21486,2020-02-29,PARADOX TAB,10,750,7500,0,7500,230,2300,5200
Quezon,21486,2020-02-29,CLAVIC 500MG/125MG,2,3815,7630,0,7630,1189.86,2379.72,5250.280000000001
Quezon,21485,2020-02-29,CLAVIC 500MG/125MG,4,2861.25,11445,0,11445,1189.86,4759.44,6685.56
Quezon,21484,2020-02-29,SURITRAM,5,910,4550,0,4550,135,675,3875
Quezon,21483,2020-02-29,MULTILEM 100MG-DROPS,20,180,3600,0,3600,15,300,3300
Quezon,21483,2020-02-29,GIAN ZINC 30ML DROPS,20,155,3100,0,3100,61.67,1233.33,1866.67
Quezon,21482,2020-02-29,BERCEF 250MG/5ML SUS,20,480,9600,2880,6720,148,2960,3760
Quezon,21480,2020-02-29,JAGA 300MG/100MG/100MCG,2,1540,3080,924,2156,530,1060,1096
Quezon,21480,2020-02-29,MULTI GROW OB PLUS,2,1450,2900,870,2030,487.5,975,1055
Quezon,21454,2020-02-15,MULTI GROW 30ML DROPS,24,180,4320,0,4320,63,1512,2808
Quezon,21454,2020-02-15,BUFEN 200MG/ML,12,99,1188,0,1188,35,420,768
Quezon,21454,2020-02-15,VOXOLL 15MG/5ML SYR,24,75,1800,0,1800,23,552,1248
Quezon,21454,2020-02-15,TRIVASC 35MG MR,3,1350,4050,0,4050,490,1470,2580
Quezon,21454,2020-02-15,DOPAMET 250MG TAB,5,700,3500,0,3500,196.63,983.13,2516.87
Quezon,21454,2020-02-15,MULTI GROW OB PLUS,3,1450,4350,0,4350,487.5,1462.5,2887.5
Quezon,21454,2020-02-15,SOLZINC 29.27MG DROPS,12,85,1020,0,1020,26,312,708
Quezon,21454,2020-02-15,HISTAMED 10MG,1,1800,1800,0,1800,680,680,1120
Quezon,21475,2020-02-15,MAXXIVIT PLUS,10,1400,14000,0,14000,517.33,5173.33,8826.67
Quezon,21462,2020-02-15,AMOLTEX 2MG/5ML SYR,24,70,1680,0,1680,20.56,493.5,1186.5
Quezon,21461,2020-02-15,SUSTACHLOR 500MG,3,1000,3000,900,2100,447.5,1342.5,757.5
Quezon,21461,2020-02-15,VOXOLL 30MG TAB,1,650,650,195,455,167,167,288
Quezon,21461,2020-02-15,VOXOLL 15MG/5ML SYR,12,75,900,270,630,23,276,354
Quezon,21455,2020-02-15,HISTARIL 2MG/100MG CAP,6,800,4800,0,4800,225,1350,3450
Quezon,21457,2020-02-15,VOXOLL 30MG TAB,3,650,1950,0,1950,167,501,1449
Quezon,21457,2020-02-15,TOSYLAM 750MG TAB,3,4115,12345,0,12345,1265,3795,8550
Quezon,21457,2020-02-15,AMOLTEX 2MG/5ML SYR,24,70,1680,0,1680,20.56,493.5,1186.5
Quezon,21456,2020-02-15,CENDALEX 100MG/ML DROPS,36,115,4140,0,4140,23.25,837,3303
Quezon,21453,2020-02-15,GIAN ZINC 120ML SYR,12,180,2160,0,2160,80.83,970,1190
Quezon,21453,2020-02-15,SUSTACHLOR 125MG/5ML,12,150,1800,0,1800,46.79,561.48,1238.52
Quezon,21453,2020-02-15,BERCEF 250MG/5ML SUS,12,480,5760,0,5760,148,1776,3984
Quezon,21472,2020-02-15,TRIVASC 35MG MR,10,1350,13500,4725,8775,490,4900,3875
Quezon,21458,2020-02-15,MULTI GROW 30ML DROPS,6,180,1080,0,1080,63,378,702
Quezon,21458,2020-02-15,NERVAPLEX 500MG,1,1650,1650,0,1650,615,615,1035
Quezon,21458,2020-02-15,LACTAMOX 500MG/125MG TAB,1,3815,3815,0,3815,1173.5,1173.5,2641.5
Quezon,21460,2020-02-15,INTRAPLEM 500MG,1,980,980,0,980,280,280,700
Quezon,21460,2020-02-15,BENERVA FORTE,1,1540,1540,0,1540,525,525,1015
Quezon,21459,2020-02-15,CEEPRAZOL 20MG,2,1800,3600,0,3600,590,1180,2420
Quezon,21459,2020-02-15,VOXOLL 15MG/5ML SYR,12,75,900,0,900,23,276,624
Quezon,21459,2020-02-15,SYNERMED 200MG/40MG/5ML,12,105,1260,0,1260,32.4,388.8,871.2
Quezon,21459,2020-02-15,HISTARIL 1MG/50MG/5ML SYR,6,88,528,0,528,24.47,146.82,381.18
Quezon,21459,2020-02-15,CENDALEX 250MG/5ML SUS,10,215,2150,0,2150,59.57,595.67,1554.33
Quezon,21459,2020-02-15,INTRAPLEM 100MG/5ML,6,100,600,0,600,30.76,184.56,415.44
Quezon,21459,2020-02-15,CENDALEX 500MG CAP,1,1250,1250,0,1250,211.65,211.65,1038.35
Quezon,21459,2020-02-15,BERCEF 50MG/ML DROPS,3,175,525,0,525,42,126,399
Quezon,21459,2020-02-15,LACTAMOX 125MG/31.25MG/5ML,12,245,2940,0,2940,93.63,1123.6,1816.4
Quezon,21459,2020-02-15,LACTAMOX 250MG/62.5MG/5ML,10,420,4200,0,4200,129.7,1297,2903
