period,product,territory,row_count,unique_products,unique_dr_numbers,estimated_rows,quantity,total_trade_price,net_income,net_cost,discount,total_cost
2021-05,DOLO JAGA 500MG/50MG/100MG/100MCG,Batangas,2,1,2,0,10.0,6150.0,11850.0,18000.0,0.0,18000.0
2021-05,DOLO JAGA 500MG/50MG/100MG/100MCG,Camarines Sur,1,1,1,0,5.0,3075.0,5325.0,8400.0,0.0,8400.0
2021-05,DOLO JAGA 500MG/50MG/100MG/100MCG,Marinduque,2,1,2,0,20.0,12300.0,21700.0,34000.0,6000.0,40000.0
2021-05,DOLO JAGA 500MG/50MG/100MG/100MCG,Quezon,1,1,1,0,1.0,615.0,785.0,1400.0,600.0,2000.0
2021-05,DULAX 3.35MG,Camarines Norte,2,1,2,0,30.0,2850.0,4050.0,6900.0,0.0,6900.0
2021-05,EPIX BY 10'S,Quezon,2,1,2,0,50.0,8750.0,30250.0,39000.0,0.0,39000.0
2021-05,EVAPROST 250MCG/ML,Camarines Norte,2,1,2,0,5.0,17875.0,10405.0,28280.0,0.0,28280.0
2021-05,FERGLOBIN 250MG,Quezon,1,1,1,0,5.0,1625.0,2625.0,4250.0,0.0,4250.0
2021-05,FOLACID 5MG,Quezon,5,1,5,0,9.0,1771.92,2102.58,3874.5,1660.5,5535.0
2021-05,GIAN ZINC 120ML SYR,Batangas,1,1,1,0,10.0,850.0,1020.0,1870.0,0.0,1870.0
2021-05,GLOVEDOL 6.25MG,Quezon,2,1,2,0,76.0,2812.0,33966.0,36778.0,0.0,36778.0
2021-05,HYCLENS GARGLE (120ML),Batangas,1,1,1,0,12.0,1056.0,1224.0,2280.0,0.0,2280.0
2021-05,HYCLENS GARGLE (120ML),Quezon,1,1,1,0,6.0,528.0,390.0,918.0,0.0,918.0
2021-05,HYCLENS GARGLE (60ML),Quezon,1,1,1,0,6.0,390.0,858.0,1248.0,0.0,1248.0
2021-05,HYCLENS WOUND SPRAY (60ML),Cavite,1,1,1,0,4.0,458.64,11334.96,11793.6,0.0,11793.6
2021-05,HYCLENS WOUND SPRAY (60ML),Quezon,1,1,1,0,3.0,343.98,385.02,729.0,81.0,810.0
2021-05,IRBIN 150MG,Quezon,3,1,3,0,76.0,15752.52,56287.48,72040.0,0.0,72040.0
2021-05,ISORANE 100% V/V 100ML,Camarines Norte,3,1,3,0,10.0,17000.0,35700.0,52700.0,0.0,52700.0
2021-05,JAGA 300MG/100MG/100MCG,Marinduque,1,1,1,0,5.0,2650.0,5050.0,7700.0,0.0,7700.0
2021-05,JAGA 300MG/100MG/100MCG,Quezon,2,1,2,0,7.0,3710.0,3836.0,7546.0,462.0,8008.0
2021-05,LACTAMOX 125MG/31.25MG/5ML,Camarines Sur,2,1,2,0,24.0,2247.12,2557.88,4805.0,0.0,4805.0
2021-05,LACTAMOX 250MG/62.5MG/5ML,Camarines Sur,1,1,1,0,19.0,2464.3,1810.7,4275.0,0.0,4275.0
2021-05,LACTAMOX 500MG/125MG TAB,Batangas,1,1,1,0,3.0,3143.58,5856.42,9000.0,0.0,9000.0
2021-05,LACTAMOX 500MG/125MG TAB,Quezon,1,1,1,0,1.0,1047.86,1612.14,2660.0,1140.0,3800.0
2021-05,MAXXIVIT PLUS,Quezon,1,1,1,0,5.0,2800.0,4200.0,7000.0,0.0,7000.0
2021-05,MERAZOL 40MG,Cavite,1,1,1,0,5.0,1250.0,7750.0,9000.0,0.0,9000.0
2021-05,MULTI GROW 30ML DROPS,Quezon,2,1,2,0,32.0,2240.0,1904.0,4144.0,1776.0,5920.0
2021-05,PHYTOMEN 10MG/ML,Quezon,1,1,1,0,30.0,4350.0,19050.0,23400.0,0.0,23400.0
2021-05,SOLUNATE 84MG/ML (8.4%),Camarines Norte,1,1,1,0,0.4,1840.0,2960.0,4800.0,0.0,4800.0
2021-05,SOLVAPRINE 10MG,Quezon,1,1,1,0,2.0,293.6,1246.4,1540.0,660.0,2200.0
2021-05,TRIVASC 35MG MR,Quezon,8,1,8,0,97.0,42437.5,58812.45,101249.95,28350.0,129599.95
2021-05,TRIZEF 100MG,Batangas,1,1,1,0,3.0,3818.19,12381.81,16200.0,0.0,16200.0
2021-05,XYNETRIX CHEWABLE TABLET,Quezon,1,1,1,0,2.0,900.0,780.0,1680.0,720.0,2400.0
2021-06,AFENAX 100MG,Batangas,2,1,2,0,12.0,7140.0,8720.0,3960.0,0.0,3960.0
2021-06,AMPI-1,Camarines Norte,1,1,1,0,0.1,12.5,237.5,250.0,0.0,250.0
2021-06,ANEROCIN 300MG,Batangas,1,1,1,0,2.0,1958.0,5642.0,7600.0,0.0,7600.0
2021-06,ANTIZOAL 5MG/ML,Cavite,1,1,1,0,30.0,630.0,2070.0,2700.0,0.0,2700.0
2021-06,BENERVA FORTE CAP,Marinduque,1,1,1,0,20.0,10500.0,11060.0,21560.0,9240.0,30800.0
2021-06,BROADMETZ 500MG CAP,Camarines Sur,2,1,2,0,5.0,1595.0,3755.0,5350.0,0.0,5350.0
2021-06,BUPIRIGHT AMPULE,Camarines Norte,2,1,2,0,28.0,5180.0,7820.0,13000.0,0.0,13000.0
2021-06,CEPROTRON 500MG,Batangas,2,1,2,0,11.0,6050.0,15125.0,21175.0,0.0,21175.0
2021-06,CETHERGO 200MCG,Camarines Norte,1,1,1,0,0.2,250.0,430.0,680.0,0.0,680.0
2021-06,CIXTOR-Z 500MG,Camarines Sur,1,1,1,0,1.0,210.0,525.0,735.0,0.0,735.0
2021-06,CIXTOR-Z 500MG,Quezon,2,1,2,0,2.0,420.0,609.0,1029.0,441.0,1470.0
2021-06,CLOVAS 75MG,Quezon,1,1,1,0,25.0,8625.0,8250.0,16875.0,0.0,16875.0
2021-06,CORBAL 100MG,Cavite,1,1,1,0,5.0,1050.0,3450.0,4500.0,0.0,4500.0
2021-06,DOLO JAGA 500MG/50MG/100MG/100MCG,Batangas,2,1,2,0,7.0,4305.0,8295.0,12600.0,0.0,12600.0
2021-06,DOLO JAGA 500MG/50MG/100MG/100MCG,Camarines Sur,2,1,2,0,13.0,7995.0,8405.0,16400.0,0.0,16400.0
2021-06,DOLO JAGA 500MG/50MG/100MG/100MCG,Quezon,2,1,2,0,6.0,3690.0,8310.0,12000.0,0.0,12000.0
2021-06,EPIX BY 10'S,Quezon,1,1,1,0,20.0,3500.0,12100.0,15600.0,0.0,15600.0
2021-06,ERGON 125MCG,Quezon,1,1,1,0,2.0,266.66,1733.34,2000.0,0.0,2000.0
2021-06,FERGLOBIN 250MG,Quezon,1,1,1,0,5.0,1625.0,2625.0,4250.0,0.0,4250.0
2021-06,FOLACID 5MG,Quezon,2,1,2,0,3.0,590.64,702.86,1293.5,184.5,1478.0
2021-06,GIAN ZINC 120ML SYR,Batangas,1,1,1,0,10.0,850.0,1020.0,1870.0,0.0,1870.0
2021-06,HISTARIL 1MG/50MG/5ML SYR,Batangas,1,1,1,0,12.0,267.6,884.4,1152.0,0.0,1152.0
2021-06,HISTARIL 1MG/50MG/5ML SYR,Camarines Sur,1,1,1,0,24.0,535.2,1576.8,2112.0,0.0,2112.0
2021-06,HYCLENS GARGLE (60ML),Camarines Norte,1,1,1,0,30.0,1950.0,1050.0,3000.0,0.0,3000.0
2021-06,HYCLENS GARGLE (60ML),Cavite,1,1,1,0,12.0,780.0,2178.0,2958.0,522.0,3480.0
2021-06,HYCLENS WOUND SPRAY (60ML),Batangas,1,1,1,0,12.0,1375.92,2056.08,3432.0,0.0,3432.0
2021-06,HYCLENS WOUND SPRAY (60ML),Cavite,1,1,1,0,12.0,1375.92,1582.08,2958.0,522.0,3480.0
2021-06,HYCLENS WOUND SPRAY (60ML),Marinduque,1,1,1,0,1.0,114.66,155.34,270.0,0.0,270.0
2021-06,HYCLENS WOUND SPRAY (60ML),Quezon,1,1,1,0,3.0,343.98,412.02,756.0,84.0,840.0
2021-06,ISORANE 100% V/V 100ML,Camarines Norte,1,1,1,0,2.0,3400.0,4200.0,7600.0,0.0,7600.0
2021-06,JAGA 300MG/100MG/100MCG,Batangas,1,1,1,0,4.0,2120.0,4240.0,6360.0,0.0,6360.0
2021-06,JAGA 300MG/100MG/100MCG,Camarines Sur,1,1,1,0,2.0,1060.0,2140.0,3200.0,0.0,3200.0
2021-06,JAGAPLEX SYR 120ML,Batangas,1,1,1,0,10.0,538.5,1221.5,1760.0,0.0,1760.0
2021-06,LACTAMOX 500MG/125MG TAB,Batangas,4,1,4,0,6.98,7314.06,14349.83,21663.89,0.0,21663.89
2021-06,MAXXIVIT PLUS,Quezon,1,1,1,0,5.0,2800.0,4200.0,7000.0,0.0,7000.0
2021-06,MECLOP 5MG\ML,Cavite,1,1,1,0,50.0,1800.0,75.0,1875.0,0.0,1875.0
2021-06,MULTI GROW 120ML,Quezon,2,1,2,0,42.0,3780.0,1260.0,5040.0,0.0,5040.0
2021-06,MULTI GROW OB PLUS,Quezon,1,1,1,0,1.0,525.0,490.0,1015.0,435.0,1450.0
2021-06,PHYTOMEN 10MG/ML,Quezon,1,1,1,0,30.0,4350.0,19050.0,23400.0,0.0,23400.0
2021-06,SOLVAPRINE 10MG,Quezon,1,1,1,0,3.0,440.4,2859.6,3300.0,0.0,3300.0
2021-06,TRIVASC 35MG MR,Quezon,3,1,3,0,30.0,13125.0,13200.0,26325.0,14175.0,40500.0
2021-06,VOXOLL 15MG/5ML SYR,Quezon,1,1,1,0,3.0,69.0,1881.0,1950.0,0.0,1950.0
2021-07,AFENAX 100MG,Batangas,2,1,2,0,7.0,4165.0,9695.0,13860.0,0.0,13860.0
2021-07,AMINOSOL 25MG/ML,Quezon,1,1,1,0,3.0,396.9,1598.1,1995.0,0.0,1995.0
2021-07,AMPI-1,Camarines Norte,1,1,1,0,2.0,250.0,250.0,500.0,0.0,500.0
2021-07,ANEROCIN 300MG,Batangas,1,1,1,0,2.0,1958.0,4842.0,6800.0,0.0,6800.0
2021-07,ANTIZOAL 5MG/ML,Cavite,1,1,1,0,30.0,630.0,2070.0,2700.0,0.0,2700.0
2021-07,ATOVAS 20MG,Quezon,1,1,1,0,100.0,18000.0,57000.0,75000.0,0.0,75000.0
2021-07,BENERVA FORTE CAP,Quezon,1,1,1,0,0.6,315.0,609.0,924.0,0.0,924.0
2021-07,BERCEF 250MG/5ML SUS,Quezon,1,1,1,0,2.0,269.78,570.22,840.0,0.0,840.0
2021-07,BROADMETZ 500MG CAP,Camarines Norte,2,1,2,0,3.0,957.0,2263.0,3220.0,0.0,3220.0
2021-07,BUPIRIGHT AMPULE,Camarines Norte,5,1,5,0,114.0,21090.0,47374.32,68464.32,0.0,68464.32
2021-07,CARDIZAR 50MG,Cavite,1,1,1,0,2.0,285.72,414.28,700.0,0.0,700.0
2021-07,CEFUSAPH,Laguna,1,1,1,0,30.0,3360.0,5040.0,8400.0,0.0,8400.0
2021-07,CENDALEX 500MG CAP,Batangas,2,1,2,0,5.0,1058.25,3891.75,4950.0,0.0,4950.0
2021-07,CEPROTRON 500MG,Batangas,3,1,3,0,11.0,6050.0,15125.0,21175.0,0.0,21175.0
2021-07,CEPROTRON 500MG,Camarines Sur,1,1,1,0,3.0,1650.0,3600.0,5250.0,0.0,5250.0
2021-07,CINNABLOC 25MG,Batangas,2,1,2,0,6.0,798.0,2502.0,3300.0,0.0,3300.0
2021-07,CINNABLOC 25MG,Camarines Norte,1,1,1,0,1.0,133.0,367.0,500.0,0.0,500.0
2021-07,CINNABLOC 25MG,Quezon,1,1,1,0,5.0,665.0,1260.0,1925.0,825.0,2750.0
2021-07,CINNABLOC 75MG,Batangas,1,1,1,0,10.0,400.0,1360.0,1760.0,0.0,1760.0
2021-07,CORBAL 100MG,Cavite,1,1,1,0,3.0,630.0,2070.0,2700.0,0.0,2700.0
2021-07,DOLO JAGA 500MG/50MG/100MG/100MCG,Batangas,3,1,3,0,13.0,7995.0,15405.0,23400.0,0.0,23400.0
2021-07,DOLO JAGA 500MG/50MG/100MG/100MCG,Camarines Norte,2,1,2,0,2.0,1230.0,1970.0,3200.0,0.0,3200.0
2021-07,DOLO JAGA 500MG/50MG/100MG/100MCG,Camarines Sur,1,1,1,0,3.0,1845.0,3195.0,5040.0,0.0,5040.0
2021-07,DOLO JAGA 500MG/50MG/100MG/100MCG,Quezon,1,1,1,0,1.0,615.0,785.0,1400.0,600.0,2000.0
2021-07,DULAX 3.35MG,Camarines Norte,1,1,1,0,13.0,1235.0,1755.0,2990.0,0.0,2990.0
2021-07,EPIX BY 10'S,Quezon,1,1,1,0,20.0,3500.0,12100.0,15600.0,0.0,15600.0
2021-07,EUROXONE 1G,Camarines Sur,1,1,1,0,10.0,730.0,3270.0,4000.0,0.0,4000.0
2021-07,EVAPROST 250MCG/ML,Camarines Norte,1,1,1,0,3.0,10725.0,5775.0,16500.0,0.0,16500.0
2021-07,FERGLOBIN 250MG,Quezon,1,1,1,0,2.0,650.0,365.0,1015.0,435.0,1450.0
2021-07,FLUIFORT-M 50MG DROPS,Quezon,1,1,1,0,20.0,600.0,772.0,1372.0,588.0,1960.0
2021-07,FOLACID 5MG,Quezon,5,1,5,0,8.0,1575.04,1893.96,3469.0,1486.0,4955.0
2021-07,GYNE-TOCIN 10IU/ML,Cavite,2,1,2,0,20.0,1480.0,14520.0,16000.0,0.0,16000.0
2021-07,HISTARIL 2MG/100MG CAP,Camarines Sur,1,1,1,0,3.0,675.0,1725.0,2400.0,0.0,2400.0
2021-07,HIVENT 1MG/2.5ML,Cavite,1,1,1,0,1.0,287.0,500.5,787.5,0.0,787.5
2021-07,HYCLENS WOUND SPRAY (60ML),Batangas,2,1,2,0,30.0,3439.8,5140.2,8580.0,0.0,8580.0
2021-07,HYCLENS WOUND SPRAY (60ML),Cavite,2,1,2,0,35.0,4013.1,4408.24,8421.34,1000.5,9421.84
2021-07,HYCLENS WOUND SPRAY (60ML),Marinduque,3,1,3,0,46.0,5274.36,7521.64,12796.0,84.0,12880.0
2021-07,HYCLENS WOUND SPRAY (60ML),Quezon,4,1,4,0,42.0,4815.72,6222.74,11038.46,140.0,11178.46
2021-07,IRBIN 150MG,Quezon,1,1,1,0,13.0,2694.51,8585.49,11280.0,0.0,11280.0
2021-07,ISORANE 100% V/V 100ML,Camarines Norte,1,1,1,0,2.0,3400.0,4200.0,7600.0,0.0,7600.0
2021-07,JAGA 300MG/100MG/100MCG,Quezon,1,1,1,0,2.0,1060.0,2020.0,3080.0,0.0,3080.0
2021-07,LACTAMOX 500MG/125MG TAB,Quezon,1,1,1,0,2.0,2095.72,3245.28,5341.0,2289.0,7630.0
2021-07,LOCETIN 5MG,Batangas,2,1,2,0,5.0,1300.0,13100.0,14400.0,0.0,14400.0
2021-07,MAXXIVIT PLUS,Quezon,1,1,1,0,5.0,2800.0,4200.0,7000.0,0.0,7000.0
2021-07,MERAZOL 40MG,Cavite,1,1,1,0,3.0,750.0,4650.0,5400.0,0.0,5400.0
2021-07,METMIC 500MG,Batangas,1,1,1,0,3.0,682.5,1567.5,2250.0,0.0,2250.0
2021-07,METMIC 500MG,Camarines Norte,2,1,2,0,8.0,1820.0,4180.0,6000.0,0.0,6000.0
2021-07,METMIC 500MG,Camarines Sur,1,1,1,0,2.0,455.0,645.0,1100.0,0.0,1100.0
2021-07,MULTI GROW 30ML DROPS,Quezon,2,1,2,0,35.0,2450.0,2082.5,4532.5,1942.5,6475.0
2021-07,PHYTOMEN 10MG/ML,Quezon,1,1,1,0,30.0,4350.0,19050.0,23400.0,0.0,23400.0
2021-07,RANICLAV 625MG,Laguna,1,1,1,0,10.0,1980.0,2500.0,4480.0,0.0,4480.0
2021-07,RESPINAL 500MG,Camarines Norte,2,1,2,0,8.0,3400.0,8600.0,12000.0,0.0,12000.0
2021-07,ROZTIN 20MG,Laguna,1,1,1,0,30.0,6360.0,6240.0,12600.0,0.0,12600.0
2021-07,SOLUNATE 84MG/ML (8.4%),Camarines Norte,1,1,1,0,0.4,1840.0,2960.0,4800.0,0.0,4800.0
2021-07,SOLVAPRINE 10MG,Quezon,1,1,1,0,1.0,146.8,953.2,1100.0,0.0,1100.0
2021-07,SUSTACHLOR 125MG/5ML,Marinduque,1,1,1,0,30.0,1425.0,4275.0,5700.0,0.0,5700.0
2021-07,TERMAGEN 500MG,Batangas,1,1,1,0,3.0,315.0,585.0,900.0,0.0,900.0
2021-07,TOSYLAM 750MG TAB,Marinduque,2,1,2,0,8.0,10120.0,25300.0,35420.0,0.0,35420.0
2021-07,TOSYLAM 750MG TAB,Quezon,1,1,1,0,2.0,2530.0,5170.0,7700.0,0.0,7700.0
2021-07,TRIVASC 35MG MR,Quezon,3,1,3,0,30.0,13125.0,13200.0,26325.0,14175.0,40500.0
2021-07,TRIZEF 100MG,Batangas,2,1,2,0,9.0,11454.57,37145.43,48600.0,0.0,48600.0
2021-07,TRIZINE SYRUP,Marinduque,2,1,2,0,36.0,7020.0,4140.0,11160.0,0.0,11160.0
2021-07,VOXOLL 15MG/5ML SYR,Quezon,1,1,1,0,2.0,46.0,1254.0,1300.0,0.0,1300.0
2021-07,VOXOLL 30MG TAB,Quezon,1,1,1,0,4.0,672.0,1928.0,2600.0,0.0,2600.0
2021-07,XYNETRIX CHEWABLE TABLET,Batangas,2,1,2,0,7.0,3150.0,3660.0,6810.0,0.0,6810.0
2021-07,XYNETRIX CHEWABLE TABLET,Quezon,1,1,1,0,2.0,900.0,1060.0,1960.0,840.0,2800.0
2021-08,AFENAX 100MG,Batangas,1,1,1,0,3.0,1785.0,4155.0,5940.0,0.0,5940.0
2021-08,ANEROCIN 300MG,Batangas,1,1,1,0,3.0,2937.0,8463.0,11400.0,0.0,11400.0
2021-08,ANEROCIN 300MG,Quezon,1,1,1,0,1.0,979.0,1681.0,2660.0,1140.0,3800.0
2021-08,ANTIZOAL 5MG/ML,Cavite,2,1,2,0,63.0,1323.0,6777.0,8100.0,0.0,8100.0
2021-08,BENERVA FORTE CAP,Marinduque,1,1,1,0,30.0,15750.0,16590.0,32340.0,13860.0,46200.0
2021-08,BENERVA FORTE CAP,Quezon,1,1,1,0,1.0,525.0,553.0,1078.0,462.0,1540.0
2021-08,BROXIL-M 15MG/5ML SYR,Camarines Sur,1,1,1,0,12.0,372.0,888.0,1260.0,0.0,1260.0
2021-08,BUPIRIGHT AMPULE,Camarines Norte,7,1,7,0,171.0,31635.0,83490.0,115125.0,0.0,115125.0
2021-08,CARDIZAR 50MG,Cavite,1,1,1,0,4.0,571.44,828.56,1400.0,0.0,1400.0
2021-08,CENDALEX 100MG/ML DROPS,Quezon,1,1,1,0,12.0,372.0,594.0,966.0,414.0,1380.0
2021-08,CEPROTRON 500MG,Batangas,3,1,3,0,8.0,4400.0,11000.0,15400.0,0.0,15400.0
2021-08,CETHERGO 200MCG,Camarines Norte,2,1,2,0,0.6,750.0,1290.0,2040.0,0.0,2040.0
2021-08,CINNABLOC 25MG,Camarines Norte,1,1,1,0,1.0,133.0,367.0,500.0,0.0,500.0
2021-08,CINNABLOC 75MG,Batangas,1,1,1,0,10.0,400.0,1360.0,1760.0,0.0,1760.0
2021-08,CIXTOR-Z 500MG,Quezon,2,1,2,0,3.0,630.0,913.5,1543.5,661.5,2205.0
2021-08,CORBAL 100MG,Cavite,2,1,2,0,10.0,2100.0,6900.0,9000.0,0.0,9000.0
2021-08,DOLO JAGA 500MG/50MG/100MG/100MCG,Batangas,2,1,2,0,7.0,4305.0,8295.0,12600.0,0.0,12600.0
2021-08,DOLO JAGA 500MG/50MG/100MG/100MCG,Camarines Sur,1,1,1,0,3.0,1845.0,3555.0,5400.0,0.0,5400.0
2021-08,DOLO JAGA 500MG/50MG/100MG/100MCG,Marinduque,1,1,1,0,10.0,6150.0,7850.0,14000.0,6000.0,20000.0
2021-08,DOLO JAGA 500MG/50MG/100MG/100MCG,Quezon,2,1,2,0,11.0,6765.0,15235.0,22000.0,0.0,22000.0
2021-08,DOPAMET 250MG TAB,Quezon,1,1,1,0,5.0,975.0,2525.0,3500.0,0.0,3500.0
2021-08,DUOTRAM 325MG/37.5MG,Camarines Sur,1,1,1,0,5.0,2600.0,5200.0,7800.0,0.0,7800.0
2021-08,EPIX BY 10'S,Quezon,2,1,2,0,50.0,8750.0,27100.0,35850.0,0.0,35850.0
2021-08,EVAPROST 250MCG/ML,Camarines Norte,1,1,1,0,3.0,10725.0,6555.0,17280.0,0.0,17280.0
2021-08,FERGLOBIN 250MG,Quezon,1,1,1,0,10.0,3250.0,1825.0,5075.0,2175.0,7250.0
2021-08,FLUIFORT-M 50MG DROPS,Quezon,1,1,1,0,12.0,360.0,312.0,672.0,288.0,960.0
2021-08,FOLACID 5MG,Quezon,3,1,3,0,6.0,1181.28,1401.72,2583.0,1107.0,3690.0
2021-08,GIAN ZINC 120ML SYR,Batangas,1,1,1,0,12.0,1020.0,1224.0,2244.0,0.0,2244.0
2021-08,GLOVEDOL 6.25MG,Quezon,1,1,1,0,13.0,481.0,5483.0,5964.0,0.0,5964.0
2021-08,HISTARIL 1MG/50MG/5ML SYR,Batangas,1,1,1,0,5.0,111.5,368.5,480.0,0.0,480.0
2021-08,HISTARIL 1MG/50MG/5ML SYR,Camarines Sur,1,1,1,0,24.0,535.2,1576.8,2112.0,0.0,2112.0
2021-08,HYCLENS GARGLE (60ML),Camarines Norte,3,1,3,0,56.0,3640.0,1960.0,5600.0,0.0,5600.0
2021-08,HYCLENS GARGLE (60ML),Cavite,1,1,1,0,24.0,1560.0,1560.0,3120.0,0.0,3120.0
2021-08,HYCLENS WOUND SPRAY (60ML),Cavite,2,1,2,0,36.0,4127.76,4855.92,8983.68,0.0,8983.68
2021-08,HYCLENS WOUND SPRAY (60ML),Marinduque,1,1,1,0,12.0,1375.92,1984.08,3360.0,0.0,3360.0
2021-08,HYCLENS WOUND SPRAY (60ML),Quezon,3,1,3,0,46.0,5274.36,7325.64,12600.0,280.0,12880.0
2021-08,HYCLENS WOUND SPRAY 1GALLON,Cavite,1,1,1,0,6.0,8845.2,8842.8,17688.0,0.0,17688.0
2021-08,IRBIN 150MG,Quezon,1,1,1,0,13.0,2694.51,8585.49,11280.0,0.0,11280.0
2021-08,ISORANE 100% V/V 100ML,Camarines Norte,3,1,3,0,11.0,18700.0,45150.0,63850.0,0.0,63850.0
2021-08,JAGA 300MG/100MG/100MCG,Batangas,1,1,1,0,3.0,1590.0,3180.0,4770.0,0.0,4770.0
2021-08,JAGA 300MG/100MG/100MCG,Camarines Sur,1,1,1,0,3.0,1590.0,3210.0,4800.0,0.0,4800.0
2021-08,JAGA 300MG/100MG/100MCG,Marinduque,1,1,1,0,9.0,4770.0,4932.0,9702.0,4158.0,13860.0
2021-08,JAGA 300MG/100MG/100MCG,Quezon,2,1,2,0,3.0,1590.0,1644.0,3234.0,462.0,3696.0
2021-08,LOCETIN 5MG,Batangas,1,1,1,0,2.0,520.0,5080.0,5600.0,0.0,5600.0
2021-08,MECLOP 5MG\ML,Cavite,1,1,1,0,3.0,108.0,1017.0,1125.0,0.0,1125.0
2021-08,MERAZOL 40MG,Cavite,2,1,2,0,8.0,2000.0,12400.0,14400.0,0.0,14400.0
2021-08,METMIC 500MG,Camarines Sur,1,1,1,0,1.0,227.5,322.5,550.0,0.0,550.0
2021-08,MULTI GROW 30ML DROPS,Camarines Norte,1,1,1,0,30.0,2100.0,1400.0,3500.0,0.0,3500.0
2021-08,MULTI GROW OB PLUS,Quezon,1,1,1,0,1.0,525.0,490.0,1015.0,435.0,1450.0
2021-08,PHYTOMEN 10MG/ML,Quezon,1,1,1,0,30.0,4350.0,19050.0,23400.0,0.0,23400.0
2021-08,SOLVAPRINE 10MG,Quezon,1,1,1,0,10.0,1468.0,9532.0,11000.0,0.0,11000.0
2021-08,SUSTACHLOR 125MG/5ML,Marinduque,1,1,1,0,12.0,570.0,966.0,1536.0,0.0,1536.0
2021-08,TRIVASC 35MG MR,Quezon,5,1,5,0,50.0,21875.0,22000.0,43875.0,23625.0,67500.0
2021-08,TRIZINE SYRUP,Marinduque,2,1,2,0,84.0,16380.0,9660.0,26040.0,0.0,26040.0
2021-08,VOXOLL 15MG/5ML SYR,Batangas,1,1,1,0,5.0,115.0,260.0,375.0,0.0,375.0
2021-08,VOXOLL 15MG/5ML SYR,Quezon,1,1,1,0,12.0,276.0,354.0,630.0,270.0,900.0
2021-08,VOXOLL 30MG TAB,Batangas,2,1,2,0,8.0,1344.0,4656.0,6000.0,0.0,6000.0
2021-08,XYNETRIX CHEWABLE TABLET,Batangas,1,1,1,0,3.0,1350.0,1530.0,2880.0,0.0,2880.0
2021-09,ACCELAC 3.35G/5ML,Camarines Norte,1,1,1,0,15.0,1897.5,1552.5,3450.0,0.0,3450.0
2021-09,AFENAX 100MG,Batangas,2,1,2,0,10.0,5950.0,13850.0,19800.0,0.0,19800.0
2021-09,AMINOSOL 25MG/ML,Quezon,1,1,1,0,5.0,661.5,2663.5,3325.0,0.0,3325.0
2021-09,AMPI-1,Camarines Norte,1,1,1,0,3.0,375.0,375.0,750.0,0.0,750.0
2021-09,ATOVAS 20MG,Quezon,2,1,2,0,26.0,4680.0,13320.0,18000.0,0.0,18000.0
2021-09,BENERVA PLUS TAB,Quezon,1,1,1,0,6.0,3300.0,3900.0,7200.0,0.0,7200.0
2021-09,BUFEN 200MG/ML,Quezon,1,1,1,0,12.0,420.0,262.5,682.5,0.0,682.5
2021-09,BUPIRIGHT AMPULE,Camarines Norte,4,1,4,0,84.0,15540.0,45210.0,60750.0,0.0,60750.0
2021-09,CARDIZAR 50MG,Cavite,1,1,1,0,2.0,285.72,414.28,700.0,0.0,700.0
2021-09,CATAMED 75MCG TAB,Cavite,1,1,1,0,3.0,1497.0,696.75,2193.75,0.0,2193.75
2021-09,CENDALEX 100MG/ML DROPS,Quezon,1,1,1,0,24.0,744.0,2016.0,2760.0,0.0,2760.0
2021-09,CEPROTRON 500MG,Batangas,2,1,2,0,5.0,2750.0,6875.0,9625.0,0.0,9625.0
2021-09,CETHERGO 200MCG,Camarines Norte,1,1,1,0,0.2,250.0,430.0,680.0,0.0,680.0
2021-09,CINNABLOC 25MG,Camarines Norte,1,1,1,0,2.0,266.0,734.0,1000.0,0.0,1000.0
2021-09,CINNABLOC 75MG,Batangas,1,1,1,0,10.0,400.0,1360.0,1760.0,0.0,1760.0
2021-09,CIXTOR-Z 500MG,Camarines Sur,1,1,1,0,2.0,420.0,1050.0,1470.0,0.0,1470.0
2021-09,CLOVAS 75MG,Quezon,1,1,1,0,13.0,4485.0,11715.0,16200.0,0.0,16200.0
2021-09,DOLO JAGA 500MG/50MG/100MG/100MCG,Batangas,2,1,2,0,10.0,6150.0,11850.0,18000.0,0.0,18000.0
2021-09,DOLO JAGA 500MG/50MG/100MG/100MCG,Camarines Norte,1,1,1,0,2.0,1230.0,1970.0,3200.0,0.0,3200.0
2021-09,DOLO JAGA 500MG/50MG/100MG/100MCG,Quezon,1,1,1,0,2.0,1230.0,1570.0,2800.0,1200.0,4000.0
2021-09,EPIX BY 10'S,Cavite,1,1,1,0,10.0,1750.0,6850.0,8600.0,0.0,8600.0
2021-09,EPIX BY 10'S,Quezon,1,1,1,0,3.0,525.0,22875.0,23400.0,0.0,23400.0
2021-09,EUROXONE 1G,Camarines Sur,1,1,1,0,10.0,730.0,3270.0,4000.0,0.0,4000.0
2021-09,EVAPROST 250MCG/ML,Camarines Norte,1,1,1,0,3.0,10725.0,5775.0,16500.0,0.0,16500.0
2021-09,FERGLOBIN 250MG,Quezon,1,1,1,0,2.0,650.0,365.0,1015.0,435.0,1450.0
2021-09,FOLACID 5MG,Quezon,1,1,1,0,2.0,393.76,836.24,1230.0,0.0,1230.0
2021-09,GIAN ZINC 120ML SYR,Batangas,1,1,1,0,10.0,850.0,1020.0,1870.0,0.0,1870.0
