period,product,row_count,unique_products,unique_dr_numbers,estimated_rows,quantity,total_trade_price,net_income,net_cost,discount,total_cost
2017-02,CLAVIC 250MG/62.5MG/5ML,1,1,1,0,12.0,1556.4,2163.6,0.0,0.0,3720.0
2017-02,CLAVIC 500MG,2,1,2,0,3.0,3520.8,4669.2,0.0,0.0,8190.0
2017-02,CLAXIC 125MG/31.25MG/5ML,1,1,1,0,29.0,2192.4,3317.6,0.0,0.0,5510.0
2017-02,CLAXIC 250MG/62.5MG/5ML,2,1,2,0,54.0,7003.8,9736.2,0.0,0.0,16740.0
2017-02,CLOXAKID 250MG,4,1,4,0,36.0,2340.0,4800.0,0.0,0.0,7140.0
2017-02,COLD AID 12.5MG/4MG/5ML,1,1,1,0,6.0,264.0,546.0,0.0,0.0,810.0
2017-02,COLD AID 6.25MG/2ML/ML DROPS,1,1,1,0,6.0,231.6,518.4,0.0,0.0,750.0
2017-02,CORSTAPH 500MG,3,1,3,0,75.0,3771.45,6233.55,0.0,0.0,10005.0
2017-02,CORVI PLUS 1MG/50MG,2,1,2,0,20.0,780.0,1580.0,0.0,0.0,2360.0
2017-02,COZEC,4,1,4,0,50.0,4800.0,24880.0,0.0,0.0,29680.0
2017-02,DOLO-JAGA 500MG/50MG/100MG/100MCG,3,1,3,0,23.0,11060.7,24739.3,0.0,0.0,35800.0
2017-02,DOPACARE 250MG,1,1,1,0,2.0,1180.0,2720.0,0.0,0.0,3900.0
2017-02,ENCLOXIL 500MG,4,1,4,0,176.0,4158.0,9192.0,0.0,0.0,13350.0
2017-02,ENERGEL SOFTGEL,3,1,3,0,18.0,9900.0,18102.2,0.0,0.0,28002.2
2017-02,ERGOTEC 125MG,6,1,6,0,108.0,7470.0,18410.0,0.0,0.0,25880.0
2017-02,EUROGYL 500MG,3,1,3,0,60.0,1380.0,5870.0,0.0,0.0,7250.0
2017-02,EUROXIME 250MG/5ML,1,1,1,0,3.0,0.0,1320.0,0.0,0.0,1320.0
2017-02,EUROXIME 500MG,7,1,7,0,10.0,13050.0,13950.0,0.0,0.0,27000.0
2017-02,EUROXONE,8,1,8,0,585.0,42705.0,135095.0,0.0,0.0,177800.0
2017-02,EVAPROST 125,4,1,4,0,53.0,14976.0,20804.0,0.0,0.3,37220.0
2017-02,EVAPROST 250,1,1,1,0,50.0,17875.0,31125.0,0.0,0.0,49000.0
2017-02,FENADEF,2,1,1,0,50.0,600.0,22400.0,0.0,0.0,23000.0
2017-02,FERGLOBIN 250MG,2,1,2,0,9.0,1935.0,3140.0,0.0,0.0,5075.0
2017-02,FERGLOBIN FA 60MG/400MCG,1,1,1,0,2.0,480.0,1676.0,0.0,0.0,2156.0
2017-02,FEXIL 500MG,6,1,6,0,16.0,8025.0,13275.0,0.0,0.0,21300.0
2017-02,FLUIFORT-M 250MG/5ML,1,1,1,0,72.0,2250.0,4878.0,0.0,0.0,7128.0
2017-02,FUROSE,1,1,1,0,2.0,170.0,1430.0,0.0,0.0,1600.0
2017-02,GIAN ZINC 120ML,4,1,4,0,42.0,3150.0,4656.0,0.0,0.0,7806.0
2017-02,GIAN ZINC 30ML DROPS,3,1,3,0,23.0,2122.5,4537.5,0.0,0.0,6660.0
2017-02,GIAN ZINC PLUS C 120ML,2,1,2,0,17.0,1995.0,3855.0,0.0,0.0,5850.0
2017-02,HAVC 500MG,2,1,2,0,14.0,490.0,760.0,0.0,0.0,1250.0
2017-02,HEMOTRAN 500MG,6,1,6,0,17.0,9815.0,20485.0,0.0,0.0,30300.0
2017-02,HISTARIL 100MG/2MG,7,1,7,0,43.0,2856.98,7415.02,0.0,0.0,10272.0
2017-02,HISTARIL 50MG/1MG/5ML,10,1,10,0,141.0,3450.27,7872.73,0.0,0.0,11323.0
2017-02,INTRAPLEM 100MG/5ML,5,1,5,0,64.0,1656.64,3943.36,0.0,0.0,5600.0
2017-02,INTRAPLEM 50MG/ML DROPS,4,1,4,0,37.0,867.55,2156.45,0.0,0.0,3024.0
2017-02,JAGA 300MG/100MG/100MCG,14,1,14,0,50.0,17250.0,23114.0,0.0,0.0,40364.0
2017-02,JAGAPLEX,2,1,2,0,2.0,540.0,1598.0,0.0,0.0,2138.0
2017-02,JAGAPLEX OB,4,1,4,0,12.0,1860.0,6640.0,0.0,0.0,8500.0
2017-02,KLOPIDO,10,1,10,0,29.0,8903.0,20965.0,0.0,0.0,29868.0
2017-02,KOLTIN,2,1,2,0,15.0,1650.0,3600.0,0.0,0.0,5250.0
2017-02,LACTAMOX 156.25MG/5ML,5,1,5,0,43.0,3575.4,3334.6,0.0,0.0,6910.0
2017-02,LACTAMOX 312.5MG/5ML,3,1,3,0,20.0,2269.4,2350.6,0.0,0.0,4620.0
2017-02,LACTAMOX 625MG,17,1,17,0,27.0,31687.2,50622.8,0.0,0.0,82310.0
2017-02,LEVICLOX,1,1,1,0,1.0,540.0,1260.0,0.0,0.0,1800.0
2017-02,LEXI B FORTE 300MG/100MG/100UG,3,1,3,0,6.0,1938.0,4032.0,0.0,0.0,5970.0
2017-02,LINNOXZIL 50MG/ML,1,1,1,0,6.0,372.0,678.0,0.0,0.0,1050.0
2017-02,LIPIVASC,4,1,4,0,50.0,14375.0,35125.0,0.0,0.0,49500.0
2017-02,MAXIFER,3,1,3,0,560.0,91280.0,183120.0,0.0,0.0,274400.0
2017-02,MAXXI-VIT PLUS,3,1,3,0,21.0,8820.0,9180.0,0.0,0.0,18000.0
2017-02,METMIC 500MG,4,1,4,0,14.0,4415.0,10285.0,0.0,0.0,14700.0
2017-02,METOCLOR,1,1,1,0,100.0,450.0,5550.0,0.0,0.0,6000.0
2017-02,MONILIASOL 125MG/5ML,4,1,4,0,36.0,945.0,1805.0,0.0,0.0,2750.0
2017-02,MONILIASOL 500MG,3,1,3,0,7.0,1680.0,3720.0,0.0,0.0,5400.0
2017-02,MULTI GROW 120ML,3,1,3,0,24.0,1800.0,3444.0,0.0,0.0,5244.0
2017-02,MULTI GROW DROPS,2,1,2,0,20.0,1230.0,2420.0,0.0,0.0,3650.0
2017-02,MULTI GROW OB PLUS,2,1,1,0,5.0,9450.0,13650.0,0.0,0.0,23100.0
2017-02,NERVAPLEX,1,1,1,0,2.0,961.8,2038.2,0.0,0.0,3000.0
2017-02,NERVAPLEX 500MG/50MG/100MG/100MCG,7,1,7,0,16.0,7694.4,14405.6,0.0,0.0,22100.0
2017-02,NERVCARE 1G,1,1,1,0,2.0,3120.0,3480.0,0.0,0.0,6600.0
2017-02,NERVCARE 500MG,1,1,1,0,1.0,2750.0,2750.0,0.0,0.0,5500.0
2017-02,NITROFURANTOIN,1,1,1,0,10.0,1730.0,5270.0,0.0,0.3,10000.0
2017-02,NOZAL 5MG,3,1,3,0,5.0,1300.0,2950.0,0.0,0.0,4250.0
2017-02,NUTRI Z 120ML,2,1,2,0,11.0,737.0,1603.0,0.0,0.0,2340.0
2017-02,NUTRI Z DROPS,1,1,1,0,10.0,485.0,1315.0,0.0,0.0,1800.0
2017-02,,21,0,21,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02,OB-DILAN 10MG,2,1,2,0,84.0,1910.4,11289.6,0.0,0.0,13200.0
2017-02,OMCARE 40MG,1,1,1,0,300.0,13500.0,100500.0,0.0,0.0,114000.0
2017-02,OSTEO-PRO 750MG/10IU/10MG,1,1,1,0,1.0,333.0,832.0,0.0,0.0,1165.0
2017-02,PREDNIMED 10MG,1,1,1,0,2.0,336.0,444.0,0.0,0.0,780.0
2017-02,PREDNIMED 20MG,1,1,1,0,2.0,460.0,1190.0,0.0,0.0,1650.0
2017-02,PROCARV,1,1,1,0,9.0,3285.0,5715.0,0.0,0.0,9000.0
2017-02,PUROXEL 20MG,1,1,1,0,3.0,900.0,1200.0,0.0,0.0,2100.0
2017-02,PUROXEL 40MG,5,1,5,0,22.0,4400.0,24200.0,0.0,0.0,28600.0
2017-02,QUALRAN 25MG/2ML,3,1,3,0,17.0,710.0,4890.0,0.0,0.0,5600.0
2017-02,QUIFLOX 500MG,6,1,6,0,10.0,6300.0,10370.0,0.0,0.0,16670.0
2017-02,RENOKET,2,1,2,0,2.0,2900.0,4850.0,0.0,0.0,7750.0
2017-02,RESPINAL 125MG/5ML,1,1,1,0,4.0,140.0,340.0,0.0,0.0,480.0
2017-02,RESPINAL 250MG/5ML,1,1,1,0,4.0,192.0,488.0,0.0,0.0,680.0
2017-02,ROSADOC 10MG,1,1,1,0,2.0,420.0,1190.0,0.0,0.0,1610.0
2017-02,ROSADOC 20MG,1,1,1,0,2.0,660.0,1580.0,0.0,0.0,2240.0
2017-02,SNEEZ 12.5MG,4,1,4,0,36.0,1512.0,3138.0,0.0,0.0,4650.0
2017-02,SNEEZ 6.25MG/2ML/ML DROPS,5,1,5,0,43.0,1634.0,3376.0,0.0,0.0,5010.0
2017-02,SODAMPEN 1G IM/IV,10,1,10,0,736.0,33120.0,60320.0,0.0,0.0,93440.0
2017-02,SPASMOSON,3,1,3,0,330.0,9240.0,23760.0,0.0,0.0,33000.0
2017-02,SPLENDAMET,4,1,4,0,23.0,2944.0,8096.0,0.0,0.0,11040.0
2017-02,SURITRAM,2,1,2,0,8.0,4000.0,6750.0,0.0,0.0,10750.0
2017-02,THROMBICARE 75MG TAB,1,1,1,0,3.0,1152.0,1818.0,0.0,0.0,2970.0
2017-02,TOSYLAM 375MG,1,1,1,0,1.0,765.0,1535.0,0.0,0.0,2300.0
2017-02,TRIVASC 35MG MR,9,1,9,0,19.0,8138.0,18947.0,0.0,0.0,27085.0
2017-02,UNIDOL 500MG/ML SOLUTION FOR INJECTION IM/IV,1,1,1,0,49.0,1225.0,5635.0,0.0,0.0,6860.0
2017-02,VICEPHRIN 100MG/ML DROPS,2,1,2,0,16.0,400.0,1136.0,0.0,0.0,1536.0
2017-02,VICEPHRIN 250MG/5ML,4,1,4,0,75.0,3370.0,6240.0,0.0,0.0,9610.0
2017-02,VICOLAX TAB,1,1,1,0,6.0,0.0,480.0,0.0,0.0,480.0
2017-02,VISTREP 500MG,1,1,1,0,2.0,638.0,922.0,0.0,0.0,1560.0
2017-02,VITAIR,2,1,2,0,2.0,702.0,1698.0,0.0,0.0,2400.0
2017-02,VITAKIDS 120ML,1,1,1,0,8.0,389.2,890.8,0.0,0.0,1280.0
2017-02,VOXOLL 15MG/5ML,3,1,3,0,40.0,920.0,1600.0,0.0,0.0,2520.0
2017-02,VOXOLL 30MG,2,1,2,0,21.0,3528.0,8822.0,0.0,0.0,12350.0
2017-02,XITHROM 150MG,5,1,5,0,13.0,16055.0,35545.0,0.0,0.0,51600.0
2017-02,XYNETIN 1500MG,5,1,5,0,49.0,15190.0,21498.0,0.0,0.0,36688.0
2017-02,ZEGECEF 250MG/5ML,7,1,7,0,70.0,9761.5,11398.5,0.0,0.0,21160.0
2017-02,ZELECTA,1,1,1,0,3.0,675.0,825.0,0.0,0.0,1500.0
2017-02,ZELEX 200MG,2,1,2,0,2.0,1500.0,3000.0,0.0,0.0,4500.0
2017-02,ZETIFEN 125MG/5ML,1,1,1,0,35.0,735.0,1645.0,0.0,0.0,2380.0
2017-02,ZINAXIME 500MG,4,1,4,0,7.0,10150.0,7250.0,0.0,0.0,17400.0
2017-02,ZINCAVIT 55MG,1,1,1,0,6.0,144.0,366.0,0.0,0.0,510.0
2017-02,ZIONEL 50MG,1,1,1,0,1.0,120.0,330.0,0.0,0.0,450.0
2017-02,ZUDEM 50MG/5ML,1,1,1,0,6.0,1068.0,2412.0,0.0,0.0,3480.0
2017-02,ZYMAX,1,1,1,0,6.0,486.0,1224.0,0.0,0.0,1710.0
2017-02,ZYNERVA 1G,1,1,1,0,3.0,4680.0,5220.0,0.0,0.0,9900.0
2017-03,ACCEMAC,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03,AFFORVIT,1,1,1,0,11.0,2233.0,2057.0,0.0,0.35,6600.0
2017-03,AGLOTAC,1,1,1,0,40.0,160.0,1640.0,0.0,0.0,1800.0
2017-03,ALDAZOLE 500MG,2,1,2,0,145.0,180.0,20342.0,0.0,0.0,20522.0
2017-03,ALDOXY 100MG,1,1,1,0,200.0,760.0,2240.0,0.0,0.0,3000.0
2017-03,ALGICAP 50MG/5ML,4,1,4,0,24.0,588.0,1599.6,0.0,0.1,2238.0
2017-03,ALLERCEF 1MG,2,1,2,0,34.0,2720.0,5200.0,0.0,0.0,7920.0
2017-03,ALTOSAR 50MG/12.5MG,5,1,5,0,23.0,3634.0,9566.0,0.0,0.1,13500.0
2017-03,AMETRIS 125MG,1,1,1,0,1.0,35.0,35.0,0.0,0.0,0.0
2017-03,AMETRIS 500MG,2,1,2,0,302.0,850.0,2400.0,0.0,0.0,3250.0
2017-03,AMICARE,1,1,1,0,20.0,410.0,4590.0,0.0,0.0,5000.0
2017-03,AMINOSOL,1,1,1,0,50.0,800.0,1800.0,0.0,0.0,2600.0
2017-03,AMLOMED 10MG,3,1,3,0,521.0,4898.0,10352.0,0.0,0.5,15500.0
2017-03,AMLOMED 5MG,5,1,5,0,506.0,5060.0,8865.0,0.0,1.0,16130.0
2017-03,AMPICELO,2,1,2,0,350.0,4400.0,15300.0,0.0,0.0,19700.0
2017-03,AMSUTAS,3,1,3,0,140.0,7300.0,15700.0,0.0,0.0,23000.0
2017-03,ANALMIN,1,1,1,0,1000.0,580.0,1920.0,0.0,0.0,2500.0
2017-03,ANTITET 1500IU,1,1,1,0,10.0,520.0,1280.0,0.0,0.0,1800.0
2017-03,ANTITET 5000IU,1,1,1,0,10.0,1220.0,3280.0,0.0,0.0,4500.0
2017-03,ANTIZOAL,4,1,4,0,55.0,1775.0,14200.0,0.0,0.0,15975.0
2017-03,APROCARE 150MG,7,1,7,0,64.0,14016.0,35214.0,0.0,0.0,49230.0
2017-03,ASTYMIN 120ML,9,1,9,0,141.0,9750.0,58850.0,0.0,0.0,68600.0
2017-03,ATOVAS 20MG,9,1,9,0,69.0,13972.5,33441.5,0.0,0.0,47414.0
2017-03,ATOVAS 80MG,2,1,2,0,15.0,3708.0,8992.0,0.0,0.0,12700.0
2017-03,AZECLO 100MG,2,1,2,0,2.0,1190.0,2910.0,0.0,0.0,4100.0
2017-03,BACTOCILL,1,1,1,0,20.0,500.0,3000.0,0.0,0.0,3500.0
2017-03,BERCEF 250MG/5ML,5,1,5,0,59.0,8732.0,14068.0,0.0,0.0,22800.0
2017-03,BERCEF 50MG DROPS,5,1,5,0,31.0,1302.0,3528.0,0.0,0.05,4875.0
2017-03,BICOTEX-B,1,1,1,0,50.0,1500.0,4500.0,0.0,0.0,6000.0
2017-03,BROADMETZ 250MG/5ML,1,1,1,0,12.0,336.0,804.0,0.0,0.0,1140.0
2017-03,BROADMETZ 500MG,3,1,3,0,503.0,2552.0,5758.0,0.0,0.0,8310.0
2017-03,BROXAL,1,1,1,0,200.0,300.0,140.0,0.0,0.0,160.0
2017-03,BROXIL-M 15MG/5ML,1,1,1,0,12.0,277.2,1258.8,0.0,0.0,1536.0
2017-03,BUPIRICAINE,1,1,1,0,5.0,1050.0,2600.0,0.0,0.0,3650.0
2017-03,C ZETTE,1,1,1,0,1.0,170.0,150.0,0.0,0.5,640.0
2017-03,C-ZEIT,2,1,2,0,102.0,2040.0,5160.0,0.0,0.0,7200.0
2017-03,CALCIGARD,1,1,1,0,500.0,775.0,2325.0,0.0,0.0,3100.0
2017-03,CALCIUM CARBONATE,1,1,1,0,500.0,340.0,910.0,0.0,0.0,1250.0
2017-03,CAPSUGEN FORTE,1,1,1,0,1.0,310.0,690.0,0.0,0.0,1000.0
2017-03,CAPTOR,1,1,1,0,500.0,410.0,2240.0,0.0,0.0,2650.0
2017-03,CARLIDOX,1,1,1,0,500.0,340.0,1110.0,0.0,0.0,1450.0
2017-03,CEEPRAZOL 20MG,1,1,1,0,180.0,1648.8,3751.2,0.0,0.0,5400.0
2017-03,CEFEXIL 500MG,3,1,3,0,7.0,3745.0,8855.0,0.0,0.0,12600.0
2017-03,CEFILIM,1,1,1,0,20.0,1900.0,4500.0,0.0,0.0,6400.0
2017-03,CEFOPTI,1,1,1,0,30.0,510.0,4170.0,0.0,0.0,4680.0
2017-03,CEFUCAPH,1,1,1,0,50.0,450.0,1970.0,0.0,0.0,2420.0
2017-03,CEFZIME 750MG IM/IV,6,1,6,0,560.0,54150.0,90450.0,0.0,0.0,144600.0
2017-03,CELENCE 200MG,5,1,5,0,5.0,4300.0,10344.0,0.0,0.15,15120.0
2017-03,CENDALEX 125MG/5ML,1,1,1,0,12.0,420.0,840.0,0.0,0.0,1260.0
2017-03,CENDALEX 500MG,1,1,1,0,4.0,1200.0,2400.0,0.0,0.0,3600.0
2017-03,CEPROTRON 500MG,2,1,2,0,253.0,2320.0,11680.0,0.0,0.0,14000.0
2017-03,CETOCIN,2,1,2,0,34.0,480.0,5420.0,0.0,0.0,5900.0
2017-03,CINNABLOC 25MG,3,1,3,0,7.0,1027.0,1973.0,0.0,0.0,3000.0
2017-03,CINNABLOC 75MG,3,1,3,0,17.0,680.0,1460.0,0.0,0.35,2700.0
2017-03,CLAVIC 125MG/31.25MG/5ML,3,1,3,0,29.0,2192.4,3097.6,0.0,0.0,5290.0
2017-03,CLAVIC 250MG/62.5MG/5ML,6,1,6,0,72.0,9324.4,12995.6,0.0,0.0,22320.0
2017-03,CLAVIC 500MG,4,1,4,0,184.0,8215.2,11154.8,0.0,0.0,19370.0
2017-03,CLAXIC 250MG/62.5MG/5ML,2,1,2,0,5.0,1689.6,1450.4,0.0,0.5,3760.0
2017-03,CLONIN,2,1,2,0,151.0,860.5,2019.5,0.0,0.0,2880.0
2017-03,CLOXAKID 250MG,3,1,3,0,54.0,3510.0,5370.0,0.0,0.0,8880.0
2017-03,CORSTAPH 500MG,3,1,3,0,506.0,4785.0,11715.0,0.0,0.0,16500.0
2017-03,CORT,1,1,1,0,500.0,1100.0,2350.0,0.0,0.0,3450.0
2017-03,CORVI PLUS 1MG/50MG,1,1,1,0,12.0,468.0,948.0,0.0,0.0,1416.0
2017-03,COSMOX 457MG,1,1,1,0,12.0,2220.0,4740.0,0.0,0.0,6960.0
2017-03,COZEC,1,1,1,0,10.0,1100.0,5300.0,0.0,0.0,6400.0
2017-03,DEBTAN,1,1,1,0,1400.0,350.0,1890.0,0.0,0.0,2240.0
2017-03,DEHYDROSOL,1,1,1,0,125.0,290.0,960.0,0.0,0.0,1250.0
2017-03,DERPSON,1,1,1,0,500.0,185.0,765.0,0.0,0.0,950.0
2017-03,DIACLID,1,1,1,0,500.0,975.0,1825.0,0.0,0.0,2800.0
2017-03,DIANAPRIL,1,1,1,0,500.0,1300.0,2600.0,0.0,0.0,3900.0
2017-03,DIFLOSID,1,1,1,0,20.0,240.0,504.0,0.0,0.0,744.0
2017-03,DIUCARE 25MG,1,1,1,0,60.0,225.6,554.4,0.0,0.0,780.0
2017-03,DIXIN,1,1,1,0,500.0,1425.0,2825.0,0.0,0.0,4250.0
2017-03,DOBUMEAN,1,1,1,0,20.0,3600.0,5400.0,0.0,0.0,9000.0
2017-03,DOLO-JAGA 500MG/50MG/100MG/100MCG,10,1,10,0,200.0,15720.79,30427.61,0.0,0.25,48643.2
2017-03,DOPACARE 250MG,3,1,3,0,1004.0,8260.0,18370.0,0.0,0.3,27800.0
2017-03,ENCLOXIL 500MG,4,1,4,0,10.0,5400.0,7500.0,0.0,0.0,12900.0
2017-03,ENERGEL SOFTGEL,1,1,1,0,1.0,550.0,1200.0,0.0,0.0,1750.0
2017-03,EPIBBAS,1,1,1,0,20.0,530.0,1050.0,0.0,0.0,1580.0
2017-03,ERGON,2,1,2,0,700.0,840.0,3360.0,0.0,0.0,4200.0
2017-03,ERYZIN,1,1,1,0,10.0,1250.0,2500.0,0.0,0.0,3750.0
2017-03,EUROGYL 500MG,1,1,1,0,10.0,230.0,1020.0,0.0,0.0,1250.0
2017-03,EUROXIME 250MG/5ML,2,1,2,0,40.0,5578.0,9522.0,0.0,0.3,17800.0
2017-03,EUROXIME 500MG,12,1,12,0,14.0,17880.9,19519.1,0.0,0.6,36600.0
2017-03,EUROXONE,8,1,8,0,900.0,43800.0,253900.0,0.0,0.0,297700.0
2017-03,EVAPROST 250,3,1,3,0,3.0,10725.0,15735.0,0.0,0.3,29400.0
2017-03,EVENING PRIMEROSE,1,1,1,0,600.0,4200.0,10200.0,0.0,0.0,14400.0
2017-03,FALTERIA,1,1,1,0,100.0,185.0,515.0,0.0,0.0,700.0
2017-03,FERGLOBIN 250MG,3,1,3,0,1008.0,1720.0,13030.0,0.0,0.0,14750.0
2017-03,FERGLOBIN FA 60MG/400MCG,2,1,2,0,3.0,720.0,2160.0,0.0,0.0,2880.0
2017-03,FEXIL 250MG/5ML,1,1,1,0,10.0,650.0,1330.0,0.0,0.0,1980.0
2017-03,FEXIL 500MG,6,1,6,0,12.0,6420.0,15180.0,0.0,0.0,21600.0
2017-03,FLORA 200,1,1,1,0,200.0,390.0,1110.0,0.0,0.0,1500.0
2017-03,FLUIFORT-M 250MG/5ML,3,1,3,0,52.0,1625.0,1823.8,0.0,0.3,4248.0
2017-03,FOCID 5MG,4,1,4,0,424.0,5250.0,10350.0,0.0,0.0,15600.0
2017-03,FORTDIME,1,1,1,0,20.0,640.0,8960.0,0.0,0.0,9600.0
2017-03,FUROSEMIDE 20MG,1,1,1,0,500.0,195.0,355.0,0.0,0.0,550.0
2017-03,FUROSEMIDE 40MG,1,1,1,0,100.0,42.0,103.0,0.0,0.0,145.0
2017-03,FUROXIDE,1,1,1,0,20.0,160.0,680.0,0.0,0.0,840.0
2017-03,FUSEDEX,1,1,1,0,200.0,84.0,206.0,0.0,0.0,290.0
2017-03,GENTACARE,2,1,2,0,80.0,2400.0,2000.0,0.0,0.0,2400.0
2017-03,GIAN ZINC 120ML,3,1,3,0,50.0,3710.0,4805.0,0.0,0.5,8690.0
2017-03,GIAN ZINC 30ML DROPS,3,1,3,0,146.0,4070.0,19112.0,0.0,0.0,23182.0
2017-03,GIAN ZINC PLUS C 120ML,2,1,2,0,166.0,1650.0,29776.0,0.0,0.0,31426.0
2017-03,HARBIPEN 1M,1,1,1,0,10.0,95.0,195.0,0.0,0.0,290.0
2017-03,HARBIPEN 5M,1,1,1,0,10.0,215.0,473.0,0.0,0.0,688.0
2017-03,HAVC 500MG,2,1,2,0,507.0,420.0,955.0,0.0,0.0,1375.0
2017-03,HEMOSTAPH,1,1,1,0,200.0,570.0,1426.0,0.0,0.0,1996.0
2017-03,HEMOTRAN 500MG,4,1,4,0,13.0,8905.0,17915.0,0.0,0.0,26820.0
2017-03,HISTARIL 100MG/2MG,13,1,13,0,214.0,5602.55,14707.45,0.0,0.3,20310.0
2017-03,HISTARIL 50MG/1MG/5ML,16,1,16,0,193.0,4722.71,11963.59,0.0,0.7,17025.5
2017-03,HISTAZYN,1,1,1,0,200.0,92.0,1708.0,0.0,0.0,1800.0
2017-03,HYDRALAZINE 20MG,1,1,1,0,50.0,3250.0,8750.0,0.0,0.0,12000.0
2017-03,HYDROCORTIZONE 100MG,1,1,1,0,100.0,2600.0,9400.0,0.0,0.0,12000.0
2017-03,HYDROCORTIZONE 250MG,1,1,1,0,50.0,4250.0,8750.0,0.0,0.0,13000.0
2017-03,HYOSCINE 10MG,1,1,1,0,600.0,2340.0,3600.0,0.0,0.0,5940.0
2017-03,HYPOREX,1,1,1,0,500.0,125.0,625.0,0.0,0.0,750.0
2017-03,HYPRO,1,1,1,0,10.0,1820.0,4380.0,0.0,0.0,6200.0
2017-03,INOFIB 200MG,1,1,1,0,1.0,950.0,2350.0,0.0,0.0,3300.0
2017-03,INTRAPLEM 100MG/5ML,2,1,2,0,21.0,565.53,954.47,0.0,0.0,1520.0
2017-03,INTRAPLEM 500MG,3,1,3,0,8.0,2240.0,5390.0,0.0,0.0,7630.0
2017-03,INTRAPLEM 50MG/ML DROPS,3,1,3,0,61.0,1387.75,3688.25,0.0,0.0,5076.0
2017-03,ISONIAZID 300MG,1,1,1,0,500.0,240.0,560.0,0.0,0.0,800.0
2017-03,JAGA 300MG/100MG/100MCG,10,1,10,0,33.0,11385.0,19691.0,0.0,0.0,31076.0
2017-03,JAGAPLEX,6,1,6,0,33.0,5865.0,11310.4,0.0,0.1,17278.0
2017-03,JAGAPLEX 120ML,2,1,2,0,14.0,658.0,1407.0,0.0,0.5,2210.0
2017-03,JAGAPLEX OB,2,1,2,0,8.0,1240.0,3860.0,0.0,0.0,5100.0
2017-03,KETRON,1,1,1,0,100.0,2800.0,7200.0,0.0,0.0,10000.0
2017-03,KLARITHIX,1,1,1,0,60.0,550.2,2329.8,0.0,0.0,2880.0
2017-03,KLOPIDO,9,1,9,0,1172.0,8288.5,57196.5,0.0,0.0,65485.0
2017-03,LACTAMOX 156.25MG/5ML,11,1,11,0,98.0,7408.8,8361.2,0.0,0.0,15770.0
2017-03,LACTAMOX 312.5MG/5ML,3,1,3,0,28.0,3090.6,4761.4,0.0,0.0,7852.0
2017-03,LACTAMOX 625MG,17,1,17,0,86.0,38611.44,50401.56,0.0,0.15,90090.0
2017-03,LANZOMEP 30MG,1,1,1,0,5.0,2750.0,6750.0,0.0,0.0,9500.0
2017-03,LEVICLOX,1,1,1,0,1.0,540.0,1260.0,0.0,0.0,1800.0
2017-03,LEXI B FORTE 300MG/100MG/100UG,2,1,2,0,6.0,1938.0,3927.0,0.0,0.0,5865.0
2017-03,LIDOCANE,1,1,1,0,36.0,1620.0,3744.0,0.0,0.0,5364.0
2017-03,LIDOCANE 2%,1,1,1,0,15.0,675.0,1560.0,0.0,0.0,2235.0
2017-03,LINNOXZIL 50MG/ML,1,1,1,0,10.0,620.0,1130.0,0.0,0.0,1750.0
2017-03,LIPIVASC,3,1,3,0,30.0,8625.0,19875.0,0.0,0.0,28500.0
2017-03,LOBIP,1,1,1,0,500.0,425.0,7975.0,0.0,0.0,8400.0
2017-03,LODIPEX 10MG,1,1,1,0,600.0,249.6,6350.4,0.0,0.0,6600.0
2017-03,LODIPEX 5MG,1,1,1,0,600.0,174.0,4926.0,0.0,0.0,5100.0
2017-03,LORAREX,2,1,2,0,520.0,875.0,6335.0,0.0,0.0,7210.0
2017-03,LOWAS,1,1,1,0,2.0,330.0,750.0,0.0,0.0,1080.0
2017-03,LUCAZT,1,1,1,0,500.0,1800.0,5200.0,0.0,0.0,7000.0
2017-03,MABEFLOX,1,1,1,0,40.0,1000.0,34200.0,0.0,0.0,35200.0
2017-03,MAXIFER,4,1,4,0,71.0,23075.0,13675.0,0.0,0.0,36750.0
2017-03,MAXXI-VIT PLUS,3,1,3,0,21.0,8820.0,9180.0,0.0,0.0,18000.0
2017-03,METMIC 500MG,9,1,9,0,19.0,4322.5,9177.5,0.0,0.3,13500.0
2017-03,METRONIDAZOLE 125MG/5ML,1,1,1,0,36.0,945.0,1935.0,0.0,0.0,2880.0
2017-03,METRONIDAZOLE 500MG,1,1,1,0,600.0,306.0,1014.0,0.0,0.0,1320.0
2017-03,MICROSCOT,1,1,1,0,10.0,850.0,2000.0,0.0,0.0,2850.0
2017-03,MILGESIC,1,1,1,0,36.0,324.0,828.0,0.0,0.0,1152.0
2017-03,MONILIASOL 125MG/5ML,3,1,3,0,47.0,1233.75,2552.25,0.0,0.0,3786.0
2017-03,MONILIASOL 500MG,7,1,7,0,186.0,4248.0,11372.0,0.0,0.0,15620.0
2017-03,MUCOMED,1,1,1,0,500.0,250.0,750.0,0.0,0.0,1000.0
2017-03,MULTI GROW 120ML,3,1,3,0,58.0,4230.0,3006.0,0.0,0.5,7632.0
2017-03,MULTIMEEDS,1,1,1,0,1000.0,540.0,1460.0,0.0,0.0,2000.0
2017-03,MYRENTYL,1,1,1,0,10.0,97.5,192.5,0.0,0.0,290.0
2017-03,MYREX,1,1,1,0,20.0,255.0,1265.0,0.0,0.0,1520.0
