data_layer,source_workbook,source_sheet,source_row_number,source_header_row_number,DRNumber,DRDate,AREA,Product,Qty,ContractPrice,TOTAL CP,Discount,TotalCP,TransferPrice,Total TP,Net Income,column_13
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1399,5,16730,2018-04-28,Admin,MAXXIVIT PLUS,7,857.142857142,5999.999999994,0,5999.999999994,440,3080,2919.999999994,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1400,5,16731,2018-04-28,Admin,FOCID 5mg,1,650,650,195,455,,,455,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1401,5,16731,2018-04-28,Admin,EUROXIME 500mg,2,3000,6000,1800,4200,,,4200,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1402,5,16731,2018-04-28,Admin,ANEROCIN 300mg,1,3800,3800,1140,2660,890,890,1770,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1403,5,16731,2018-04-28,Admin,Isoprine 10mg,4,1100,4400,1320,3080,215,860,2220,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1404,5,16741,2018-05-06,Admin,XYNETIN 1500mg/200iu,7,678.571428571,4749.999999997,0,4749.999999997,310,2170,2579.9999999969996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1405,5,16742,2018-05-02,Admin,DOPACARE 250mg,2,1950,3900,1170,2730,,,2730,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1406,5,16742,2018-05-02,Admin,ENCLOXIL 500mg,2,1500,3000,900,2100,,,2100,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1407,5,16744,2018-05-04,Admin,CEPROTRON 500mg,2,1750,3500,1050,2450,500,1000,1450,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1408,5,16744,2018-05-04,Admin,ANEROCIN 300mg,2,3800,7600,2280,5320,890,1780,3540,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1409,5,16744,2018-05-04,Admin,LACTAMOX 500mg/125mg TAB,2,2800,5600,1680,3920,1173.2,2346.4,1573.6,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1410,5,16744,2018-05-04,Admin,EUROXIME 500mg,2,3000,6000,1800,4200,,,4200,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1411,5,16745,2018-05-04,Admin,MAXXIVIT PLUS,7,857.142857142,5999.999999994,0,5999.999999994,440,3080,2919.999999994,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1412,5,16745,2018-05-04,Admin,XYNETIN 1500mg/200iu,7,678.57,4749.990000000001,0,4749.990000000001,310,2170,2579.9900000000007,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1413,5,16746,2018-05-04,Hospital,SODAMPEN 1g IM/IV,300,128,38400,0,38400,43,12900,25500,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1414,5,16749,2018-05-04,Hospital,APROCARE 150mg,1,870,870,0,870,219,219,651,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1415,5,16749,2018-05-04,Hospital,CEFZIME 750mg,5,3000,15000,0,15000,765,3825,11175,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1416,5,16749,2018-05-04,Hospital,CALIBRAL 500mg,1,780,780,0,780,,,780,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1417,5,16749,2018-05-04,Hospital,ATOVAS 20mg,1,750,750,0,750,174.49666666666667,174.49666666666667,575.5033333333333,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1418,5,16749,2018-05-04,Hospital,ERGON 125mcg,3,2000,6000,0,6000,90.66600000000001,271.99800000000005,5728.002,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1419,5,16749,2018-05-04,Hospital,EVAPROST 125mcg/ml,2,3960,7920,0,7920,1872,3744,4176,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1420,5,16749,2018-05-04,Hospital,EUROXONE 1g,50,460,23000,0,23000,73,3650,19350,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1421,5,16749,2018-05-04,Hospital,MAXIFER 20mg/ml,2,2450,4900,0,4900,951.382,1902.764,2997.236,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1422,5,16749,2018-05-04,Hospital,CEPROTRON 500mg,2,1750,3500,0,3500,500,1000,2500,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1423,5,16749,2018-05-04,Hospital,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,7,1550,10850,0,10850,244,1708,9142,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1424,5,16750,2018-05-04,Hospital,UNIDOL 50mg/ml,2,6000,12000,0,12000,1300,2600,9400,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1425,5,16750,2018-05-04,Hospital,AGLOTAC 25mg/ml (50mg/2ml),5,800,4000,0,4000,17.9425,89.71249999999999,3910.2875,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1426,5,16750,2018-05-04,Hospital,CLAVIC 500mg/125mg,3,2800,8400,0,8400,1189.86,3569.58,4830.42,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1427,5,16751A,2018-11-27,BICOL,GAUZE PAD 4x4 - Surgitech,3,7400,22200,0,22200,70.16666666666667,210.5,21989.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1428,5,16751A,2018-11-27,BICOL,Locaine 50ml,25,350,8750,0,8750,55,1375,7375,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1429,5,16751A,2018-11-27,BICOL,Syringe w/ Needle 3cc -  Indoplas,9,549,4941,0,4941,300,2700,2241,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1430,5,16751A,2018-11-27,BICOL,"Elastic Bandage 7""",200,74,14800,0,14800,,,14800,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1431,5,16751A,2018-11-27,BICOL,"MICROPORE 1"" - 3M",5,250,1250,0,1250,380,1900,-650,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1432,5,16751A,2018-11-27,BICOL,Providone Iodine 1 gln,3,1555,4665,0,4665,,,4665,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1433,5,16751A,2018-11-27,BICOL,GLOVES (S) - Dr. Choice,14,549,7686,0,7686,130,1820,5866,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1434,5,16752 / SI 2372,2018-11-27,BICOL,L565 All-in-one tank printer,1,13995,13995,0,13995,,,13995,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1435,5,16752 / SI 2372,2018-11-27,BICOL,Weighting scale (pedia),50,1775,88750,0,88750,,,88750,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1436,5,16753 / SI 2373,2018-11-27,BICOL,Normal Saline Solution 500ml,6,163,978,0,978,,,978,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1437,5,16753 / SI 2373,2018-11-27,BICOL,Pregnancy Test,163,145,23635,0,23635,,,23635,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1438,5,16753 / SI 2373,2018-11-27,BICOL,Hemoglobin 10/n HCL 50ml,6,545,3270,0,3270,,,3270,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1439,5,16754,2018-12-05,Albay,MULTI GROW 120ml,50,160,8000,0,8000,80,4000,4000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1440,5,16801,2018-04-17,Quezon,ZEGECEF 250mg/5ml SUS,10,75,750,0,750,139.45,1394.5,-644.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1441,5,16801,2018-04-17,Quezon,MONILIASOL 125mg/5ml,10,400,4000,0,4000,37.025,370.25,3629.75,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1442,5,16802,2018-04-17,Quezon,ENCLOXIL 500mg,2,1800,3600,0,3600,,,3600,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1443,5,16802,2018-04-17,Quezon,CIFROX 500mg,2,1750,3500,0,3500,,,3500,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1444,5,16803,2018-04-17,Quezon,CLAVIC 250mg/62.5mg/5ml,10,310,3100,0,3100,,,3100,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1445,5,16804,2018-04-17,Quezon,CAPSUGEN FORTE,7,928.571428571,6499.999999997,0,6499.999999997,,,6499.999999997,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1446,5,16804,2018-04-17,Quezon,VICOLAX 100mg/2mg TAB,7,571.428571428,3999.9999999960005,0,3999.9999999960005,225,1575,2424.9999999960005,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1447,5,16805,2018-04-17,Quezon,DOLO JAGA 500mg/50mg/100mg/100mcg,1,1600,1600,480,1120,615,615,505,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1448,5,16805,2018-04-17,Quezon,MULTI GROW OB PLUS,3,1300,3900,1170,2730,450,1350,1380,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1449,5,16806,2018-04-18,Quezon,MULTI GROW 120ml,15,240,3600,0,3600,80,1200,2400,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1450,5,16807,2018-04-21,Quezon,BUTADIL 2mg/5ml,36,73.5,2646,0,2646,25.134999999999998,904.8599999999999,1741.14,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1451,5,16808,2018-04-19,Marinduque,CEFEXIL 500mg,1,1800,1800,0,1800,,,1800,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1452,5,16808,2018-04-19,Marinduque,VICOLAX 50mg/1mg/5ml SYR,6,80,480,0,480,36.78,220.68,259.32,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1453,5,16808,2018-04-19,Marinduque,MONILIASOL 500mg,1,750,750,0,750,240,240,510,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1454,5,16808,2018-04-19,Marinduque,MONILIASOL 125mg/5ml,6,75,450,0,450,37.025,222.14999999999998,227.85000000000002,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1455,5,16808,2018-04-19,Marinduque,MULTI GROW 120ml,6,240,1440,0,1440,80,480,960,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1456,5,16808,2018-04-19,Marinduque,APROCARE 150mg,3,870,2610,0,2610,219,657,1953,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1457,5,16808,2018-04-19,Marinduque,BERCEF 50mg/ml DROPS,6,175,1050,0,1050,42,252,798,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1458,5,16808,2018-04-19,Marinduque,CALIBRAL 500mg,1,750,750,0,750,,,750,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1459,5,16809,2018-04-19,Marinduque,CLAVIC 500mg/125mg,12,2790,33480,10747.08,22732.92,1189.86,14278.32,8454.599999999999,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1460,5,16810,2018-04-20,Quezon,VICOLAX 50mg/1mg/5ml SYR,30,80,2400,720,1680,36.78,1103.4,576.5999999999999,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1461,5,16811,2018-04-20,Quezon,ANEROCIN 300mg,2,3800,7600,2280,5320,890,1780,3540,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1462,5,16812,2018-04-23,Quezon,APROCARE 150mg,22,681.8181818,14999.9999996,0,14999.9999996,219,4818,10181.9999996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1463,5,16812,2018-04-23,Quezon,ATOVAS 20mg,22,681.81818181,14999.999999820002,0,14999.999999820002,174.49666666666667,3838.9266666666667,11161.073333153336,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1464,5,16813,2018-04-23,Quezon,INTRAPLEM 50mg/ml - Drops,6,78,468,0,468,29.95,179.7,288.3,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1465,5,16813,2018-04-23,Quezon,ZELEX 200mg,1,2800,2800,0,2800,750,750,2050,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1466,5,16813,2018-04-23,Quezon,VOXOLL 15mg/5ml SYR,6,74,444,0,444,23,138,306,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1467,5,16813,2018-04-23,Quezon,SALMOGEN 125mg/5ml,6,98,588,0,588,46.08,276.48,311.52,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1468,5,16813,2018-04-23,Quezon,BERCEF 50mg/ml DROPS,6,175,1050,0,1050,42,252,798,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1469,5,16813,2018-04-23,Quezon,CORVI PLUS 1mg/50mg,6,118,708,0,708,39,234,474,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1470,5,16813,2018-04-23,Quezon,LEXI B FORTE 300mg/100mg/100mcg,3,1000,3000,0,3000,,,3000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1471,5,16814,2018-04-24,Quezon,CLAVIC 500mg/125mg,1,2790,2790,0,2790,1189.86,1189.86,1600.14,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1472,5,16814,2018-04-24,Quezon,FEXIL 100mg/ml,15,170,2550,0,2550,,,2550,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1473,5,16815,2018-04-24,Quezon,ALGESIC FORTE 325mg+400mg,4,770,3080,924,2156,232.5,930,1226,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1474,5,16816,2018-04-24,Quezon,CLAVIC 250mg/62.5mg/5ml,2,3410,6820,0,6820,,,6820,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1475,5,16816,2018-04-24,Quezon,CLAVIC 500mg/125mg,1,2790,2790,0,2790,1189.86,1189.86,1600.14,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1476,5,16817,2018-04-25,Quezon,FEXIL 100mg/ml,15,170,2550,765,1785,,,1785,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1477,5,16817,2018-04-25,Quezon,DOLO JAGA 500mg/50mg/100mg/100mcg,1,1600,1600,480,1120,615,615,505,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1478,5,16817,2018-04-25,Quezon,BERCEF 50mg/ml DROPS,6,175,1050,315,735,42,252,483,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1479,5,16818,2018-04-25,Quezon,APROCARE 150mg,4,870,3480,0,3480,219,876,2604,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1480,5,16819,2018-04-26,Quezon,TRIVASC 35mg MR,10,1425,14250,0,14250,490,4900,9350,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1481,5,16819,2018-04-26,Quezon,Isoprine 10mg,10,1100,11000,0,11000,215,2150,8850,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1482,5,16819,2018-04-26,Quezon,ZINCAVIT 55mg/ml,35,85,2975,0,2975,34.04,1191.3999999999999,1783.6000000000001,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1483,5,16819,2018-04-26,Quezon,EUROXIME 250mg/5ml,24,400,9600,0,9600,139.45,3346.7999999999997,6253.200000000001,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1484,5,16819,2018-04-26,Quezon,BUFENOL 200mg/5ml,8,112,896,0,896,,,896,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1485,5,16820,2018-04-26,Quezon,ZINCAVIT 55mg/ml,15,85,1275,0,1275,34.04,510.59999999999997,764.4000000000001,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1486,5,16820,2018-04-26,Quezon,VICOLAX 50mg/1mg/5ml SYR,15,80,1200,0,1200,36.78,551.7,648.3,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1487,5,16820,2018-04-26,Quezon,TURBOLAX 2mg/5ml,15,69,1035,0,1035,,,1035,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1488,5,16821,2018-04-26,Quezon,DOLO JAGA 500mg/50mg/100mg/100mcg,10,1600,16000,0,16000,615,6150,9850,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1489,5,16821,2018-04-26,Quezon,BUTADIL 2mg/5ml,36,73,2628,0,2628,25.134999999999998,904.8599999999999,1723.14,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1490,5,16822,2018-04-26,Quezon,NERVAPLEX 500mg,3,1650,4950,0,4950,615,1845,3105,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1491,5,16823,2018-04-30,Quezon,TRIVASC 35mg MR,15,1425,21375,8550,12825,490,7350,5475,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1492,5,16824,2018-04-30,Quezon,NERVAPLEX 500mg,2,1650,3300,0,3300,615,1230,2070,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1493,5,16824,2018-04-30,Quezon,LACTAMOX 500mg/125mg TAB,2,2800,5600,0,5600,1173.2,2346.4,3253.6,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1494,5,16825,2018-04-30,Quezon,FEXIL 100mg/ml,9,170,1530,0,1530,,,1530,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1495,5,16826,2018-04-30,Quezon,KLOPIDO 75mg,3,975,2925,877.5,2047.5,,,2047.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1496,5,16827,2018-04-30,Quezon,KLOPIDO 75mg,22,1000,22000,0,22000,,,22000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1497,5,16828,2018-04-30,Quezon,LIPIVASC 40mg,22,863.636363,18999.999986,0,18999.999986,,,18999.999986,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1498,5,16828,2018-04-30,Quezon,APROCARE 150mg,22,681.8181818,14999.9999996,0,14999.9999996,219,4818,10181.9999996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1499,5,16829,2018-05-02,Quezon,JOSILVITE,4,750,3000,0,3000,350,1400,1600,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1500,5,16829,2018-05-02,Quezon,CAPSUGEN FORTE,4,1155,4620,0,4620,,,4620,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1501,5,16829,2018-05-02,Quezon,FERGLOBIN 250mg,4,543.75,2175,0,2175,215,860,1315,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1502,5,16829,2018-05-02,Quezon,MULTI GROW OB PLUS,4,975,3900,0,3900,450,1800,2100,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1503,5,16830,2018-05-03,Marinduque,ZINCAVIT 55mg/ml,24,88,2112,0,2112,34.04,816.96,1295.04,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1504,5,16831,2018-05-03,Marinduque,FERGLOBIN FA 60mg/400mcg,1,900,900,0,900,250,250,650,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1505,5,16831,2018-05-03,Marinduque,VICOLAX 50mg/1mg/5ml SYR,2,800,1600,0,1600,36.78,73.56,1526.44,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1506,5,16831,2018-05-03,Marinduque,FEXIL 100mg/ml,20,170,3400,0,3400,,,3400,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1507,5,16831,2018-05-03,Marinduque,CEFEXIL 250mg/5ml,20,198,3960,0,3960,65,1300,2660,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1508,5,16831,2018-05-03,Marinduque,VISTREP 250mg/5ml,20,105,2100,0,2100,39.88,797.6,1302.4,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1509,5,16831,2018-05-03,Marinduque,INTRAPLEM 50mg/ml - Drops,20,78,1560,0,1560,29.95,599,961,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1510,5,16831,2018-05-03,Marinduque,SYNERMED 800mg/160mg,1,550,550,0,550,95,95,455,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1511,5,16832,2018-05-07,Admin,LIPIVASC 40mg,8,950,7600,0,7600,,,7600,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1512,5,16833,2018-05-08,Quezon,DOLO JAGA 500mg/50mg/100mg/100mcg,1,1600,1600,0,1600,615,615,985,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1513,5,16833,2018-05-08,Quezon,MULTI GROW OB PLUS,3,1300,3900,0,3900,450,1350,2550,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1514,5,16833,2018-05-08,Quezon,XYNETIN 1500mg/200iu,3,1050,3150,0,3150,310,930,2220,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1515,5,16834,2018-05-09,Quezon,SYNERMED 200mg/40mg/5ml,6,90,540,0,540,32.4,194.39999999999998,345.6,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1516,5,16834,2018-05-09,Quezon,VOXOLL 15mg/5ml SYR,6,74,444,0,444,23,138,306,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1517,5,16835,2018-05-09,Quezon,XYNETIN 1500mg/200iu,1,1050,1050,315,735,310,310,425,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1518,5,16836,2018-05-10,Admin,KLOPIDO 75mg,16,975,15600,0,15600,,,15600,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1519,5,16837,2018-05-10,Quezon,VOXOLL 15mg/5ml SYR,20,74,1480,444,1036,23,460,576,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1520,5,16838,2018-05-11,Quezon,MULTI GROW 30ml drops,17,175,2975,0,2975,60,1020,1955,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1521,5,16838,2018-05-11,Quezon,TERMAGEN 100mg/ml,20,58,1160,0,1160,29.179999999999996,583.5999999999999,576.4000000000001,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1522,5,16838,2018-05-11,Quezon,CEFEXIL 500mg,10,1800,18000,0,18000,,,18000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1523,5,16838,2018-05-11,Quezon,CALIBRAL 500mg,10,750,7500,0,7500,,,7500,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1524,5,16839,2018-05-11,Quezon,GIAN ZINC 120ml,24,175,4200,1260,2940,75,1800,1140,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1525,5,16839,2018-05-11,Quezon,GIAN ZINC 30ml,24,155,3720,1116,2604,60,1440,1164,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1526,5,16839,2018-05-11,Quezon,BERCEF 50mg/ml DROPS,10,175,1750,525,1225,42,420,805,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1527,5,16840,2018-05-16,Quezon,BERCEF 50mg/ml DROPS,20,175,3500,692,2808,42,840,1968,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1528,5,16840,2018-05-16,Quezon,JAGA 300MG/100MG/100MCG,4,1155,4620,915,3705,530,2120,1585,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1529,5,16840,2018-05-16,Quezon,DOLO JAGA 500mg/50mg/100mg/100mcg,2,1600,3200,634,2566,615,1230,1336,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1530,5,16841,2018-05-16,Quezon,Hyclens 0.2% Wound Spray 60ml,6,269.79,1618.7400000000002,0,1618.7400000000002,128.796,772.776,845.9640000000003,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1531,5,16842,2018-05-16,Quezon,BROADMETZ 500mg,3,1070,3210,0,3210,319,957,2253,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1532,5,16843,2018-05-17,Marinduque,INTRAPLEM 100mg/5ml,72,92,6624,0,6624,30.76,2214.7200000000003,4409.28,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1533,5,16844,2018-05-18,Marinduque,CLAVIC 500mg/125mg,12,2790,33480,10747,22733,1189.86,14278.32,8454.68,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1534,5,16845,2018-05-17,Marinduque,INTRAPLEM 100mg/5ml,24,92,2208,662.4,1545.6,30.76,738.24,807.3599999999999,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1535,5,16846,2018-05-17,Marinduque,INTRAPLEM 100mg/5ml,24,92,2208,0,2208,30.76,738.24,1469.76,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1536,5,16847,2018-05-19,Marinduque,VICOLAX 50mg/1mg/5ml SYR,36,80,2880,0,2880,36.78,1324.08,1555.92,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1537,5,16847,2018-05-19,Marinduque,Hyclens 0.2% Wound Spray 60ml,24,270,6480,0,6480,128.796,3091.104,3388.896,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1538,5,16848,2018-05-19,Quezon,TRIVASC 35mg MR,10,1425,14250,5700,8550,490,4900,3650,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1539,5,16849,2018-05-21,Quezon,ROCIN 150,5,2200,11000,0,11000,660,3300,7700,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1540,5,16849,2018-05-21,Quezon,FEXIL 100mg/ml,24,170,4080,0,4080,,,4080,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1541,5,16850,2018-05-22,Quezon,LEIVICLOX 250mg Sus,50,125,6250,0,6250,65,3250,3000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1542,5,16851,2018-05-04,BATANGAS,ZUDEM 200MG,3,6200,18600,0,18600,1600,4800,13800,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1543,5,16852,2018-05-04,BATANGAS,CEPROTRON 500mg,3,1925,5775,0,5775,500,1500,4275,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,1544,5,16853,2018-05-04,BATANGAS,LACTAMOX 500mg/125mg TAB,4,2970,11880,0,11880,1173.2,4692.8,7187.2,
