product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
IM70 PATIENT MONITOR W/ CAPNOGRAPH,1.0,280000.0,170000.0,1,1,0,171,0.607143,0.001267,0.690907,A,ABC/Pareto using total_trade_price revenue,draft
ZINACARE 750MG WITH DILUENT,10495.126,278652.29,836290.33,14,10,1,172,3.001197,0.001261,0.692168,A,ABC/Pareto using total_trade_price revenue,draft
GLOVES BLUE VINYL/NITRILE BLEND (SMALL),1090.0,276900.0,527025.12,13,7,0,173,1.903305,0.001253,0.693421,A,ABC/Pareto using total_trade_price revenue,draft
OLXARIN 6000IU/0.6ML 60MG/0.6ML,355.0,276900.0,463104.5,2,1,0,174,1.672461,0.001253,0.694674,A,ABC/Pareto using total_trade_price revenue,draft
AIRCONDITION SPLIT TYPE INVERTER 2HP (CARRIER),5.0,276500.0,322000.0,1,1,0,175,1.164557,0.001251,0.695925,A,ABC/Pareto using total_trade_price revenue,draft
PHYTOBAS 10MG/ML IV,1031.4749,276433.47,809587.21,65,18,4,176,2.928687,0.001251,0.697176,A,ABC/Pareto using total_trade_price revenue,draft
DEXAMAX 4MG/ML (8MG/2ML) 2ML,219.1108,276084.52,305259.88,35,18,7,177,1.105675,0.001249,0.698426,A,ABC/Pareto using total_trade_price revenue,draft
XRAY FILM 11X14 (FUJI),7.3872,272848.29,-73355.74,5,1,2,178,-0.268852,0.001235,0.699661,A,ABC/Pareto using total_trade_price revenue,draft
PPE WHITE W/ BLUE STRIPES - M/L/XL,705.0,272100.0,432435.6,2,2,0,179,1.589252,0.001231,0.700892,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA FORTE CAP,517.6,271740.0,319398.2,54,25,0,180,1.175382,0.00123,0.702122,A,ABC/Pareto using total_trade_price revenue,draft
TRIVASC 35MG,589.337,269077.75,416445.16,51,16,2,181,1.547676,0.001218,0.70334,A,ABC/Pareto using total_trade_price revenue,draft
X-RAY FIXER: POWDER MANUAL FUJI,16.378,268954.62,-80441.44,5,1,2,182,-0.299089,0.001217,0.704557,A,ABC/Pareto using total_trade_price revenue,draft
OMCARE 40MG WITH DILUENT,8050.0,265650.0,129104.5,7,3,0,183,0.485995,0.001202,0.705759,A,ABC/Pareto using total_trade_price revenue,draft
ENOX 4000 ANTI-XA IU/0.4ML (KULANIMA HAZIR ENJEKTOR) STERIL - ENOKSAPARIN SODIUM,840.0,260400.0,910250.0,4,4,0,184,3.495584,0.001179,0.706938,A,ABC/Pareto using total_trade_price revenue,draft
CIXTOR-Z 500MG,1215.0768,257813.81,635401.92,134,35,1,185,2.464577,0.001167,0.708105,A,ABC/Pareto using total_trade_price revenue,draft
MAXXIVIT PLUS,453.97,254223.2,185311.58,67,17,0,186,0.728933,0.001151,0.709255,A,ABC/Pareto using total_trade_price revenue,draft
SODAMPEN 1G IM/IV,5596.6683,254059.1,482129.13,39,21,4,187,1.897705,0.00115,0.710405,A,ABC/Pareto using total_trade_price revenue,draft
LIFERZIN 250MG,814.5249,249533.6,244933.42,24,15,3,188,0.981565,0.001129,0.711534,A,ABC/Pareto using total_trade_price revenue,draft
MARKER BLACK (PILOT),36.7316,245932.01,239077.7,26,12,23,189,0.972129,0.001113,0.712647,A,ABC/Pareto using total_trade_price revenue,draft
LUNCHEONMEAT - LIBERTY,166.67,233324.67,136675.33,1,1,0,190,0.585773,0.001056,0.713703,A,ABC/Pareto using total_trade_price revenue,draft
SANOMAX-FA,416.0,232960.0,166059.36,66,21,0,191,0.712823,0.001054,0.714758,A,ABC/Pareto using total_trade_price revenue,draft
LYSOL 340G,624.0,232758.0,198666.0,3,3,0,192,0.85353,0.001053,0.715811,A,ABC/Pareto using total_trade_price revenue,draft
DANOXIME 750MG W/ DILUENT,1600.1691,232622.89,32658.56,3,1,1,193,0.140393,0.001053,0.716864,A,ABC/Pareto using total_trade_price revenue,draft
OLXARIN 4000IU/0.4ML (40MG/0.4ML),375.0,232500.0,232290.0,3,2,0,194,0.999097,0.001052,0.717916,A,ABC/Pareto using total_trade_price revenue,draft
OPTRYL EYE OINTMENT 0.5% 5G,2162.0,231334.0,332210.0,7,5,0,195,1.436062,0.001047,0.718963,A,ABC/Pareto using total_trade_price revenue,draft
RAXIDINE 25MG/ML 2ML,810.8551,229720.88,539527.96,54,23,4,196,2.348624,0.00104,0.720003,A,ABC/Pareto using total_trade_price revenue,draft
ATORSAPH 20MG TAB,2290.0,228805.0,249778.13,20,14,0,197,1.091664,0.001036,0.721038,A,ABC/Pareto using total_trade_price revenue,draft
HYPHEN 50MG,745.5361,223790.73,412915.2,42,22,3,198,1.845095,0.001013,0.722051,A,ABC/Pareto using total_trade_price revenue,draft
INK CARTRIDGE TRI COLOR (HP680),21.5503,223046.63,260945.53,31,14,28,199,1.169915,0.001009,0.72306,A,ABC/Pareto using total_trade_price revenue,draft
NINGBO DAVID STAND ALONE PHOTOTHERAPY,2.0,220000.0,224842.0,2,2,0,200,1.022009,0.000996,0.724056,A,ABC/Pareto using total_trade_price revenue,draft
EMLOR PLUS 5MG/50MG,1017.0,219672.0,378989.5,132,24,0,201,1.725252,0.000994,0.72505,A,ABC/Pareto using total_trade_price revenue,draft
CLOXANE 500MG,390.7188,219458.79,113715.21,18,7,4,202,0.518162,0.000993,0.726044,A,ABC/Pareto using total_trade_price revenue,draft
AFENAX 100MG TAB,280.5836,217295.7,413883.01,87,25,4,203,1.904699,0.000983,0.727027,A,ABC/Pareto using total_trade_price revenue,draft
MECLOP 5MG\ML,689.5539,215865.43,224414.51,37,23,3,204,1.039604,0.000977,0.728004,A,ABC/Pareto using total_trade_price revenue,draft
DEXAMAX 4MG,897.8,214330.0,430282.6,17,10,0,205,2.007571,0.00097,0.728974,A,ABC/Pareto using total_trade_price revenue,draft
EUROXONE 1G IV,1010.4445,213841.3,311163.98,28,17,3,206,1.455116,0.000968,0.729942,A,ABC/Pareto using total_trade_price revenue,draft
SUCTION SET POOLE ABDOMINAL DRAIN - SIMPLEX,1200.0,213500.0,83100.0,6,5,0,207,0.389227,0.000966,0.730908,A,ABC/Pareto using total_trade_price revenue,draft
BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),86.1115,212965.21,41691.79,13,8,9,208,0.195768,0.000964,0.731872,A,ABC/Pareto using total_trade_price revenue,draft
SITIXON 1G 10ML,3253.185,212807.41,214538.35,27,13,1,209,1.008134,0.000963,0.732835,A,ABC/Pareto using total_trade_price revenue,draft
FERGLOBIN 250MG,654.6,212745.0,141032.51,103,32,0,210,0.662918,0.000963,0.733798,A,ABC/Pareto using total_trade_price revenue,draft
URINE BAG 2000ML ADULT PIECE,11130.0,211600.0,105670.0,3,2,0,211,0.499386,0.000958,0.734755,A,ABC/Pareto using total_trade_price revenue,draft
ERGON 125MCG,164.7462,210449.47,271950.08,58,25,4,212,1.292235,0.000952,0.735708,A,ABC/Pareto using total_trade_price revenue,draft
TRIDEN 160MG TAB,292.0,210240.0,497324.0,88,25,0,213,2.365506,0.000951,0.736659,A,ABC/Pareto using total_trade_price revenue,draft
XYNETRIX CHEWABLE TABLET,464.0,208800.0,126599.96,81,18,0,214,0.606322,0.000945,0.737604,A,ABC/Pareto using total_trade_price revenue,draft
ALLECUR 10MG,408.1282,207311.82,447883.95,29,17,4,215,2.160436,0.000938,0.738542,A,ABC/Pareto using total_trade_price revenue,draft
AMBILIN 500,865.5451,204824.08,421695.76,19,11,3,216,2.058819,0.000927,0.739469,A,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA WITHOUT INJECTION PORT LUER LOCK G26 0.6X19MM (CATHULA),88.22,204528.0,93655.6,6,4,0,217,0.457911,0.000926,0.740395,A,ABC/Pareto using total_trade_price revenue,draft
LUPINSULIN R,440.0,204010.0,145415.5,6,5,0,218,0.712786,0.000923,0.741318,A,ABC/Pareto using total_trade_price revenue,draft
DEHYDROSOL 250ML,259.7037,202768.48,158286.76,24,16,4,219,0.780628,0.000918,0.742236,A,ABC/Pareto using total_trade_price revenue,draft
DESKTOP PCX LFH,5.0,201475.0,198500.0,1,1,0,220,0.985234,0.000912,0.743148,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA PLUS 500MG/50MG/100MG/100MCG,328.0,199770.0,293516.0,82,18,0,221,1.46927,0.000904,0.744052,A,ABC/Pareto using total_trade_price revenue,draft
AHBAY-TOX 40IU/0.5ML IM,264.5117,197986.94,112603.04,9,5,2,222,0.56874,0.000896,0.744948,A,ABC/Pareto using total_trade_price revenue,draft
BCG VACCINE 500MG/ML+1ML DILUENT IN AMPULE,6.68,197060.0,176926.0,2,1,0,223,0.897828,0.000892,0.74584,A,ABC/Pareto using total_trade_price revenue,draft
METMIC 500MG,193.5315,197025.4,184718.49,83,30,4,224,0.937536,0.000892,0.746732,A,ABC/Pareto using total_trade_price revenue,draft
ANMUM MATERNA PLAIN 180G,1000.0,196750.0,82250.0,1,1,0,225,0.418043,0.00089,0.747622,A,ABC/Pareto using total_trade_price revenue,draft
NAXCIL-600 600MG,1060.0,196100.0,167710.8,4,4,0,226,0.855231,0.000887,0.74851,A,ABC/Pareto using total_trade_price revenue,draft
DIUFED 10MG/ML (20MG/2ML) 2ML,4053.0,194544.0,140782.1,10,5,0,227,0.723652,0.00088,0.74939,A,ABC/Pareto using total_trade_price revenue,draft
STAPLER STANDARD TYPE (JOY),12.0113,194334.77,79922.9,19,13,16,228,0.411264,0.00088,0.750269,A,ABC/Pareto using total_trade_price revenue,draft
AMCETAM 150MG/ML 2ML,1944.301,192198.14,151361.23,25,14,2,229,0.787527,0.00087,0.751139,A,ABC/Pareto using total_trade_price revenue,draft
MUCORIGHT 600MG,220.5922,191206.53,61758.33,8,3,3,230,0.322993,0.000865,0.752005,A,ABC/Pareto using total_trade_price revenue,draft
ATOVAS 20MG,1045.726,191155.74,587065.74,40,20,1,231,3.071138,0.000865,0.75287,A,ABC/Pareto using total_trade_price revenue,draft
EROXIME 750MG IV,242.4202,190937.47,443537.57,49,22,7,232,2.322947,0.000864,0.753734,A,ABC/Pareto using total_trade_price revenue,draft
FERGLOBIN 250MG CAP,567.0,184275.0,119440.49,87,25,0,233,0.648164,0.000834,0.754568,A,ABC/Pareto using total_trade_price revenue,draft
"EPOKINE 10,000IU/1ML",100.0,182000.0,384500.0,1,1,0,234,2.112637,0.000824,0.755392,A,ABC/Pareto using total_trade_price revenue,draft
CIUMADE TAB,402.0,180900.0,164578.27,86,22,0,235,0.909775,0.000819,0.75621,A,ABC/Pareto using total_trade_price revenue,draft
RIBER 500 MG TABLET,2005.0,180450.0,179878.8,7,4,0,236,0.996835,0.000817,0.757027,A,ABC/Pareto using total_trade_price revenue,draft
ELECTAB 600MG,493.33,180066.67,20800.83,5,2,0,237,0.115517,0.000815,0.757842,A,ABC/Pareto using total_trade_price revenue,draft
SYVIR 200MG,25.0,180000.0,190000.0,1,1,0,238,1.055556,0.000815,0.758657,A,ABC/Pareto using total_trade_price revenue,draft
SHARJVAX 3000 I.U. / 0.95ML,150.0,180000.0,247500.0,1,1,0,239,1.375,0.000815,0.759471,A,ABC/Pareto using total_trade_price revenue,draft
DALINC 150MG/ML (600MG/4ML) 4ML,720.0,180000.0,250992.0,4,2,0,240,1.3944,0.000815,0.760286,A,ABC/Pareto using total_trade_price revenue,draft
CORPILYN 250MG,15220.0,179596.0,220279.1,13,6,0,241,1.226526,0.000813,0.761099,A,ABC/Pareto using total_trade_price revenue,draft
JAGA 300MG/100MG/100MCG CAP,338.0,179140.0,285262.5,127,25,0,242,1.5924,0.000811,0.761909,A,ABC/Pareto using total_trade_price revenue,draft
ZELEX 200MG CAP,193.0,178525.0,334725.0,70,24,0,243,1.874947,0.000808,0.762717,A,ABC/Pareto using total_trade_price revenue,draft
AMTRIX WITH DILUENT 1G,6850.0,178100.0,169195.0,3,2,0,244,0.95,0.000806,0.763523,A,ABC/Pareto using total_trade_price revenue,draft
GREEN CROSS ALCOHOL 500ML,2387.0,177698.79,88638.21,6,3,0,245,0.498812,0.000804,0.764328,A,ABC/Pareto using total_trade_price revenue,draft
CLOVAS 75MG,508.7873,177542.19,447983.82,29,19,1,246,2.523253,0.000804,0.765131,A,ABC/Pareto using total_trade_price revenue,draft
AFENAX 100MG,296.46,176393.7,355099.5,78,31,0,247,2.013108,0.000798,0.765929,A,ABC/Pareto using total_trade_price revenue,draft
NITRILE EXAMINATION GLOVES LARGE,705.0,176250.0,168350.0,5,3,0,248,0.955177,0.000798,0.766727,A,ABC/Pareto using total_trade_price revenue,draft
LAZICARE 10MG/ML (20MG/2ML) 2ML,3186.0,175080.0,98450.0,15,7,0,249,0.562314,0.000792,0.767519,A,ABC/Pareto using total_trade_price revenue,draft
AEROVENT 1MG/ML,678.34,173033.34,148941.66,12,10,0,250,0.860769,0.000783,0.768303,A,ABC/Pareto using total_trade_price revenue,draft
BLOOD GLUCOSE TEST STRIPS (EASYTOUCH),217.0,172450.0,22289.0,2,2,0,251,0.129249,0.00078,0.769083,A,ABC/Pareto using total_trade_price revenue,draft
PHYTOMEN 10MG/ML IV,394.3314,171994.68,330773.77,33,16,2,252,1.923163,0.000778,0.769861,A,ABC/Pareto using total_trade_price revenue,draft
DULXATIVE 10MG,472.0,171336.0,139684.0,10,5,0,253,0.815264,0.000775,0.770637,A,ABC/Pareto using total_trade_price revenue,draft
GITOR-40 40MG,195.0,170625.0,528975.0,9,9,0,254,3.10022,0.000772,0.771409,A,ABC/Pareto using total_trade_price revenue,draft
EQUIRAB 200IU/ML (1000IU/5ML) 5ML,100.0,170000.0,49500.0,1,1,0,255,0.291176,0.000769,0.772178,A,ABC/Pareto using total_trade_price revenue,draft
LINDELL 50MG/ML (5%),600.0,169800.0,100.0,2,1,0,256,0.000589,0.000768,0.772947,A,ABC/Pareto using total_trade_price revenue,draft
SOLUTION FOR IV INFUSION LACTATED RINGERS SOLUTION,240.0,168000.0,151440.0,1,1,0,257,0.901429,0.00076,0.773707,A,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 10% 120ML (ZETADONE),2400.0,168000.0,28800.0,1,1,0,258,0.171429,0.00076,0.774468,A,ABC/Pareto using total_trade_price revenue,draft
ECG MACHINE 3 CHANNEL (MEDX),3.0,165000.0,131100.0,2,2,0,259,0.794545,0.000747,0.775214,A,ABC/Pareto using total_trade_price revenue,draft
CLINDATEC 150MG/ML (300MG/2ML) 2ML,3000.0,165000.0,96960.0,1,1,0,260,0.587636,0.000747,0.775961,A,ABC/Pareto using total_trade_price revenue,draft
VELON 6.25MG,2290.13,164890.08,252073.08,15,7,0,261,1.528734,0.000746,0.776707,A,ABC/Pareto using total_trade_price revenue,draft
RECORMON 5000IU/0.3ML,20.0,164500.0,75500.0,1,1,0,262,0.458967,0.000744,0.777452,A,ABC/Pareto using total_trade_price revenue,draft
IMATET 40IU/0.5ML,293.6,163604.0,192553.2,10,8,0,263,1.176947,0.00074,0.778192,A,ABC/Pareto using total_trade_price revenue,draft
DIFLOSID 75MG/3ML,586.3338,162890.78,215472.02,29,20,3,264,1.322801,0.000737,0.778929,A,ABC/Pareto using total_trade_price revenue,draft
PHOTOCOPIER (TASKALFA 32121),1.0,160020.0,88980.0,1,1,0,265,0.556055,0.000724,0.779654,A,ABC/Pareto using total_trade_price revenue,draft
PPE - ALCOLUXX,1000.0,160000.0,490000.0,1,1,0,266,3.0625,0.000724,0.780378,A,ABC/Pareto using total_trade_price revenue,draft
F6 FETAL MONITOR SINGLE,1.0,160000.0,230000.0,1,1,0,267,1.4375,0.000724,0.781102,A,ABC/Pareto using total_trade_price revenue,draft
EMZART-80 80MG,605.0,159720.0,361298.0,65,23,0,268,2.262071,0.000723,0.781825,A,ABC/Pareto using total_trade_price revenue,draft
APCELAC 500MG HERBAL FOOD SUPPLEMENT,397.6,159040.0,102725.2,45,26,0,269,0.645908,0.00072,0.782544,A,ABC/Pareto using total_trade_price revenue,draft
SPASMOCIN 20MG/1ML AMP,1059.0,158850.0,201210.0,5,4,0,270,1.266667,0.000719,0.783263,A,ABC/Pareto using total_trade_price revenue,draft
LED LAMP,100.6029,158253.22,66039.53,4,2,2,271,0.417303,0.000716,0.78398,A,ABC/Pareto using total_trade_price revenue,draft
IRBIN 150MG,713.0,156448.65,503775.79,49,24,0,272,3.220071,0.000708,0.784688,A,ABC/Pareto using total_trade_price revenue,draft
"SONOTRAX BASIC A, ULTRASOUND POCKET DOPPLER",12.0,156000.0,664850.0,3,2,0,273,4.261859,0.000706,0.785394,A,ABC/Pareto using total_trade_price revenue,draft
MINOR SURGERY SET 37'S (OLTEN),10.0,155070.0,154930.0,1,1,0,274,0.999097,0.000702,0.786095,A,ABC/Pareto using total_trade_price revenue,draft
PORFEVER 150MG/ML (300MG/2ML) 2ML,1439.0353,152389.12,44234.33,12,5,3,275,0.290272,0.00069,0.786785,A,ABC/Pareto using total_trade_price revenue,draft
BIO TT 40IU,223.5,151460.0,117534.15,10,6,0,276,0.776008,0.000685,0.787471,A,ABC/Pareto using total_trade_price revenue,draft
VICRYL 1-0 ROUND NEEDLE ETHICON,32.0,150528.0,44982.0,2,2,0,277,0.298828,0.000681,0.788152,A,ABC/Pareto using total_trade_price revenue,draft
COVID-19 AG STANDARD Q BIOSENSOR TEST KIT,10.0,150000.0,12500.0,1,1,0,278,0.083333,0.000679,0.788831,A,ABC/Pareto using total_trade_price revenue,draft
BLOOD PRESSURE W/WHEELS / ROLL BY - BAXTEL SPHYGMOMANOMETER,20.0,150000.0,90100.0,1,1,0,279,0.600667,0.000679,0.78951,A,ABC/Pareto using total_trade_price revenue,draft
CHLORINE - SUPER CHLOR,13.6223,149023.18,95350.26,5,5,2,280,0.639835,0.000674,0.790184,A,ABC/Pareto using total_trade_price revenue,draft
BLESOFOXITIN 1G IV,1150.0,148450.0,120620.0,6,6,0,281,0.812529,0.000672,0.790856,A,ABC/Pareto using total_trade_price revenue,draft
MUCOLIFAR 500MG,164.0,147760.0,410040.0,62,25,0,282,2.775041,0.000669,0.791525,A,ABC/Pareto using total_trade_price revenue,draft
MATTRESS 2X36X75,200.1659,147392.05,268735.05,2,2,1,283,1.823267,0.000667,0.792192,A,ABC/Pareto using total_trade_price revenue,draft
SOLVAPRINE 10MG,990.5,147383.0,515991.55,110,34,0,284,3.501025,0.000667,0.792859,A,ABC/Pareto using total_trade_price revenue,draft
BIOLAC 3.33G/5ML,1400.0,147000.0,22582.0,7,3,0,285,0.153619,0.000665,0.793524,A,ABC/Pareto using total_trade_price revenue,draft
BIOGIC 100MG DROPS,914.2877,146725.98,172971.88,19,13,2,286,1.178877,0.000664,0.794188,A,ABC/Pareto using total_trade_price revenue,draft
HAIXONNE 1G POWDER,4080.0,145880.0,245740.0,3,3,0,287,1.684535,0.00066,0.794848,A,ABC/Pareto using total_trade_price revenue,draft
FLUCYSTEINE 200MG 30'S,318.5188,145325.83,95285.76,11,5,1,288,0.65567,0.000658,0.795506,A,ABC/Pareto using total_trade_price revenue,draft
ALCOHOL - VELVETCARE ISOPROPYL 70%,480.0,144000.0,240000.0,1,1,0,289,1.666667,0.000652,0.796158,A,ABC/Pareto using total_trade_price revenue,draft
AGYNAPIN 1MG/ML,239.0,143400.0,83152.1,2,1,0,290,0.579861,0.000649,0.796807,A,ABC/Pareto using total_trade_price revenue,draft
CENDALEX 500MG,498.0,143175.0,380170.0,107,25,0,291,2.655282,0.000648,0.797455,A,ABC/Pareto using total_trade_price revenue,draft
CLINDASAPH 600 150MG/ML (600MG/4ML) 4ML,220.0,142780.0,120604.0,2,1,0,292,0.844684,0.000646,0.798101,A,ABC/Pareto using total_trade_price revenue,draft
MUCOLIFAR 500MG TAB,125.1777,142060.25,275556.03,52,18,1,293,1.939712,0.000643,0.798744,A,ABC/Pareto using total_trade_price revenue,draft
NOTEBOOK 50 LEAVES,391.2028,141067.79,67097.26,13,6,10,294,0.475638,0.000638,0.799382,A,ABC/Pareto using total_trade_price revenue,draft
ENCLOXIL 500MG,174.05,140015.0,104290.26,33,20,0,295,0.744851,0.000634,0.800016,B,ABC/Pareto using total_trade_price revenue,draft
AMINOSOL 25MG/ML,786.0,136716.8,141477.2,31,20,0,296,1.034819,0.000619,0.800635,B,ABC/Pareto using total_trade_price revenue,draft
IVERMECTIN15MG DR ZENS,52.8,135459.0,57100.0,19,12,0,297,0.42153,0.000613,0.801248,B,ABC/Pareto using total_trade_price revenue,draft
VICRYL 4-0 CUTTING,30.0,135000.0,15150.0,1,1,0,298,0.112222,0.000611,0.801859,B,ABC/Pareto using total_trade_price revenue,draft
GEMICEF 750MG VIAL W/ DILUENT,3540.0,134520.0,99200.0,3,3,0,299,0.737437,0.000609,0.802467,B,ABC/Pareto using total_trade_price revenue,draft
BENERVA FORTE 300MG/100MG/100MCG,256.0,134400.0,167060.5,47,14,0,300,1.24301,0.000608,0.803076,B,ABC/Pareto using total_trade_price revenue,draft
ENDOPROST 125MCG/ML,123.1236,133527.78,130747.7,23,6,1,301,0.97918,0.000604,0.80368,B,ABC/Pareto using total_trade_price revenue,draft
CIPROGYL 2MG/ML (200MG/100ML),5080.0,132080.0,56307.2,9,5,0,302,0.426311,0.000598,0.804278,B,ABC/Pareto using total_trade_price revenue,draft
ACIFOX 1G,107.0,131870.0,140098.0,7,7,0,303,1.062395,0.000597,0.804875,B,ABC/Pareto using total_trade_price revenue,draft
LOSAAR 100MG,517.0,129250.0,356030.0,14,8,0,304,2.754584,0.000585,0.805459,B,ABC/Pareto using total_trade_price revenue,draft
DOPAMET 250MG,662.5,129187.5,183125.0,28,14,0,305,1.417513,0.000585,0.806044,B,ABC/Pareto using total_trade_price revenue,draft
GLOVES STERILE LATEX (6.5) SURE-GUARD,170.0,129000.0,76240.0,5,4,0,306,0.591008,0.000584,0.806628,B,ABC/Pareto using total_trade_price revenue,draft
TOSYLAM 750MG TAB,91.0,128435.0,209952.5,26,14,0,307,1.634698,0.000581,0.807209,B,ABC/Pareto using total_trade_price revenue,draft
BP APPARATUS STAND TYPE,3.54,127943.82,108193.57,4,2,3,308,0.845633,0.000579,0.807788,B,ABC/Pareto using total_trade_price revenue,draft
DIGITAL THERMOMETER - ADVAN,2056.0,127048.0,360872.0,14,11,0,309,2.840438,0.000575,0.808363,B,ABC/Pareto using total_trade_price revenue,draft
CARDOWIN 1MG/ML 10ML,1410.0,126900.0,106223.4,5,3,0,310,0.837064,0.000574,0.808938,B,ABC/Pareto using total_trade_price revenue,draft
PULSE OXIMTER ADULT (CHOICEMMED),108.0,126480.0,284886.0,4,4,0,311,2.252419,0.000572,0.80951,B,ABC/Pareto using total_trade_price revenue,draft
DOPABAS 40MG/ML,301.0,126420.0,504462.0,2,2,0,312,3.990365,0.000572,0.810082,B,ABC/Pareto using total_trade_price revenue,draft
DEXAMAK 4MG/ML (8MG/2ML),331.0,126020.0,145500.36,10,7,0,313,1.154581,0.00057,0.810652,B,ABC/Pareto using total_trade_price revenue,draft
TAZACIN 4G/500MG IV,840.0844,124924.78,470459.45,16,14,1,314,3.765942,0.000565,0.811218,B,ABC/Pareto using total_trade_price revenue,draft
DALAMYCIN 150 MG,115.0,124583.0,383552.9,9,7,0,315,3.078694,0.000564,0.811782,B,ABC/Pareto using total_trade_price revenue,draft
AMINOSTERIL INFANT 6% 100ML,250.0,123200.0,34447.5,2,1,0,316,0.279606,0.000558,0.812339,B,ABC/Pareto using total_trade_price revenue,draft
TRAXAN 100MG,611.0,122200.0,251225.0,20,9,0,317,2.055851,0.000553,0.812892,B,ABC/Pareto using total_trade_price revenue,draft
INSULIN SYRINGE WITH NEEDLE 1/2CC 29GX1/2 (TERUMO),162.0,121500.0,72414.0,7,4,0,318,0.596,0.00055,0.813442,B,ABC/Pareto using total_trade_price revenue,draft
FENTIN 10MG/ML,135.0,121350.0,57970.0,6,4,0,319,0.477709,0.000549,0.813991,B,ABC/Pareto using total_trade_price revenue,draft
APCELAC 500MG,302.6,121040.0,79795.0,41,17,0,320,0.659245,0.000548,0.814539,B,ABC/Pareto using total_trade_price revenue,draft
SURGICAL GLOVES 7.5 INDOPLAS,160.0,120000.0,100340.0,5,3,0,321,0.836167,0.000543,0.815082,B,ABC/Pareto using total_trade_price revenue,draft
GLOVES MEDIUM LATEX NONSTERILE (SURGITECH),600.0,120000.0,49200.0,4,2,0,322,0.41,0.000543,0.815625,B,ABC/Pareto using total_trade_price revenue,draft
AMBIDOL 50MG/ML (100MG/2ML),554.8758,119981.21,366980.3,58,31,5,323,3.058648,0.000543,0.816168,B,ABC/Pareto using total_trade_price revenue,draft
ZILTEM 25MG,78.0,119599.9,196805.1,23,13,0,324,1.645529,0.000541,0.81671,B,ABC/Pareto using total_trade_price revenue,draft
ANEROCIN 300MG,122.0,119438.0,265017.5,44,27,0,325,2.218871,0.000541,0.81725,B,ABC/Pareto using total_trade_price revenue,draft
