MEDSHIELD PHARMA CORP,,,,,,,,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,,,,,,,,
AS OF DECEMBER 2018,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
DRNumber,DRDate,SalesRep,Product,Qty, CP/UNIT , TOTAL CP , Discount , NET CP , TP/UNIT , Total TP , Net Income ,,,,,,,,
17968,11-Jul-18,Admin,CIFROX 500mg,2,"1,750.00"," 3,500.00 ","1,050.00","2,450.00",450.00,900.00,"1,550.00",,,,,,,,
17979,11-Jul-18,Admin,MAXXIVIT PLUS,7,857.14," 6,000.00 ",0.00,"6,000.00",420.00,"2,940.00","3,060.00",,,,,,,,
17979,11-Jul-18,Admin,FOCID 5mg,7,464.29," 3,250.00 ",0.00,"3,250.00",188.00,"1,316.00","1,934.00",,,,,,,,
17979,11-Jul-18,Admin,XYNETIN 1500mg/200iu,7,678.57," 4,750.00 ",0.00,"4,750.00",310.00,"2,170.00","2,580.00",,,,,,,,
17988,16-Jul-18,Admin,XYNETIN 1500mg/200iu,7,678.57," 4,750.00 ",0.00,"4,750.00",310.00,"2,170.00","2,580.00",,,,,,,,
17988,16-Jul-18,Admin,MAXXIVIT PLUS,7,857.14," 6,000.00 ",0.00,"6,000.00",420.00,"2,940.00","3,060.00",,,,,,,,
17989,16-Jul-18,Admin,ANEROCIN 300mg ,2,"3,800.00"," 7,600.00 ","2,280.00","5,320.00",890.00,"1,780.00","3,540.00",,,,,,,,
17989,16-Jul-18,Admin,ZAFEX 500mg,2,"3,000.00"," 6,000.00 ","1,800.00","4,200.00","1,450.00","2,900.00","1,300.00",,,,,,,,
17989,16-Jul-18,Admin,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,2,"1,708.00"," 3,416.00 ","1,024.80","2,391.20",488.00,976.00,"1,415.20",,,,,,,,
17989,16-Jul-18,Admin,LACTAMOX 500mg/125mg,2,"2,800.00"," 5,600.00 ","1,680.00","3,920.00","1,174.00","2,348.00","1,572.00",,,,,,,,
17997,21-Jul-18,Admin,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,2,"1,708.00"," 3,416.00 ","1,024.80","2,391.20",488.00,976.00,"1,415.20",,,,,,,,
17997,21-Jul-18,Admin,CLOXANE 500mg,2,"1,500.00"," 3,000.00 ",900.00,"2,100.00",165.00,330.00,"1,770.00",,,,,,,,
17997,21-Jul-18,Admin,DUOTRAM 325mg,2,"1,980.00"," 3,960.00 ","1,188.00","2,772.00",275.00,550.00,"2,222.00",,,,,,,,
17997,21-Jul-18,Admin,NITROFURANTOIN 100mg,2,"1,000.00"," 2,000.00 ",600.00,"1,400.00",175.00,350.00,"1,050.00",,,,,,,,
17998,21-Jul-18,Admin,FERGLOBIN 250mg,7,517.86," 3,625.00 ",0.00,"3,625.00",215.00,"1,505.00","2,120.00",,,,,,,,
17999,21-Jul-18,Admin,Gloves (Non Sterile),2,260.00, 520.00 ,0.00,520.00,130.00,260.00,260.00,,,,,,,,
18016,02-Aug-18,Admin,LACTAMOX 500mg/125mg,0.35,410.90, 143.82 ,0.00,143.82,"1,174.00",410.90,-267.09,,,,,,,,
18051A,16-Oct-18,Admin,MAXXIVIT PLUS,1,882.00, 882.00 ,0.00,882.00,420.00,420.00,462.00,,,,,,,,
18051A,16-Oct-18,Admin,Digital Thermometer,1,75.00, 75.00 ,0.00,75.00,50.00,50.00,25.00,,,,,,,,
18051A,16-Oct-18,Admin,FOCID 5mg,1,393.75, 393.75 ,0.00,393.75,188.00,188.00,205.75,,,,,,,,
18053A,16-Oct-18,Admin,JAGA 300mg/100mg/100mcg,1,795.00, 795.00 ,0.00,795.00,345.00,345.00,450.00,,,,,,,,
18053A,16-Oct-18,Admin,AMETRIS 500mg,0.21,255.00, 53.55 ,0.00,53.55,170.00,35.70,17.85,,,,,,,,
18053A,16-Oct-18,Admin,Digital Thermometer,1,75.00, 75.00 ,0.00,75.00,50.00,50.00,25.00,,,,,,,,
18053A,16-Oct-18,Admin,Hyclens OB 1% Antiseptic,1,277.20, 277.20 ,0.00,277.20,139.00,139.00,138.20,,,,,,,,
18054A,16-Oct-18,Admin,Digital Thermometer,1,75.00, 75.00 ,0.00,75.00,50.00,50.00,25.00,,,,,,,,
18054A,16-Oct-18,Admin,CAPTOR 25mg,1,142.50, 142.50 ,0.00,142.50,77.00,77.00,65.50,,,,,,,,
18054A,16-Oct-18,Admin,PROCARV 6.25mg,2,547.50," 1,095.00 ",0.00,"1,095.00",365.00,730.00,365.00,,,,,,,,
18054A,16-Oct-18,Admin,LIPIVASC 40mg,1,431.25, 431.25 ,0.00,431.25,288.00,288.00,143.25,,,,,,,,
18054A,16-Oct-18,Admin,APROCARE 150mg,6,328.50," 1,971.00 ",0.00,"1,971.00",219.00,"1,314.00",657.00,,,,,,,,
18054A,16-Oct-18,Admin,PROCARV 6.25mg,1,547.50, 547.50 ,0.00,547.50,365.00,365.00,182.50,,,,,,,,
18054A,16-Oct-18,Admin,AMLOPURE 10mg,1,135.00, 135.00 ,0.00,135.00,90.00,90.00,45.00,,,,,,,,
18054A,16-Oct-18,Admin,NITROFURANTOIN 100mg,0.22,263.00, 57.86 ,0.00,57.86,175.00,38.50,19.36,,,,,,,,
18054A,16-Oct-18,Admin,ATOVAS 20mg,1,324.02, 324.02 ,0.00,324.02,202.00,202.00,122.02,,,,,,,,
18054A,16-Oct-18,Admin,JAGA 300mg/100mg/100mcg,1,795.00, 795.00 ,0.00,795.00,345.00,345.00,450.00,,,,,,,,
18054A,16-Oct-18,Admin,FORTIPLEX,2,517.50," 1,035.00 ",0.00,"1,035.00",270.00,540.00,495.00,,,,,,,,
18054A,16-Oct-18,Admin,AMBIMOX 500mg,1,165.00, 165.00 ,0.00,165.00,110.00,110.00,55.00,,,,,,,,
18055A,16-Oct-18,Admin,CEPROTRON 500mg,0.28,622.50, 174.30 ,0.00,174.30,415.00,116.20,58.10,,,,,,,,
18055A,16-Oct-18,Admin,Glucose Strip,1,975.00, 975.00 ,0.00,975.00,650.00,650.00,325.00,,,,,,,,
18055A,16-Oct-18,Admin,CEVIT 500mg,1,81.00, 81.00 ,0.00,81.00,54.00,54.00,27.00,,,,,,,,
18055A,16-Oct-18,Admin,COSMOX 457mg,1,277.50, 277.50 ,0.00,277.50,185.00,185.00,92.50,,,,,,,,
18056A,16-Oct-18,Admin,VOXOLL 15mg/5ml,2,34.50, 69.00 ,0.00,69.00,23.00,46.00,23.00,,,,,,,,
18056A,16-Oct-18,Admin,COSMOX 457mg,1,277.50, 277.50 ,0.00,277.50,185.00,185.00,92.50,,,,,,,,
18056A,16-Oct-18,Admin,CORVI PLUS 1mg/50mg,2,58.50, 117.00 ,0.00,117.00,39.00,78.00,39.00,,,,,,,,
18057,16-Oct-18,Admin,FERGLOBIN 250mg,1,451.50, 451.50 ,0.00,451.50,215.00,215.00,236.50,,,,,,,,
18058,25-Jul-18,Admin,NITROFURANTOIN 100mg,2,"1,000.00"," 2,000.00 ",600.00,"1,400.00",175.00,350.00,"1,050.00",,,,,,,,
18058,25-Jul-18,Admin,DOPALINK 250mg,2,"1,950.00"," 3,900.00 ","1,170.00","2,730.00",520.00,"1,040.00","1,690.00",,,,,,,,
18058,25-Jul-18,Admin,XYNETIN 1500mg/200iu,5,950.00," 4,750.00 ","1,425.00","3,325.00",310.00,"1,550.00","1,775.00",,,,,,,,
18058A,16-Oct-18,Admin,APROCARE 150mg,1,328.50, 328.50 ,0.00,328.50,219.00,219.00,109.50,,,,,,,,
18059,25-Jul-18,Admin,MAXXIVIT PLUS,7,857.14," 6,000.00 ",0.00,"6,000.00",420.00,"2,940.00","3,060.00",,,,,,,,
18059,25-Jul-18,Admin,VONWELT/GENERIC TRANEXAMIC ACID,2,"2,100.00"," 4,200.00 ",0.00,"4,200.00",330.00,660.00,"3,540.00",,,,,,,,
18059A,18-Oct-18,Admin,TOSYLAM 750mg,2,"2,750.00"," 5,500.00 ",0.00,"5,500.00",980.00,"1,960.00","3,540.00",,,,,,,,
18059A,18-Oct-18,Admin,FOCID 5mg,7,464.29," 3,250.00 ",0.00,"3,250.00",188.00,"1,316.00","1,934.00",,,,,,,,
18059A,18-Oct-18,Admin,Isoprine 10mg,7,671.43," 4,700.00 ",0.00,"4,700.00",235.00,"1,645.00","3,055.00",,,,,,,,
18060A,19-Oct-18,Admin,AEROVENT 1mg/ml,1,405.00, 405.00 ,0.00,405.00,275.00,275.00,130.00,,,,,,,,
18060A,19-Oct-18,Admin,ATOVAS 20mg,3,327.02, 981.05 ,0.00,981.05,202.00,606.00,375.05,,,,,,,,
18061A,20-Oct-18,Admin,XYNETIN 1500mg/200iu,7,678.57," 4,750.00 ",0.00,"4,750.00",310.00,"2,170.00","2,580.00",,,,,,,,
18061A,20-Oct-18,Admin,PHILCLOX 500mg,7,"1,071.43"," 7,500.00 ",0.00,"7,500.00",182.00,"1,274.00","6,226.00",,,,,,,,
18061A,20-Oct-18,Admin,FERGLOBIN 250mg,7,517.86," 3,625.00 ",0.00,"3,625.00",215.00,"1,505.00","2,120.00",,,,,,,,
18061A,20-Oct-18,Admin,MAXXIVIT PLUS,7,857.14," 6,000.00 ",0.00,"6,000.00",420.00,"2,940.00","3,060.00",,,,,,,,
18062,27-Jul-18,Admin,HYPANTO-40,1,220.00, 220.00 ,0.00,220.00,90.00,90.00,130.00,,,,,,,,
18062,27-Jul-18,Admin,OMEBLOC-20 20mg,1,224.00, 224.00 ,0.00,224.00,93.00,93.00,131.00,,,,,,,,
18062,27-Jul-18,Admin,"Micropore 1"" / 1/2""",2,700.00," 1,400.00 ",0.00,"1,400.00",380.00,760.00,640.00,,,,,,,,
18062,27-Jul-18,Admin,KEEF 250,3,196.00, 588.00 ,0.00,588.00,112.00,336.00,252.00,,,,,,,,
18062,27-Jul-18,Admin,PARTEN 50mg,2,230.00, 460.00 ,0.00,460.00,115.00,230.00,230.00,,,,,,,,
18062,27-Jul-18,Admin,Tumabaron,1,252.00, 252.00 ,0.00,252.00,126.00,126.00,126.00,,,,,,,,
18062,27-Jul-18,Admin,SALRESP,2,908.00," 1,816.00 ",0.00,"1,816.00",405.00,810.00,"1,006.00",,,,,,,,
18062A,20-Oct-18,Admin,DUOTRAM 325mg,2,"1,980.00"," 3,960.00 ","1,188.00","2,772.00",275.00,550.00,"2,222.00",,,,,,,,
18062A,20-Oct-18,Admin,ERGON 125mcg,2,"2,000.00"," 4,000.00 ","1,200.00","2,800.00",128.00,256.00,"2,544.00",,,,,,,,
18063,28-Jul-18,Admin,MAXXIVIT PLUS,7,857.14," 6,000.00 ",0.00,"6,000.00",420.00,"2,940.00","3,060.00",,,,,,,,
18063,28-Jul-18,Admin,FOCID 5mg,7,"1,500.00"," 10,500.00 ",0.00,"10,500.00",188.00,"1,316.00","9,184.00",,,,,,,,
18064,28-Jul-18,Admin,Gloves (Non Sterile),2,390.00, 780.00 ,0.00,780.00,130.00,260.00,520.00,,,,,,,,
18064A,20-Oct-18,Admin,GOTRAM,1,67.50, 67.50 ,0.00,67.50,45.00,45.00,22.50,,,,,,,,
18064A,20-Oct-18,Admin,Ultra Fine Insulin Syringe 0.5ml,4,"1,050.00"," 4,200.00 ",0.00,"4,200.00",700.00,"2,800.00","1,400.00",,,,,,,,
18064A,20-Oct-18,Admin,Accu Check Glucose Strips,9,"1,245.00"," 11,205.00 ",0.00,"11,205.00",850.00,"7,650.00","3,555.00",,,,,,,,
18064A,20-Oct-18,Admin,CEVIT 500mg,1,81.00, 81.00 ,0.00,81.00,54.00,54.00,27.00,,,,,,,,
18064A,20-Oct-18,Admin,BLOOD GLUCOSE STRIP,1,"1,275.00"," 1,275.00 ",0.00,"1,275.00",850.00,850.00,425.00,,,,,,,,
18064A,20-Oct-18,Admin,MYREVIT-B,3,123.00, 369.00 ,0.00,369.00,82.00,246.00,123.00,,,,,,,,
18064A,20-Oct-18,Admin,CLONIN 150mcg,1,466.50, 466.50 ,0.00,466.50,300.00,300.00,166.50,,,,,,,,
18064A,20-Oct-18,Admin,ZELECTA 400mg,1,607.50, 607.50 ,0.00,607.50,405.00,405.00,202.50,,,,,,,,
18064A,20-Oct-18,Admin,ROSADOC 10mg,1,315.00, 315.00 ,0.00,315.00,225.00,225.00,90.00,,,,,,,,
18064A,20-Oct-18,Admin,JAGA 300mg/100mg/100mcg,1,795.00, 795.00 ,0.00,795.00,345.00,345.00,450.00,,,,,,,,
18064A,20-Oct-18,Admin,Uright Blood Glucose Machine,1,"3,000.00"," 3,000.00 ",0.00,"3,000.00","2,000.00","2,000.00","1,000.00",,,,,,,,
18065,28-Jul-18,Admin,DUOTRAM 325mg,2,"1,980.00"," 3,960.00 ","1,188.00","2,772.00",275.00,550.00,"2,222.00",,,,,,,,
18065,28-Jul-18,Admin,ERGON 125mcg,2,"2,000.00"," 4,000.00 ","1,200.00","2,800.00",128.00,256.00,"2,544.00",,,,,,,,
18065,28-Jul-18,Admin,CEPROTRON 500mg,2,"1,750.00"," 3,500.00 ","1,050.00","2,450.00",415.00,830.00,"1,620.00",,,,,,,,
18065A,20-Oct-18,Admin,Insulin Syringe G30x1/2cc / G30x1cc,0.76,"1,050.00", 798.00 ,0.00,798.00,850.00,646.00,152.00,,,,,,,,
18065A,20-Oct-18,Admin,Accu Check Glucose Strips,6,"1,245.00"," 7,470.00 ",0.00,"7,470.00",850.00,"5,100.00","2,370.00",,,,,,,,
18065A,20-Oct-18,Admin,Insuline Syringe SIMPLEX,2,600.00," 1,200.00 ",0.00,"1,200.00",400.00,800.00,400.00,,,,,,,,
18065A,20-Oct-18,Admin,TRIVASC 35mg MR,1,735.00, 735.00 ,0.00,735.00,445.00,445.00,290.00,,,,,,,,
18065A,20-Oct-18,Admin,PARTEN 50mg,3,172.50, 517.50 ,0.00,517.50,115.00,345.00,172.50,,,,,,,,
18065A,20-Oct-18,Admin,APROCARE 150mg,2,328.50, 657.00 ,0.00,657.00,219.00,438.00,219.00,,,,,,,,
18065A,20-Oct-18,Admin,ZELECTA 200mg,0.16666666,337.50, 56.25 ,0.00,56.25,225.00,37.50,18.75,,,,,,,,
18065A,20-Oct-18,Admin,ZITRIN PLUS 120ml,40,90.00," 3,600.00 ",0.00,"3,600.00",60.00,"2,400.00","1,200.00",,,,,,,,
18065A,20-Oct-18,Admin,BLOOD GLUCOSE STRIP,1,"1,275.00"," 1,275.00 ",0.00,"1,275.00",850.00,850.00,425.00,,,,,,,,
18065A,20-Oct-18,Admin,PROVIT CEE 100mg/5ml,12,79.58, 954.96 ,0.00,954.96,41.00,492.00,462.96,,,,,,,,
18065A,20-Oct-18,Admin,QUIFLOX 500mg,0.33,954.54, 315.00 ,0.00,315.00,630.00,207.90,107.10,,,,,,,,
18065A,20-Oct-18,Admin,DIUCARE 25mg,3,169.50, 508.50 ,0.00,508.50,113.00,339.00,169.50,,,,,,,,
18066,28-Jul-18,Admin,CALCIUM CARBONATE,6,950.00," 5,700.00 ","1,710.00","3,990.00",68.00,408.00,"3,582.00",,,,,,,,
18066A,20-Oct-18,Admin,JAGA 300mg/100mg/100mcg,1,795.00, 795.00 ,0.00,795.00,345.00,345.00,450.00,,,,,,,,
18066A,20-Oct-18,Admin,ZIONEL 100mg,1,180.00, 180.00 ,0.00,180.00,200.00,200.00,-20.00,,,,,,,,
18066A,20-Oct-18,Admin,Calcigard 10mg,1,322.50, 322.50 ,0.00,322.50,215.00,215.00,107.50,,,,,,,,
18066A,20-Oct-18,Admin,APROCARE 150mg,2,328.50, 657.00 ,0.00,657.00,219.00,438.00,219.00,,,,,,,,
18066A,20-Oct-18,Admin,Insuline Syringe SIMPLEX,4,600.00," 2,400.00 ",0.00,"2,400.00",400.00,"1,600.00",800.00,,,,,,,,
18066A,20-Oct-18,Admin,Accu Check Glucose Strips,20,"1,245.00"," 24,900.00 ",0.00,"24,900.00",850.00,"17,000.00","7,900.00",,,,,,,,
18066A,20-Oct-18,Admin,PARTEN 50mg,2,232.97, 465.94 ,0.00,465.94,115.00,230.00,235.94,,,,,,,,
18066A,20-Oct-18,Admin,BLOOD GLUCOSE STRIP,1,"1,275.00"," 1,275.00 ",0.00,"1,275.00",850.00,850.00,425.00,,,,,,,,
18066A,20-Oct-18,Admin,SPLENDAMET 500mg,2,172.50, 345.00 ,0.00,345.00,128.00,256.00,89.00,,,,,,,,
18072A,27-Oct-18,Admin,Isoprine 10mg,7,671.43," 4,700.00 ",0.00,"4,700.00",235.00,"1,645.00","3,055.00",,,,,,,,
18072A,27-Oct-18,Admin,XYNETIN 1500mg/200iu,7,678.57," 4,750.00 ",0.00,"4,750.00",310.00,"2,170.00","2,580.00",,,,,,,,
18072A,27-Oct-18,Admin,MAXXIVIT PLUS,7,857.14," 6,000.00 ",0.00,"6,000.00",420.00,"2,940.00","3,060.00",,,,,,,,
18072A,27-Oct-18,Admin,CEVIT 500mg,7,135.71, 950.00 ,0.00,950.00,54.00,378.00,572.00,,,,,,,,
18073A,27-Oct-18,Admin,DUOTRAM 325mg,2,"1,980.00"," 3,960.00 ","1,188.00","2,772.00",275.00,550.00,"2,222.00",,,,,,,,
18073A,27-Oct-18,Admin,ZAFEX 500mg,2,"3,000.00"," 6,000.00 ","1,800.00","4,200.00","1,450.00","2,900.00","1,300.00",,,,,,,,
18073A,27-Oct-18,Admin,ERGON 125mcg,2,"2,000.00"," 4,000.00 ","1,200.00","2,800.00",128.00,256.00,"2,544.00",,,,,,,,
18073A,27-Oct-18,Admin,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,2,"1,708.00"," 3,416.00 ","1,024.80","2,391.20",488.00,976.00,"1,415.20",,,,,,,,
18073A,27-Oct-18,Admin,COMOX 625mg,3,"2,800.00"," 8,400.00 ","2,520.00","5,880.00","1,174.00","3,522.00","2,358.00",,,,,,,,
18073A,27-Oct-18,Admin,ANEROCIN 300mg ,1,"3,800.00"," 3,800.00 ","1,140.00","2,660.00",890.00,890.00,"1,770.00",,,,,,,,
18073A,27-Oct-18,Admin,CEPROTRON 500mg,2,"1,750.00"," 3,500.00 ","1,050.00","2,450.00",415.00,830.00,"1,620.00",,,,,,,,
18075A,27-Oct-18,Admin,Gloves (Non Sterile),2,390.00, 780.00 ,0.00,780.00,130.00,260.00,520.00,,,,,,,,
18077A,29-Oct-18,Admin,BROXIL-M 15mg/5ml,10,44.21, 442.10 ,0.00,442.10,23.00,230.00,212.10,,,,,,,,
18077A,29-Oct-18,Admin,Gloves (Non Sterile),2,195.00, 390.00 ,0.00,390.00,130.00,260.00,130.00,,,,,,,,
18077A,29-Oct-18,Admin,ANGEL-50 50mg,1,135.00, 135.00 ,0.00,135.00,90.00,90.00,45.00,,,,,,,,
18077A,29-Oct-18,Admin,Syringe 5cc,1,360.00, 360.00 ,0.00,360.00,480.00,480.00,-120.00,,,,,,,,
18077A,29-Oct-18,Admin,CORVI PLUS 1mg/50mg,10,58.50, 585.00 ,0.00,585.00,39.00,390.00,195.00,,,,,,,,
18077A,29-Oct-18,Admin,ORNEXIN 325mg/10mg/5mg,10,64.50, 645.00 ,0.00,645.00,43.00,430.00,215.00,,,,,,,,
18077A,29-Oct-18,Admin,AMETRIS 125mg,10,60.00, 600.00 ,0.00,600.00,35.00,350.00,250.00,,,,,,,,
18077A,29-Oct-18,Admin,LEXI B FORTE 300mg/100mg/100mcg,1,485.50, 485.50 ,0.00,485.50,323.00,323.00,162.50,,,,,,,,
18077A,29-Oct-18,Admin,AMLOPURE 10mg,1,135.00, 135.00 ,0.00,135.00,90.00,90.00,45.00,,,,,,,,
18077A,29-Oct-18,Admin,JAGA 300mg/100mg/100mcg,1,795.00, 795.00 ,0.00,795.00,345.00,345.00,450.00,,,,,,,,
18077A,29-Oct-18,Admin,SYRINGE 3CC,1,345.00, 345.00 ,0.00,345.00,230.00,230.00,115.00,,,,,,,,
18078,03-Aug-18,Admin,D-cal,7,225.00," 1,575.00 ",0.00,"1,575.00",225.00,"1,575.00",0.00,,,,,,,,
18079,03-Aug-18,Admin,FERGLOBIN 250mg,7,517.86," 3,625.00 ",0.00,"3,625.00",215.00,"1,505.00","2,120.00",,,,,,,,
18080,03-Aug-18,Admin,ENCLOXIL 500mg,3,"1,500.00"," 4,500.00 ","1,350.00","3,150.00",540.00,"1,620.00","1,530.00",,,,,,,,
18080,03-Aug-18,Admin,NITROFURANTOIN 100mg,2,"1,000.00"," 2,000.00 ",600.00,"1,400.00",175.00,350.00,"1,050.00",,,,,,,,
18081A,05-Nov-18,Admin,VONWELT/GENERIC TRANEXAMIC ACID,2,"2,100.00"," 4,200.00 ",0.00,"4,200.00",330.00,660.00,"3,540.00",,,,,,,,
18081A,05-Nov-18,Admin,FOCID 5mg,7,464.29," 3,250.00 ",0.00,"3,250.00",188.00,"1,316.00","1,934.00",,,,,,,,
18081A,05-Nov-18,Admin,MAXXIVIT PLUS,7,857.14," 6,000.00 ",0.00,"6,000.00",420.00,"2,940.00","3,060.00",,,,,,,,
18081A,05-Nov-18,Admin,XYNETIN 1500mg/200iu,7,678.57," 4,750.00 ",0.00,"4,750.00",310.00,"2,170.00","2,580.00",,,,,,,,
18081A,05-Nov-18,Admin,Isoprine 10mg,14,671.43," 9,400.00 ",0.00,"9,400.00",235.00,"3,290.00","6,110.00",,,,,,,,
18082,04-Aug-18,Admin,D-cal,20,225.00," 4,500.00 ",0.00,"4,500.00",225.00,"4,500.00",0.00,,,,,,,,
18082A,05-Nov-18,Admin,NITROFURANTOIN 100mg,2,"1,000.00"," 2,000.00 ",600.00,"1,400.00",175.00,350.00,"1,050.00",,,,,,,,
18082A,05-Nov-18,Admin,DOPACARE 250mg,2,"1,950.00"," 3,900.00 ","1,170.00","2,730.00",590.00,"1,180.00","1,550.00",,,,,,,,
18082A,05-Nov-18,Admin,BROXIL-M 30mg,2,670.00," 1,340.00 ",402.00,938.00,210.00,420.00,518.00,,,,,,,,
18083,04-Aug-18,Admin,AZECLO 100mg,1,"1,900.00"," 1,900.00 ",570.00,"1,330.00",595.00,595.00,735.00,,,,,,,,
18083,04-Aug-18,Admin,DOLSAPH 325mg/37.5mg,2,"1,980.00"," 3,960.00 ","1,188.00","2,772.00",275.00,550.00,"2,222.00",,,,,,,,
18086,31-Oct-18,Admin,C-ZETT 600mg,1,255.00, 255.00 ,0.00,255.00,170.00,170.00,85.00,,,,,,,,
18086,31-Oct-18,Admin,HAV C 500mg,1,93.00, 93.00 ,0.00,93.00,35.00,35.00,58.00,,,,,,,,
18086,31-Oct-18,Admin,GIAN ZINC 120ml,7,112.50, 787.50 ,0.00,787.50,75.00,525.00,262.50,,,,,,,,
18086,31-Oct-18,Admin,ANGEL-50 50mg,1,135.00, 135.00 ,0.00,135.00,90.00,90.00,45.00,,,,,,,,
18086,31-Oct-18,Admin,FERGLOBIN 250mg,1,322.50, 322.50 ,0.00,322.50,215.00,215.00,107.50,,,,,,,,
18086,31-Oct-18,Admin,HIVENT 1mg/2.5ml,2,450.00, 900.00 ,0.00,900.00,300.00,600.00,300.00,,,,,,,,
18086,31-Oct-18,Admin,CLAXIC 250mg/62.5mg/5ml,7,194.63," 1,362.41 ",0.00,"1,362.41",130.00,910.00,452.41,,,,,,,,
18086,31-Oct-18,Admin,Rost 10mg,1,630.00, 630.00 ,0.00,630.00,420.00,420.00,210.00,,,,,,,,
18086,31-Oct-18,Admin,Lodipex,1,43.50, 43.50 ,0.00,43.50,29.00,29.00,14.50,,,,,,,,
18086,31-Oct-18,Admin,ANEROCIN 300mg ,1,"1,335.00"," 1,335.00 ",0.00,"1,335.00",890.00,890.00,445.00,,,,,,,,
18087A,31-Oct-18,Admin,FOCID 5mg,1,281.25, 281.25 ,0.00,281.25,188.00,188.00,93.25,,,,,,,,
18087A,31-Oct-18,Admin,AMOLTEX 2mg/5ml,2,30.75, 61.50 ,0.00,61.50,20.00,40.00,21.50,,,,,,,,
18088,07-Aug-18,Admin,Gloves (Non Sterile),2,390.00, 780.00 ,0.00,780.00,130.00,260.00,520.00,,,,,,,,
18088A,31-Oct-18,Admin,SOLUNATE 84mg/ml (8.4%),0.02,"7,125.00", 142.50 ,0.00,142.50,"4,500.00",90.00,52.50,,,,,,,,
18088A,31-Oct-18,Admin,BRODIX Plus,4,666.75," 2,667.00 ",0.00,"2,667.00",253.00,"1,012.00","1,655.00",,,,,,,,
18088A,31-Oct-18,Admin,HIVENT 1mg/2.5ml,2,450.00, 900.00 ,0.00,900.00,300.00,600.00,300.00,,,,,,,,
18088A,31-Oct-18,Admin,METMIC 500mg,1,227.50, 227.50 ,0.00,227.50,228.00,228.00,-0.50,,,,,,,,
18088A,31-Oct-18,Admin,Essprin Pedia 20ML,1,430.00, 430.00 ,0.00,430.00,245.10,245.10,184.90,,,,,,,,
18088A,31-Oct-18,Admin,AMLOTEC 5mg,1,49.50, 49.50 ,0.00,49.50,20.00,20.00,29.50,,,,,,,,
18089,07-Aug-18,Admin,MAXXIVIT PLUS,7,857.14," 6,000.00 ",0.00,"6,000.00",420.00,"2,940.00","3,060.00",,,,,,,,
18089,07-Aug-18,Admin,XYNETIN 1500mg/200iu,7,678.57," 4,750.00 ",0.00,"4,750.00",310.00,"2,170.00","2,580.00",,,,,,,,
18090,07-Aug-18,Admin,HAV C 500mg,2,190.00, 380.00 ,114.00,266.00,35.00,70.00,196.00,,,,,,,,
18090,07-Aug-18,Admin,AMETRIS 500mg,2,680.00," 1,360.00 ",408.00,952.00,170.00,340.00,612.00,,,,,,,,
18090,07-Aug-18,Admin,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,2,"1,708.00"," 3,416.00 ","1,024.80","2,391.20",488.00,976.00,"1,415.20",,,,,,,,
18090A,31-Oct-18,Admin,Hyclens 0.2% Wound Spray,1,229.32, 229.32 ,0.00,229.32,115.00,115.00,114.32,,,,,,,,
18091,07-Aug-18,Admin,CEPROTRON 500mg,2,"1,750.00"," 3,500.00 ","1,050.00","2,450.00",415.00,830.00,"1,620.00",,,,,,,,
18091a,31-Oct-18,Admin,HYCLENS 4% SKIN CLEASER 1L,1,"1,102.50"," 1,102.50 ",0.00,"1,102.50",552.25,552.25,550.25,,,,,,,,
18092,31-Oct-18,Admin,PARTEN 50mg,1,172.50, 172.50 ,0.00,172.50,115.00,115.00,57.50,,,,,,,,
18092,31-Oct-18,Admin,KLOPIDO 75mg,1,576.00, 576.00 ,0.00,576.00,384.00,384.00,192.00,,,,,,,,
18092,31-Oct-18,Admin,SPLENDAMET 500mg,1,232.97, 232.97 ,0.00,232.97,128.00,128.00,104.97,,,,,,,,
18092,31-Oct-18,Admin,CAPSUGEN FORTE,1,903.62, 903.62 ,0.00,903.62,310.00,310.00,593.62,,,,,,,,
18092,31-Oct-18,Admin,JAGA 300mg/100mg/100mcg,1,795.00, 795.00 ,0.00,795.00,345.00,345.00,450.00,,,,,,,,
18099A,16-Nov-18,Admin,APROCARE 150mg,2,328.50, 657.00 ,0.00,657.00,219.00,438.00,219.00,,,,,,,,
18099A,16-Nov-18,Admin,AMOLTEX 2mg,1,127.50, 127.50 ,0.00,127.50,85.00,85.00,42.50,,,,,,,,
18099A,16-Nov-18,Admin,PARTEN 50mg,2,172.50, 345.00 ,0.00,345.00,115.00,230.00,115.00,,,,,,,,
18099A,16-Nov-18,Admin,PHILVASC 10MG,2,147.00, 294.00 ,0.00,294.00,98.00,196.00,98.00,,,,,,,,
18099A,16-Nov-18,Admin,AMLOTEC 5mg,1,49.50, 49.50 ,0.00,49.50,33.00,33.00,16.50,,,,,,,,
18099A,16-Nov-18,Admin,DUOTRAM 325mg,2,412.50, 825.00 ,0.00,825.00,275.00,550.00,275.00,,,,,,,,
18099A,16-Nov-18,Admin,ARTAL-H 50mg/12.5mg,1,297.00, 297.00 ,0.00,297.00,198.00,198.00,99.00,,,,,,,,
