product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,net_income_clean,revenue_clean,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
ZELEX 200MG,409.81,309432.5,304064.071,212,55,0,9309.070996999999,12855.0,152,0.72416,0.001327,0.618366,A,ABC/Pareto using total_trade_price revenue,draft
PHYTOBAS 10MG/ML IV,1031.9967,307873.58,251761.98,67,23,6,79749.53,113174.68000000001,153,0.704659,0.001321,0.619686,A,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA WITHOUT INJECTION PORT LUER LOCK G26 0.6X19MM (CATHULA),88.5188,307701.68,147280.83,8,5,2,147280.83000000002,307701.68,154,0.478648,0.00132,0.621006,A,ABC/Pareto using total_trade_price revenue,draft
FLUCYSTEINE 200MG 30'S,318.8311,306012.99,234107.95,13,6,3,82903.03,154808.07,155,0.535521,0.001313,0.622319,A,ABC/Pareto using total_trade_price revenue,draft
STAPLER STANDARD TYPE (JOY),13.8576,300851.14,149466.8,33,18,30,144563.13,285333.7,156,0.506646,0.00129,0.623609,A,ABC/Pareto using total_trade_price revenue,draft
LACTAMOX 250MG/62.5MG/5ML,2289.0,297049.5,271509.3,225,47,0,30906.89996,44514.70000000001,157,0.694308,0.001274,0.624883,A,ABC/Pareto using total_trade_price revenue,draft
CLOVAS 75MG,796.63,291310.95,283189.84,75,36,0,23901.28,31780.35,158,0.752077,0.00125,0.626133,A,ABC/Pareto using total_trade_price revenue,draft
HEPABIG 100I.U/0.5ML IV,100.0,290000.0,104850.0,3,1,0,104850.0,145000.0,159,0.723103,0.001244,0.627377,A,ABC/Pareto using total_trade_price revenue,draft
GLOVES BLUE VINYL/NITRILE BLEND (LARGE),1130.0,287760.0,282850.0,12,7,0,13090.0,18000.0,160,0.727222,0.001234,0.628611,A,ABC/Pareto using total_trade_price revenue,draft
HYTRIX 100MG,1345.0,287050.0,208286.0,23,12,0,164836.0,243600.0,161,0.676667,0.001231,0.629842,A,ABC/Pareto using total_trade_price revenue,draft
LOSAAR 100MG,1136.0,286723.6,286243.6,17,10,0,1020.0,1500.0,162,0.68,0.00123,0.631072,A,ABC/Pareto using total_trade_price revenue,draft
CIUMADE,633.4,285030.0,157629.61,110,32,0,130449.6100000002,255600.0,163,0.510366,0.001223,0.632295,A,ABC/Pareto using total_trade_price revenue,draft
ANEROCIN 300MG,376.3,280836.03,247214.8,148,64,0,890.0,1780.0,164,0.5,0.001205,0.633499,A,ABC/Pareto using total_trade_price revenue,draft
IM70 PATIENT MONITOR W/ CAPNOGRAPH,1.0,280000.0,170000.0,1,1,0,170000.0,280000.0,165,0.607143,0.001201,0.634701,A,ABC/Pareto using total_trade_price revenue,draft
GLOVES BLUE VINYL/NITRILE BLEND (SMALL),1090.0,276900.0,272895.0,13,7,0,13495.0,17500.0,166,0.771143,0.001188,0.635888,A,ABC/Pareto using total_trade_price revenue,draft
OLXARIN 6000IU/0.6ML 60MG/0.6ML,355.0,276900.0,276900.0,2,1,0,0.0,0.0,167,0.0,0.001188,0.637076,A,ABC/Pareto using total_trade_price revenue,draft
AIRCONDITION SPLIT TYPE INVERTER 2HP (CARRIER),5.0,276500.0,276500.0,1,1,0,0.0,0.0,168,0.0,0.001186,0.638262,A,ABC/Pareto using total_trade_price revenue,draft
PPE WHITE W/ BLUE STRIPES - M/L/XL,705.0,272100.0,260000.0,2,2,0,0.0,0.0,169,0.0,0.001167,0.639429,A,ABC/Pareto using total_trade_price revenue,draft
IMATET,468.5,272000.0,169800.0,17,12,0,40475.0,80275.0,170,0.504204,0.001167,0.640596,A,ABC/Pareto using total_trade_price revenue,draft
CORBAL 100MG,1616.5,268679.15,251599.7,106,46,0,0.0,0.0,171,0.0,0.001152,0.641748,A,ABC/Pareto using total_trade_price revenue,draft
DEXAMAX 4MG,1549.2,261420.4,216730.0,47,26,0,6225.0,21300.0,172,0.292254,0.001121,0.64287,A,ABC/Pareto using total_trade_price revenue,draft
ENOX 4000 ANTI-XA IU/0.4ML (KULANIMA HAZIR ENJEKTOR) STERIL - ENOKSAPARIN SODIUM,840.0,260400.0,260400.0,4,4,0,0.0,0.0,173,0.0,0.001117,0.643987,A,ABC/Pareto using total_trade_price revenue,draft
MYGEL BLACK,75.8344,258598.59,54744.31,20,15,15,18826.559999999998,83071.47,174,0.226631,0.001109,0.645096,A,ABC/Pareto using total_trade_price revenue,draft
TRIVASC 35MG,589.0,257687.5,254424.5,49,11,0,2424.5,5687.5,175,0.426286,0.001105,0.646201,A,ABC/Pareto using total_trade_price revenue,draft
SUCTION SET POOLE ABDOMINAL DRAIN - SIMPLEX,1400.0,257500.0,97000.0,8,6,0,75000.0,212000.0,176,0.353774,0.001105,0.647306,A,ABC/Pareto using total_trade_price revenue,draft
CIXTOR-Z 500MG,1213.0,254730.0,252365.0,133,38,0,1625.0,3780.0,177,0.429894,0.001093,0.648398,A,ABC/Pareto using total_trade_price revenue,draft
ONZET 2MG,80.0,246454.0,147400.0,3,3,0,0.0,0.0,178,0.0,0.001057,0.649455,A,ABC/Pareto using total_trade_price revenue,draft
OMCARE 40MG,1170.4,241887.45,210703.1,131,23,0,144.78,168.26,179,0.860454,0.001038,0.650493,A,ABC/Pareto using total_trade_price revenue,draft
BERCEF 250MG/5ML SUS,1586.0,237703.45,234326.4,134,45,0,21993.039997,34716.96,180,0.633496,0.00102,0.651513,A,ABC/Pareto using total_trade_price revenue,draft
RENOKET 600MG,90.86,237302.81,151809.25,13,9,0,99886.0,179714.0,181,0.555805,0.001018,0.65253,A,ABC/Pareto using total_trade_price revenue,draft
SOLUNATE 84MG/ML (8.4%),46.9,235936.83,222098.0,113,29,0,10061.619999999999,25253.379999999997,182,0.398427,0.001012,0.653542,A,ABC/Pareto using total_trade_price revenue,draft
ANMUM PLAIN,1200.0,235800.0,63000.0,1,1,0,63000.0,235800.0,183,0.267176,0.001011,0.654554,A,ABC/Pareto using total_trade_price revenue,draft
SANOMAX-FA,416.1529,234966.46,154345.82,67,28,1,126905.81999999996,207526.46,184,0.611516,0.001008,0.655562,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA FORTE CAP,446.4,234360.0,247415.0,54,24,0,5390.0,5775.0,185,0.933333,0.001005,0.656567,A,ABC/Pareto using total_trade_price revenue,draft
LUNCHEONMEAT - LIBERTY,166.67,233324.6664,136675.3336,1,1,0,136675.3336,233324.6664,186,0.585773,0.001001,0.657568,A,ABC/Pareto using total_trade_price revenue,draft
LYSOL 340G,624.0,232758.0,196906.0,3,3,0,193866.0,229718.0,187,0.84393,0.000998,0.658566,A,ABC/Pareto using total_trade_price revenue,draft
OLXARIN 4000IU/0.4ML (40MG/0.4ML),375.0,232500.0,232290.0,3,2,0,232290.0,232500.0,188,0.999097,0.000997,0.659564,A,ABC/Pareto using total_trade_price revenue,draft
CORBAL 250MG,441.2,232369.67,232256.67,31,18,0,0.0,0.0,189,0.0,0.000997,0.66056,A,ABC/Pareto using total_trade_price revenue,draft
OPTRYL EYE OINTMENT 0.5% 5G,2162.0,231334.0,228884.0,7,5,0,5040.0,7276.0,190,0.692688,0.000992,0.661553,A,ABC/Pareto using total_trade_price revenue,draft
CENDALEX 500MG,853.76,230982.354,230690.106,234,58,0,80.256,160.854,191,0.498937,0.000991,0.662543,A,ABC/Pareto using total_trade_price revenue,draft
EPICARE 1MG/ML IV,137.8771,230875.89,178075.83,16,8,6,156586.03,195008.62999999998,192,0.80297,0.00099,0.663534,A,ABC/Pareto using total_trade_price revenue,draft
EUROXONE,3534.0,228782.0,228636.0,30,5,0,0.0,0.0,193,0.0,0.000981,0.664515,A,ABC/Pareto using total_trade_price revenue,draft
ZAFEX 500MG,189.0,226350.0,183607.5,100,12,0,40007.5,82750.0,194,0.483474,0.000971,0.665486,A,ABC/Pareto using total_trade_price revenue,draft
PHIZOLIN 1G,1272.0,222732.5,130564.5,15,9,0,19422.0,32760.0,195,0.592857,0.000955,0.666441,A,ABC/Pareto using total_trade_price revenue,draft
NINGBO DAVID STAND ALONE PHOTOTHERAPY,2.0,220000.0,110000.0,2,2,0,0.0,0.0,196,0.0,0.000944,0.667385,A,ABC/Pareto using total_trade_price revenue,draft
EMLOR PLUS 5MG/50MG,1017.0,219672.0,219672.0,132,30,0,0.0,0.0,197,0.0,0.000942,0.668327,A,ABC/Pareto using total_trade_price revenue,draft
ULCIN 25MG/ML,380.0,219450.0,46200.0,3,2,0,0.0,0.0,198,0.0,0.000941,0.669268,A,ABC/Pareto using total_trade_price revenue,draft
MAXIFER,1290.0,214724.0,201224.0,17,8,0,5500.0,19000.0,199,0.289474,0.000921,0.670189,A,ABC/Pareto using total_trade_price revenue,draft
HYPHEN 50MG,1032.7669,213157.36,215622.65,55,32,1,14781.619999999999,73340.22,200,0.201549,0.000914,0.671104,A,ABC/Pareto using total_trade_price revenue,draft
ZEGECEF 250MG/5ML SUS,1521.0,212103.45,195779.7632,64,27,0,36946.213216000004,53548.799999999996,201,0.689954,0.00091,0.672014,A,ABC/Pareto using total_trade_price revenue,draft
URINE BAG 2000ML ADULT PIECE,11130.0,211600.0,1170.0,3,2,0,1170.0,107100.0,202,0.010924,0.000908,0.672921,A,ABC/Pareto using total_trade_price revenue,draft
SOLVAPRINE 10MG,1425.0,211090.8,208522.02,172,56,0,4902.22,9417.8,203,0.520527,0.000905,0.673827,A,ABC/Pareto using total_trade_price revenue,draft
EROXIME 750MG IV,242.1101,210307.46,136809.17,47,25,5,69442.77,142941.06,204,0.485814,0.000902,0.674729,A,ABC/Pareto using total_trade_price revenue,draft
TRIDEN 160MG TAB,292.0,210240.0,208854.0,88,31,0,5094.0,6480.0,205,0.786111,0.000902,0.675631,A,ABC/Pareto using total_trade_price revenue,draft
IM 70 PATIENT MONITOR TOUCH SCREEN,1.0,210000.0,130000.0,1,1,0,130000.0,210000.0,206,0.619048,0.000901,0.676531,A,ABC/Pareto using total_trade_price revenue,draft
JAGA 300MG/100MG/100MCG CAP,339.0635,209132.82,192769.84,130,27,3,19459.84,35822.82000000001,207,0.543225,0.000897,0.677428,A,ABC/Pareto using total_trade_price revenue,draft
ISOLYTE 30MG TAB,76.4488,208884.41,91212.14,12,6,3,76032.14,163389.53000000003,208,0.465343,0.000896,0.678324,A,ABC/Pareto using total_trade_price revenue,draft
FERGLOBIN 250MG CAP,567.1493,208733.07,130686.77,88,30,1,127111.77,205158.07,209,0.61958,0.000895,0.67922,A,ABC/Pareto using total_trade_price revenue,draft
SITIXON 1G 10ML,3253.395,207889.5,148670.02,28,17,2,109534.02,168753.5,210,0.649077,0.000892,0.680111,A,ABC/Pareto using total_trade_price revenue,draft
BUDESON 250MCG/ML (500MCG/2ML),282.91,207532.0215,167644.782,34,19,0,74991.428571,113448.571429,211,0.661017,0.00089,0.681002,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA PLUS 500MG/50MG/100MG/100MCG,328.3038,207266.85,196861.21,84,27,2,62636.21000000001,73041.85,212,0.857539,0.000889,0.681891,A,ABC/Pareto using total_trade_price revenue,draft
LUPINSULIN R,440.0,204010.0,55015.5,6,6,0,55015.5,113610.0,213,0.484249,0.000875,0.682766,A,ABC/Pareto using total_trade_price revenue,draft
DESKTOP PCX LFH,5.0,201475.0,198500.0,1,1,0,198500.0,201475.0,214,0.985234,0.000864,0.68363,A,ABC/Pareto using total_trade_price revenue,draft
MULTI GROW 120ML,2391.0,200731.0,179069.0,158,50,0,54982.33,79957.67,215,0.687643,0.000861,0.684491,A,ABC/Pareto using total_trade_price revenue,draft
ENDOPROST 125MCG/ML,123.4802,199509.69,179814.69,24,11,2,27305.0,47000.0,216,0.580957,0.000856,0.685347,A,ABC/Pareto using total_trade_price revenue,draft
BICOTEX,1586.6,198325.0,199175.0,10,7,0,0.0,0.0,217,0.0,0.000851,0.686197,A,ABC/Pareto using total_trade_price revenue,draft
BCG VACCINE 500MG/ML+1ML DILUENT IN AMPULE,6.68,197060.0,176926.0,2,1,0,176926.0,197060.0,218,0.897828,0.000845,0.687043,A,ABC/Pareto using total_trade_price revenue,draft
ANMUM MATERNA PLAIN 180G,1000.0,196750.0,82250.0,1,1,0,82250.0,196750.0,219,0.418043,0.000844,0.687887,A,ABC/Pareto using total_trade_price revenue,draft
GLOVES MEDIUM LATEX NONSTERILE (SURGITECH),600.1209,196341.6,88879.07,5,3,1,88879.07,196341.6,220,0.452676,0.000842,0.688729,A,ABC/Pareto using total_trade_price revenue,draft
NAXCIL-600 600MG,1060.0,196100.0,126710.8,4,4,0,910.8,33300.0,221,0.027351,0.000841,0.68957,A,ABC/Pareto using total_trade_price revenue,draft
SALRESP,648.3,195446.7199,197583.4299,79,33,0,2839.98,4143.52,222,0.685403,0.000838,0.690408,A,ABC/Pareto using total_trade_price revenue,draft
MULTI GROW OB PLUS,415.01,195379.87,175938.75,105,45,0,37110.0,54937.5,223,0.675495,0.000838,0.691246,A,ABC/Pareto using total_trade_price revenue,draft
DIUFED 10MG/ML (20MG/2ML) 2ML,4053.0,194544.0,136872.1,10,6,0,135912.1,193584.0,224,0.702083,0.000834,0.692081,A,ABC/Pareto using total_trade_price revenue,draft
LIFERZIN 250MG,1426.7,193874.0,165310.0,35,24,0,19520.0,49900.0,225,0.391182,0.000832,0.692912,A,ABC/Pareto using total_trade_price revenue,draft
APCEE 500MG,786.0,192570.0,189017.5,18,7,0,3307.5,5145.0,226,0.642857,0.000826,0.693738,A,ABC/Pareto using total_trade_price revenue,draft
VITASTRONG SOFTGEL,229.0,188970.0,188970.0,55,26,0,0.0,0.0,227,0.0,0.000811,0.694549,A,ABC/Pareto using total_trade_price revenue,draft
HYPRO 10MG/20ML,1021.0,188180.0,188920.0,29,17,0,740.0,740.0,228,1.0,0.000807,0.695356,A,ABC/Pareto using total_trade_price revenue,draft
ENCLOXIL 500MG,496.95,185988.0,143853.26,113,41,0,97895.26000000004,143605.0,229,0.681698,0.000798,0.696154,A,ABC/Pareto using total_trade_price revenue,draft
AFENAX 100MG TAB,280.118,185934.77,177190.12,84,30,1,10590.12,19334.77,230,0.547724,0.000798,0.696951,A,ABC/Pareto using total_trade_price revenue,draft
GREEN CROSS ALCOHOL 500ML,2503.0,185114.92,86637.74,12,9,0,73014.41,171491.59,231,0.425761,0.000794,0.697745,A,ABC/Pareto using total_trade_price revenue,draft
JACKSON PRATT 100ML,205.0,184500.0,118290.0,25,15,0,118290.0,197000.0,232,0.600457,0.000791,0.698537,A,ABC/Pareto using total_trade_price revenue,draft
BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),85.0,182958.0,11253.0,4,4,0,6495.0,19800.0,233,0.32803,0.000785,0.699322,A,ABC/Pareto using total_trade_price revenue,draft
"EPOKINE 10,000IU/1ML",100.0,182000.0,182000.0,1,1,0,0.0,0.0,234,0.0,0.000781,0.700102,A,ABC/Pareto using total_trade_price revenue,draft
CIUMADE TAB,402.0,180900.0,127978.27,86,26,0,54628.26999999999,107550.0,235,0.507934,0.000776,0.700878,A,ABC/Pareto using total_trade_price revenue,draft
ELECTAB 600MG,493.33,180066.67,13900.83,5,3,0,10250.83,176416.66999999998,236,0.058106,0.000772,0.701651,A,ABC/Pareto using total_trade_price revenue,draft
BLOOD PRESSURE W/WHEELS / ROLL BY - BAXTEL SPHYGMOMANOMETER,24.0,180000.0,15000.0,3,3,0,0.0,0.0,237,0.0,0.000772,0.702423,A,ABC/Pareto using total_trade_price revenue,draft
SHARJVAX 3000 I.U. / 0.95ML,150.0,180000.0,180000.0,1,1,0,0.0,0.0,238,0.0,0.000772,0.703195,A,ABC/Pareto using total_trade_price revenue,draft
SYVIR 200MG,25.0,180000.0,180000.0,1,1,0,0.0,0.0,239,0.0,0.000772,0.703967,A,ABC/Pareto using total_trade_price revenue,draft
DALINC 150MG/ML (600MG/4ML) 4ML,720.0,180000.0,180000.0,4,2,0,0.0,0.0,240,0.0,0.000772,0.704739,A,ABC/Pareto using total_trade_price revenue,draft
ZELEX 200MG CAP,193.0,178525.0,178525.0,70,31,0,0.0,0.0,241,0.0,0.000766,0.705505,A,ABC/Pareto using total_trade_price revenue,draft
SPASMOCIN 20MG/1ML AMP,2089.0,178420.0,178420.0,8,7,0,0.0,0.0,242,0.0,0.000765,0.70627,A,ABC/Pareto using total_trade_price revenue,draft
AMTRIX WITH DILUENT 1G,6850.0,178100.0,169195.0,3,2,0,169195.0,178100.0,243,0.95,0.000764,0.707034,A,ABC/Pareto using total_trade_price revenue,draft
EUROXIME 500MG,220.0,176377.7,133977.7,97,8,0,46050.0,87000.0,244,0.52931,0.000757,0.707791,A,ABC/Pareto using total_trade_price revenue,draft
DALAMYCIN 150 MG,165.6,174227.5,187876.34,18,13,0,8966.67,10833.33,245,0.827693,0.000747,0.708538,A,ABC/Pareto using total_trade_price revenue,draft
BAAMCILLIN-250 250MG,250.124,173664.36,56327.83,5,3,1,30077.83,147414.36,246,0.204036,0.000745,0.709283,A,ABC/Pareto using total_trade_price revenue,draft
ISOPRINE 10MG,785.0,173170.0,172375.0,93,19,0,495.0,1290.0,247,0.383721,0.000743,0.710026,A,ABC/Pareto using total_trade_price revenue,draft
EPIX 1MG/ML IV,618.7371,172860.6,158071.86,50,24,5,36336.38,51125.12,248,0.710734,0.000741,0.710767,A,ABC/Pareto using total_trade_price revenue,draft
BLOOD GLUCOSE TEST STRIPS (EASYTOUCH),217.0,172450.0,22289.0,2,2,0,22289.0,172450.0,249,0.129249,0.00074,0.711507,A,ABC/Pareto using total_trade_price revenue,draft
TEGADERM FILM 4X4,147.0,171990.0,9990.0,10,4,0,9000.0,13500.0,250,0.666667,0.000738,0.712244,A,ABC/Pareto using total_trade_price revenue,draft
DULXATIVE 10MG,472.0,171336.0,12219.0,10,7,0,12219.0,24321.0,251,0.502405,0.000735,0.712979,A,ABC/Pareto using total_trade_price revenue,draft
MUCOLIFAR 500MG TAB,125.5667,170670.49,151187.89,55,26,4,17792.61,37275.21,252,0.477331,0.000732,0.713711,A,ABC/Pareto using total_trade_price revenue,draft
GITOR-40 40MG,195.0,170625.0,170625.0,9,9,0,0.0,0.0,253,0.0,0.000732,0.714443,A,ABC/Pareto using total_trade_price revenue,draft
ZINACARE 750MG W/O DILUENT,10710.0,170138.0,169212.5,56,34,0,1800.0,6000.0,254,0.3,0.00073,0.715173,A,ABC/Pareto using total_trade_price revenue,draft
EQUIRAB 200IU/ML (1000IU/5ML) 5ML,100.0,170000.0,49500.0,1,1,0,49500.0,170000.0,255,0.291176,0.000729,0.715902,A,ABC/Pareto using total_trade_price revenue,draft
LINDELL 50MG/ML (5%),600.0,169800.0,3500.0,2,1,0,3500.0,141500.0,256,0.024735,0.000728,0.716631,A,ABC/Pareto using total_trade_price revenue,draft
COMOX 625MG,149.0,168333.2,146961.2,61,32,0,43093.6,58597.59999999999,257,0.735416,0.000722,0.717353,A,ABC/Pareto using total_trade_price revenue,draft
SOLUTION FOR IV INFUSION LACTATED RINGERS SOLUTION,240.0,168000.0,0.0,1,1,0,0.0,0.0,258,0.0,0.000721,0.718073,A,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 10% 120ML (ZETADONE),2400.0,168000.0,28800.0,1,1,0,28800.0,168000.0,259,0.171429,0.000721,0.718794,A,ABC/Pareto using total_trade_price revenue,draft
ROCIN 150,252.0,167620.0,167620.0,38,17,0,0.0,0.0,260,0.0,0.000719,0.719513,A,ABC/Pareto using total_trade_price revenue,draft
RAXIDINE 25MG/ML 2ML,811.0323,166313.14,134572.89,54,29,4,29096.64,60836.89,261,0.478273,0.000713,0.720226,A,ABC/Pareto using total_trade_price revenue,draft
SANDINE,47.4,165900.0,176400.0,14,10,0,0.0,0.0,262,0.0,0.000712,0.720938,A,ABC/Pareto using total_trade_price revenue,draft
ECG MACHINE 3 CHANNEL (MEDX),3.0,165000.0,131100.0,2,2,0,131100.0,165000.0,263,0.794545,0.000708,0.721646,A,ABC/Pareto using total_trade_price revenue,draft
CLINDATEC 150MG/ML (300MG/2ML) 2ML,3000.0,165000.0,96960.0,1,1,0,96960.0,165000.0,264,0.587636,0.000708,0.722353,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA PLUS TAB,299.44,164692.0,154124.0,56,35,0,21574.0,32142.0,265,0.671209,0.000706,0.72306,A,ABC/Pareto using total_trade_price revenue,draft
RECORMON 5000IU/0.3ML,20.0,164500.0,75500.0,1,1,0,75500.0,164500.0,266,0.458967,0.000706,0.723765,A,ABC/Pareto using total_trade_price revenue,draft
COVER ALL SUIT,180.0,163800.0,163800.0,1,1,0,0.0,0.0,267,0.0,0.000703,0.724468,A,ABC/Pareto using total_trade_price revenue,draft
LACTAMOX 125MG/31.25MG/5ML,1719.0,163581.64,129200.2699,183,37,0,36962.32991999999,56553.67000000002,268,0.65358,0.000702,0.72517,A,ABC/Pareto using total_trade_price revenue,draft
CLAVIC 500MG,316.0,163130.4,122796.18,32,11,0,67636.98000000001,107971.2,269,0.626435,0.0007,0.725869,A,ABC/Pareto using total_trade_price revenue,draft
GAUZE ROLL 28X24 - SURGITECH,181.0,162900.0,122070.0,15,15,0,64470.0,105300.0,270,0.612251,0.000699,0.726568,A,ABC/Pareto using total_trade_price revenue,draft
ABDOMINAL BINDER,1215.0,161650.0,125150.0,7,5,0,103150.0,139650.0,271,0.738632,0.000693,0.727262,A,ABC/Pareto using total_trade_price revenue,draft
PHOTOCOPIER (TASKALFA 32121),1.0,160020.0,88980.0,1,1,0,88980.0,160020.0,272,0.556055,0.000686,0.727948,A,ABC/Pareto using total_trade_price revenue,draft
EDEN F6 MONITOR 10.1 COLOR DISPLAY,2.0,160000.0,140000.0,2,1,0,140000.0,160000.0,273,0.875,0.000686,0.728634,A,ABC/Pareto using total_trade_price revenue,draft
PPE - ALCOLUXX,1000.0,160000.0,160000.0,1,1,0,0.0,0.0,274,0.0,0.000686,0.729321,A,ABC/Pareto using total_trade_price revenue,draft
F6 FETAL MONITOR SINGLE,1.0,160000.0,160000.0,1,1,0,0.0,0.0,275,0.0,0.000686,0.730007,A,ABC/Pareto using total_trade_price revenue,draft
CEFUREX,250.0,159775.0,130725.0,6,3,0,130725.0,159775.0,276,0.818182,0.000685,0.730692,A,ABC/Pareto using total_trade_price revenue,draft
EMZART-80 80MG,605.0,159720.0,158070.0,65,29,0,990.0,2640.0,277,0.375,0.000685,0.731377,A,ABC/Pareto using total_trade_price revenue,draft
APCELAC 500MG HERBAL FOOD SUPPLEMENT,397.6,159040.0,100855.0,46,29,0,100215.0,157200.0,278,0.6375,0.000682,0.732059,A,ABC/Pareto using total_trade_price revenue,draft
LACTAMOX 625MG,1241.0,158189.88,151929.08,79,10,0,10169.6,16430.4,279,0.61895,0.000679,0.732738,A,ABC/Pareto using total_trade_price revenue,draft
FOLACID 5MG,742.46,157414.09,139115.58,158,51,0,41822.77,54928.5,280,0.761404,0.000675,0.733413,A,ABC/Pareto using total_trade_price revenue,draft
IMATET 40IU/0.5ML,283.6,157104.0,153704.0,10,9,0,16100.0,22750.0,281,0.707692,0.000674,0.734087,A,ABC/Pareto using total_trade_price revenue,draft
TOSYLAM 750MG,154.0,156990.0,149826.6667,51,22,0,24156.666665999997,31320.0,282,0.771286,0.000673,0.73476,A,ABC/Pareto using total_trade_price revenue,draft
METRICIDE,131.0,156964.28,101130.96,22,13,0,69583.34,125416.66,283,0.554817,0.000673,0.735434,A,ABC/Pareto using total_trade_price revenue,draft
IRBIN 150MG,711.0,155992.65,154728.29,49,23,0,331.64,912.0,284,0.36364,0.000669,0.736103,A,ABC/Pareto using total_trade_price revenue,draft
MINOR SURGERY SET 37'S (OLTEN),10.0,155070.0,154930.0,1,1,0,154930.0,155070.0,285,0.999097,0.000665,0.736768,A,ABC/Pareto using total_trade_price revenue,draft
PLAZIMIDE 5MG/ML (10MG/2ML),1122.9465,154699.66,69492.72,24,10,5,24672.719999999998,87980.45000000001,286,0.280434,0.000664,0.737432,A,ABC/Pareto using total_trade_price revenue,draft
AHBAY-TOX 40IU/0.5ML IM,264.0,153120.0,76552.5,7,4,0,67852.5,144420.0,287,0.469828,0.000657,0.738088,A,ABC/Pareto using total_trade_price revenue,draft
ALL SILICONE DUODENAL TUBE F.16 - UNIMEX,796.0,151680.0,24236.0,32,23,0,24236.0,151680.0,288,0.159784,0.000651,0.738739,A,ABC/Pareto using total_trade_price revenue,draft
